Consulta,Iteracion,Tiempo,Manager,Worker1,Worker2
1,12,1503.781,0.00398942377111481,0.0307376239836461,0.0326916331423988
1,13,1505.054,0.00572245158504462,0.0307636443917582,0.0601668918294122
1,14,1541.586,0.00586135198416974,0.0593700775248166,0.0616273157692257
1,15,1490.751,0.00566806933362979,0.0302579301446025,0.0316231645719511
1,17,1494.256,0.00310807016522303,0.0303290714989647,0.0783572096708791
1,18,1480.673,0.00307981736446183,0.054487788671127,0.0776449314675728
1,19,1481.656,0.00310354251854815,0.0398355028119897,0.0436207246161006
1,23,1487.493,0.0130285242708552,0.0608654686281983,0.0413978323144156
1,36,1656.023,0.00317524033271954,0.999939647747454,0.730501499910533
1,46,1473.756,0.00296866250144099,0.0754508694658279,0.0499805735762155
1,47,1494.123,0.00300968879695181,0.0764935847174778,0.0308418492582141
1,48,1503.486,0.00302854916936149,0.040971743560609,0.0310351213212267
1,50,1503.595,0.00204699709123158,0.0409747139374852,0.0310373713110663
1,51,1504.003,0.00204755254320716,0.0604846966867103,0.0310457932913835
1,52,1494.802,0.00203502628431669,0.0511688378979207,0.0425401816910076
1,54,1493.022,0.00203260298893303,0.0511079063956493,0.0424895251335438
1,55,1526.789,0.00207857344692179,0.0522637906862102,0.055427757633018
1,57,1477.392,0.00353870295180839,0.0497387957705073,0.0506168072739
1,58,1477.435,0.00353880594696941,0.0389166945444933,0.0203326082135
1,68,1525.458,0.00318448807679873,0.03219767420562,0.0366477425375639
1,70,1491.219,0.00311301204319996,0.059525181292054,0.0498169335932769
1,71,1302.903,0.000967843609080765,0.00238626198810983,0.00119072946627282
1,72,1266.387,0.000940718199722437,0.00231938307021815,0.00115735731409387
1,74,1276.279,0.00149406612047009,0.0023375002313471,0.00116639766159508
1,75,1278.728,0.00149693302334088,0.0315622640159675,0.0433858025355309
1,84,1501.985,0.00207369820219974,0.0609558264230788,0.055098109512338
1,99,1467.749,0.00214039244127556,0.0451776031779193,0.0544147896920559
1,100,1489.237,0.00681501429499545,0.0548888320524939,0.0552114279462144
1,106,1284.29,0.00358758680864887,0.00236869548138909,0.0660707623506567
1,118,1464.332,0.00323905726000171,0.0269797584550207,0.0550020578739328
2,1,357.401,0.000339677451125397,0.000689869018897087,0.000653538795874288
2,16,339.479,0.00103523231641344,0.00734025390627072,0.00621542123223186
2,22,272.96,0.000832384368659656,0.00590197245265733,0.00649306064450555
2,27,434.98,0.00134848293981099,0.0127907599761939,0.0103471260226664
2,32,249.978,0.000774957626392181,0.00467233803386179,0.0068182573283495
2,37,312.535,0.000968890789447393,0.00584159072963619,0.00852452637478382
2,42,340.485,0.00105553867709215,0.00636400409419802,0.0102242752035641
2,50,322.951,0.000496653264084381,0.00864256356330472,0.00969775438350066
2,79,224.44,0.00104538303680884,0.0021515544520962,0.00859680420853561
2,128,383.417,0.000629307470261902,0.000360431717406285,0.00388472197569745
2,133,332.691,0.00054605020536101,0.000312746666150991,0.00337077395842323
2,140,270.376,0.00192154308614959,0.0064046282801244,0.00934542122308422
2,146,240.427,0.00170869766389652,0.00569520062248672,0.00874044881191831
2,172,238.487,0.0011404915355354,0.00641443685841478,0.00639404826251336
2,178,224.854,0.00107529585986354,0.00691704744345338,0.00602853542549145
2,184,219.497,0.00080514410248626,0.00675225329634202,0.00809381455789838
2,190,378.069,0.00138680722598886,0.0131212117727415,0.0139410578554153
2,196,241.252,0.000884944327316616,0.00837285940555142,0.00779743288192447
2,203,274.496,0.00100688772765035,0.00952662119023363,0.00887190214529512
2,209,229.478,0.000805775785800367,0.00779898334925108,0.00959886960338442
2,235,232.737,0.000539054341418885,0.00764506615327531,0.00904501394151334
2,242,231.111,0.000535288277754117,0.00733475977056188,0.00898182161425596
2,248,243.299,0.000850806914196049,0.00772156979727462,0.00901364215344532
2,254,253.222,0.000885507250036178,0.00803649561734932,0.00938126541161176
2,261,225.651,0.000753747999360585,0.00716147598767284,0.00835982624493767
2,291,227.75,0.00166555359064622,0.00815204157674112,0.009366203403228
2,298,229.175,0.00167597472727265,0.0087017416036145,0.00942480643220538
2,304,227.209,0.00166159721526734,0.00862709286796399,0.0093439548146829
2,311,262.143,0.00091165032277799,0.00883109152080331,0.0100673804279764
2,317,236.158,0.000821282723271667,0.00795570704298749,0.00994463642908834
3,01,2653.1,0.0298308076079545,0.00495213129940528,0.0197502039350834
3,02,2845.038,0.014178119302954071,0.08418994996532644,0.30346682413795845
3,03,3832.380,0.02803840876058921,0.4065911339666835,0.43958272643626906
3,04,2251.863,0.0185914078629974,0.297948696536792,0.444296617806048
3,05,2642.392,0.0633185956562071,0.349620404145033,0.541627591782448
3,06,3051.935,0.0731323127810054,0.403807893803937,0.625574178368147
3,07,2534.783,0.03116683250478686,0.32545103514467605,0.37781194177001615
3,08,3350.076,0.0223389344399487,0.522072260335404,0.664357551029017
3,09,3001.735,0.015361449536812451,0.3163530612487565,0.3945551667110659
3,10,2524.515,0.0213731602657213,0.404906086085366,0.480700661832208
3,11,2694.047,0.0228084595632768,0.721542764006432,0.512981771115273
3,12,2662.726,0.013966026063526961,0.5447633601850567,0.3923329598534497
3,13,3033.497,0.0159753876061088,0.519818759897371,0.445184345002617
3,14,3328.755,0.010711708998248142,0.24535684685139092,0.3914392283971276
3,15,2888.434,0.0273156141327966,0.201889800135296,0.248138480088409
3,16,2505.104,0.0407409341317499,0.546553523544492,0.583991255569747
3,17,2903.925,0.03314434375263762,0.26931518381708763,0.4750997328766153
3,18,3946.520,0.023008591933671673,0.35151587541154616,0.355490875743263
3,19,2745.525,0.00846106813649375,1.5050505793227,0.356285040575895
3,20,2836.929,0.006283722865680874,1.1177454887173848,0.26459974320624485
3,21,3040.587,0.0272418203566837,0.54244488182369,0.394575049460317
3,22,2693.59,0.0241329371251537,0.325468600902125,0.498107118954436
3,23,4261.578,0.01495171401533396,0.36770078971720876,0.3768733777719399
3,24,4200.765,0.02153125666553146,0.29383840037393455,0.39458026773352933
3,25,2455.415,0.024505847962490633,0.7989842188681735,0.18294598677143728
3,26,3157.024,0.0460675438166926,2.17825681330849,0.593579828957423
3,27,3680.804,0.029709473170255955,1.4047821305694723,0.39540784665035555
3,28,3472.413,0.014199540125444722,0.8223850102882071,0.7361087723679752
3,29,3156.967,0.0185630141171813,1.97741439072592,1.7197137722252
3,30,2807.534,0.012001111885356559,1.2784115336555815,1.111806372660184
4,15,313.89,0.000927230876659599,0.00745193601997202,0.00926707995862626
4,37,726.575,0.00111662550416856,0.0206257099797407,0.0138667665978001
4,39,490.615,0.000753994042910448,0.0139273752905212,0.0053828230181632
4,44,361.6,0.00055571934391818,0.0056343112823557,0.00618447134322644
4,49,438.914,0.000674538164039005,0.00659327985236979,0.007506778360456
4,81,220.478,0.00143416387172197,0.00558238705888391,0.00910115126108521
4,87,276.256,0.00179698824620336,0.00699465669744388,0.0114036214170228
4,122,216.445,0.00114545571873453,0.00808083948628826,0.0087565417613989
4,141,211.449,0.000762031917347923,0.00772763993249709,0.00849599086510646
4,148,255.457,0.00193520433536944,0.00998577621365446,0.0102642260707192
4,180,219.697,0.000389432952887284,0.00774844401622785,0.00682593534325995
4,186,223.869,0.000396828203070243,0.00789558534467432,0.00695555842528693
4,192,233.139,0.00170402261344305,0.0086956951722311,0.00834675442343831
4,199,315.012,0.00218569354059905,0.011749421279129,0.0112779406467221
4,205,306.243,0.00212485031349179,0.0114223522303414,0.0109639962206967
4,218,207.883,0.00297347657429352,0.00745311090354122,0.00744254865040867
4,250,213.019,0.00104767151497505,0.00857040951505837,0.00902309698318889
4,274,209.282,0.000567383495967035,0.00352202042467628,0.00835822261174842
4,281,225.887,0.000612401237342465,0.00380146705244049,0.00902138660324355
4,288,221.512,0.000506402101824635,0.00372783989215934,0.00884665956543619
4,295,242.17,0.000857921248542588,0.00407549472120801,0.00967169068475605
4,302,235.05,0.000832697648222056,0.00930756541939283,0.00994903723712543
4,309,206.01,0.000729819368263033,0.00815763264007282,0.0087198517814091
4,316,243.705,0.00114399036547279,0.0101197712582071,0.0108022721309503
4,323,224.91,0.00105576362035447,0.00933931496556637,0.00996918005363878
4,330,262.343,0.00123148012740497,0.0108937081766555,0.0116284051523354
4,336,345.522,0.000782287276166622,0.0141743379842427,0.0145970330400164
4,343,228.913,0.000518275905004978,0.00701176657859577,0.00899343777099632
4,350,223.223,0.000757187549317916,0.00683747786702321,0.00876989144153067
4,357,199.864,0.000677952237703445,0.00612197522842506,0.0078521728633254
5,1,3560.606,0.0172209481518337,0.0980397926098067,0.122510576997233
5,2,3455.288,0.012380288989030097,0.1829219140485377,2.0976907617942544
5,3,3013.311,0.0200783699578955,0.460084547125949,3.11379051044299
5,4,3121.718,0.019431355196288785,0.3637855935544119,0.3021528353352154
5,5,2759.508,0.0345195108096958,0.37960096283757,0.411343408316357
5,6,3873.490,0.019192085336315102,0.2792490341393453,0.3025999950402666
5,7,2923.361,0.10361224181287762,0.3593096840106254,0.3973498799511194
