01;01;1766336504.000000;1766336506.259198
01;02;1766336506.259198;1766336508.901658
01;03;1766336508.901658;1766336511.2784321
01;04;1766336511.2784321;1766336513.658065
01;05;1766336513.658065;1766336516.039858
01;06;1766336516.039858;1766336518.417117
01;07;1766336518.417117;1766336521.039119
01;08;1766336521.039119;1766336523.415787
01;09;1766336523.415787;1766336525.780041
01;10;1766336525.780041;1766336528.151859
01;11;1766336528.151859;1766336530.5107841
01;12;1766336530.5107841;1766336532.942748
01;13;1766336532.942748;1766336535.5141912
01;14;1766336535.5141912;1766336537.8709292
01;15;1766336537.8709292;1766336540.2454383
01;16;1766336540.2454383;1766336542.6376624
01;17;1766336542.6376624;1766336545.0261135
01;18;1766336545.0261135;1766336547.4049034
01;19;1766336547.4049034;1766336549.9756114
01;20;1766336549.9756114;1766336552.3808494
01;21;1766336552.3808494;1766336554.7660234
01;22;1766336554.7660234;1766336557.1628425
01;23;1766336557.1628425;1766336559.5208275
01;24;1766336559.5208275;1766336561.9857216
01;25;1766336561.9857216;1766336564.5892127
01;26;1766336564.5892127;1766336566.9797747
01;27;1766336566.9797747;1766336569.3888156
01;28;1766336569.3888156;1766336571.7505996
01;29;1766336571.7505996;1766336574.1225476
01;30;1766336574.1225476;1766336576.5036306
02;01;1766336965.000000;1766336965.313431
02;02;1766336965.313431;1766336965.615686
02;03;1766336965.615686;1766336965.987499
02;04;1766336965.987499;1766336966.292221
02;05;1766336966.292221;1766336966.615068
02;06;1766336966.615068;1766336966.972485
02;07;1766336966.972485;1766336967.274859
02;08;1766336967.274859;1766336967.712698
02;09;1766336967.712698;1766336968.709951
02;10;1766336968.709951;1766336969.593173
02;11;1766336969.593173;1766336969.9040701
02;12;1766336969.9040701;1766336970.23883
02;13;1766336970.23883;1766336970.6835752
02;14;1766336970.6835752;1766336970.9726982
02;15;1766336970.9726982;1766336971.2906423
02;16;1766336971.2906423;1766336971.5864382
02;17;1766336971.5864382;1766336971.9803603
02;18;1766336971.9803603;1766336972.2720313
02;19;1766336972.2720313;1766336972.5451653
02;20;1766336972.5451653;1766336972.8027103
02;21;1766336972.8027103;1766336973.1364713
02;22;1766336973.1364713;1766336973.4291344
02;23;1766336973.4291344;1766336973.7412264
02;24;1766336973.7412264;1766336974.0383995
02;25;1766336974.0383995;1766336974.3191624
02;26;1766336974.3191624;1766336974.6615393
02;27;1766336974.6615393;1766336974.9457994
02;28;1766336974.9457994;1766336975.2479403
02;29;1766336975.2479403;1766336975.5331023
02;30;1766336975.5331023;1766336975.8675902
03;01;1766336978.000000;1766336981.092669
03;02;1766336981.092669;1766336984.747538
03;03;1766336984.747538;1766336988.2112842
03;04;1766336988.2112842;1766336991.2213032
03;05;1766336991.2213032;1766336994.2390263
03;06;1766336994.2390263;1766336997.0927393
03;07;1766336997.0927393;1766337000.9342682
03;08;1766337000.9342682;1766337003.9203541
03;09;1766337003.9203541;1766337006.678982
03;10;1766337006.678982;1766337009.6597521
03;11;1766337009.6597521;1766337013.0693471
03;12;1766337013.0693471;1766337016.6219223
03;13;1766337016.6219223;1766337019.5506513
03;14;1766337019.5506513;1766337022.5721812
03;15;1766337022.5721812;1766337025.8094442
03;16;1766337025.8094442;1766337029.7355692
