query,total_ms,prop_w1,prop_w2,prop_coord
2,380598,0.2399,0.0000,0.7601
2,371699,0.2388,0.0000,0.7612
2,513924,0.1635,0.0000,0.8365
2,418914,0.1992,0.0000,0.8008
3,6746881,0.0000,0.0000,1.0000
3,7200382,0.0000,0.0000,1.0000
3,4827713,0.0000,0.0000,1.0000
3,8422065,0.0000,0.0000,1.0000
3,4849260,0.0000,0.0000,1.0000
3,8314103,0.0000,0.0000,1.0000
3,5071781,0.0000,0.0000,1.0000
3,7320546,0.0000,0.0000,1.0000
3,5782355,0.0000,0.0000,1.0000
3,6620632,0.0000,0.0000,1.0000
3,7198755,0.0000,0.0000,1.0000
3,5016511,0.0000,0.0000,1.0000
3,8351332,0.0000,0.0000,1.0000
3,5776165,0.0000,0.0000,1.0000
3,8460583,0.0000,0.0000,1.0000
3,4783567,0.0000,0.0000,1.0000
3,8100795,0.0000,0.0000,1.0000
3,5151638,0.0000,0.0000,1.0000
3,6087813,0.0000,0.0000,1.0000
3,6814215,0.0000,0.0000,1.0000
3,5469721,0.0000,0.0000,1.0000
3,8355908,0.0000,0.0000,1.0000
3,4859546,0.0000,0.0000,1.0000
3,9057382,0.0000,0.0000,1.0000
3,5634321,0.0000,0.0000,1.0000
3,8735471,0.0000,0.0000,1.0000
3,4832606,0.0000,0.0000,1.0000
3,7664317,0.0000,0.0000,1.0000
3,5349012,0.0000,0.0000,1.0000
3,7657498,0.0000,0.0000,1.0000
4,1527424,0.3231,0.0000,0.6769
4,692425,0.7295,0.0000,0.2705
4,734414,0.6386,0.0000,0.3614
4,743420,0.5567,0.0000,0.4433
4,744991,0.6316,0.0000,0.3684
4,708305,0.6790,0.0000,0.3210
4,779807,0.6662,0.0000,0.3338
4,704444,0.6834,0.0000,0.3166
4,717261,0.6801,0.0000,0.3199
4,781210,0.6133,0.0000,0.3867
4,875275,0.4961,0.0000,0.5039
4,949821,0.5052,0.0000,0.4948
4,1600513,0.2962,0.0000,0.7038
4,2129378,0.2197,0.0000,0.7803
4,1172164,0.4965,0.0000,0.5035
4,709967,0.6789,0.0000,0.3211
4,695100,0.6665,0.0000,0.3335
4,783415,0.7395,0.0000,0.2605
4,776246,0.7045,0.0000,0.2955
4,720848,0.7345,0.0000,0.2655
4,722430,0.5715,0.0000,0.4285
4,791638,0.6209,0.0000,0.3791
4,799174,0.5977,0.0000,0.4023
4,809414,0.5356,0.0000,0.4644
4,766555,0.6145,0.0000,0.3855
4,1152564,0.3735,0.0000,0.6265
4,1189557,0.4829,0.0000,0.5171
4,1560726,0.2918,0.0000,0.7082
4,1144803,0.4177,0.0000,0.5823
4,693440,0.7143,0.0000,0.2857
5,5918105,0.0000,0.0000,1.0000
5,8952304,0.0000,0.0000,1.0000
5,5880507,0.0000,0.0000,1.0000
5,8955039,0.0000,0.0000,1.0000
5,5699427,0.0000,0.0000,1.0000
5,9047416,0.0000,0.0000,1.0000
5,5651023,0.0000,0.0000,1.0000
5,8988396,0.0000,0.0000,1.0000
5,5883455,0.0000,0.0000,1.0000
5,8737080,0.0000,0.0000,1.0000
5,5784362,0.0000,0.0000,1.0000
5,8875210,0.0000,0.0000,1.0000
5,5996806,0.0000,0.0000,1.0000
5,9046262,0.0000,0.0000,1.0000
5,6279614,0.0000,0.0000,1.0000
5,8756435,0.0000,0.0000,1.0000
5,6101898,0.0000,0.0000,1.0000
5,9015310,0.0000,0.0000,1.0000
5,5349091,0.0000,0.0000,1.0000
5,9203633,0.0000,0.0000,1.0000
5,6439153,0.0000,0.0000,1.0000
5,9213538,0.0000,0.0000,1.0000
5,6345916,0.0000,0.0000,1.0000
5,8931052,0.0000,0.0000,1.0000
5,6164518,0.0000,0.0000,1.0000
5,8623556,0.0000,0.0000,1.0000
5,6162758,0.0000,0.0000,1.0000
5,8709238,0.0000,0.0000,1.0000
5,5858098,0.0000,0.0000,1.0000
5,9281835,0.0000,0.0000,1.0000
6,567990,0.5478,0.0000,0.4522
6,511155,0.5876,0.0000,0.4124
6,568755,0.5785,0.0000,0.4215
6,526602,0.5664,0.0000,0.4336
6,591887,0.4735,0.0000,0.5265
6,664539,0.4308,0.0000,0.5692
6,588287,0.4961,0.0000,0.5039
6,746537,0.4122,0.0000,0.5878
6,1843690,0.1561,0.0000,0.8439
6,1568683,0.1816,0.0000,0.8184
6,1120587,0.2798,0.0000,0.7202
6,693887,0.4149,0.0000,0.5851
6,539264,0.5219,0.0000,0.4781
6,552582,0.5454,0.0000,0.4546
6,529154,0.5225,0.0000,0.4775
6,593533,0.4260,0.0000,0.5740
6,520597,0.5387,0.0000,0.4613
6,542458,0.5801,0.0000,0.4199
6,561125,0.5204,0.0000,0.4796
6,523197,0.5234,0.0000,0.4766
6,1405142,0.1800,0.0000,0.8200
6,609240,0.4737,0.0000,0.5263
6,519600,0.5184,0.0000,0.4816
6,649249,0.4383,0.0000,0.5617
6,1729694,0.1770,0.0000,0.8230
6,1627260,0.1823,0.0000,0.8177
6,1369097,0.2180,0.0000,0.7820
6,532472,0.4560,0.0000,0.5440
6,559516,0.4823,0.0000,0.5177
6,549746,0.5288,0.0000,0.4712
7,8910559,0.0000,0.0000,1.0000
7,9005182,0.0000,0.0000,1.0000
7,8604063,0.0000,0.0000,1.0000
7,7859632,0.0000,0.0000,1.0000
7,6049603,0.0000,0.0000,1.0000
7,6973325,0.0000,0.0000,1.0000
7,5948409,0.0000,0.0000,1.0000
7,6865692,0.0000,0.0000,1.0000
7,7171681,0.0000,0.0000,1.0000
7,7619714,0.0000,0.0000,1.0000
7,9357445,0.0000,0.0000,1.0000
7,9806380,0.0000,0.0000,1.0000
7,9951839,0.0000,0.0000,1.0000
7,9869075,0.0000,0.0000,1.0000
7,9904882,0.0000,0.0000,1.0000
7,7963422,0.0000,0.0000,1.0000
7,6452835,0.0000,0.0000,1.0000
7,6493143,0.0000,0.0000,1.0000
7,6197967,0.0000,0.0000,1.0000
7,6759922,0.0000,0.0000,1.0000
7,6238045,0.0000,0.0000,1.0000
7,6769776,0.0000,0.0000,1.0000
7,7439727,0.0000,0.0000,1.0000
7,6464819,0.0000,0.0000,1.0000
7,7401284,0.0000,0.0000,1.0000
7,8190375,0.0000,0.0000,1.0000
7,8047495,0.0000,0.0000,1.0000
7,9051799,0.0000,0.0000,1.0000
7,9670190,0.0000,0.0000,1.0000
7,10045349,0.0000,0.0000,1.0000
8,28019023,0.0000,0.0000,1.0000
8,28527665,0.0000,0.0000,1.0000
8,27446767,0.0000,0.0000,1.0000
8,27525404,0.0000,0.0000,1.0000
8,26750488,0.0000,0.0000,1.0000
8,25870559,0.0000,0.0000,1.0000
8,22546969,0.0000,0.0000,1.0000
8,25433253,0.0000,0.0000,1.0000
8,25480158,0.0000,0.0000,1.0000
8,24164325,0.0000,0.0000,1.0000
8,24793778,0.0000,0.0000,1.0000
8,26486450,0.0000,0.0000,1.0000
8,26351859,0.0000,0.0000,1.0000
8,25325061,0.0000,0.0000,1.0000
8,21658464,0.0000,0.0000,1.0000
8,28241908,0.0000,0.0000,1.0000
8,28407698,0.0000,0.0000,1.0000
8,27013782,0.0000,0.0000,1.0000
8,25698356,0.0000,0.0000,1.0000
8,27444013,0.0000,0.0000,1.0000
8,24841726,0.0000,0.0000,1.0000
8,26950450,0.0000,0.0000,1.0000
8,25644886,0.0000,0.0000,1.0000
8,27442053,0.0000,0.0000,1.0000
8,27274230,0.0000,0.0000,1.0000
8,28949629,0.0000,0.0000,1.0000
8,25667961,0.0000,0.0000,1.0000
8,26434946,0.0000,0.0000,1.0000
8,25847887,0.0000,0.0000,1.0000
8,28330613,0.0000,0.0000,1.0000
9,65034706,0.0000,0.0000,1.0000
9,68759880,0.0000,0.0000,1.0000
9,63962231,0.0000,0.0000,1.0000
9,64905152,0.0000,0.0000,1.0000
9,62289948,0.0000,0.0000,1.0000
9,61439012,0.0000,0.0000,1.0000
9,61984811,0.0000,0.0000,1.0000
9,63456491,0.0000,0.0000,1.0000
9,68085021,0.0000,0.0000,1.0000
9,66165594,0.0000,0.0000,1.0000
9,62716653,0.0000,0.0000,1.0000
9,65907870,0.0000,0.0000,1.0000
9,68206977,0.0000,0.0000,1.0000
9,64088387,0.0000,0.0000,1.0000
9,62668935,0.0000,0.0000,1.0000
9,63182411,0.0000,0.0000,1.0000
9,62529247,0.0000,0.0000,1.0000
9,65534754,0.0000,0.0000,1.0000
9,60812877,0.0000,0.0000,1.0000
9,63196099,0.0000,0.0000,1.0000
9,64442194,0.0000,0.0000,1.0000
9,72673438,0.0000,0.0000,1.0000
9,68429366,0.0000,0.0000,1.0000
9,58490909,0.0000,0.0000,1.0000
9,63260545,0.0000,0.0000,1.0000
9,65569145,0.0000,0.0000,1.0000
9,59700592,0.0000,0.0000,1.0000
9,64982183,0.0000,0.0000,1.0000
9,64094856,0.0000,0.0000,1.0000
9,63570949,0.0000,0.0000,1.0000
10,8234916,0.0000,0.0000,1.0000
10,10094325,0.0000,0.0000,1.0000
10,6371354,0.0000,0.0000,1.0000
10,8973725,0.0000,0.0000,1.0000
10,5964739,0.0000,0.0000,1.0000
10,9094619,0.0000,0.0000,1.0000
10,6279010,0.0000,0.0000,1.0000
10,9112303,0.0000,0.0000,1.0000
10,6513590,0.0000,0.0000,1.0000
10,9535322,0.0000,0.0000,1.0000
10,6017736,0.0000,0.0000,1.0000
10,9727039,0.0000,0.0000,1.0000
10,7753875,0.0000,0.0000,1.0000
10,7472624,0.0000,0.0000,1.0000
10,8430393,0.0000,0.0000,1.0000
10,7119934,0.0000,0.0000,1.0000
10,9417238,0.0000,0.0000,1.0000
10,6548283,0.0000,0.0000,1.0000
10,9569856,0.0000,0.0000,1.0000
10,6240055,0.0000,0.0000,1.0000
10,10007546,0.0000,0.0000,1.0000
10,7925162,0.0000,0.0000,1.0000
10,8299116,0.0000,0.0000,1.0000
10,8865922,0.0000,0.0000,1.0000
10,6123684,0.0000,0.0000,1.0000
10,9667247,0.0000,0.0000,1.0000
10,5889323,0.0000,0.0000,1.0000
10,9188562,0.0000,0.0000,1.0000
10,6930357,0.0000,0.0000,1.0000
10,9640471,0.0000,0.0000,1.0000
11,452309,0.2108,0.0000,0.7892
11,492050,0.1777,0.0000,0.8223
11,419548,0.0902,0.0000,0.9098
11,371079,0.1089,0.0000,0.8911
11,341820,0.0834,0.0000,0.9166
11,698076,0.1346,0.0000,0.8654
11,457717,0.1211,0.0000,0.8789
11,398998,0.2562,0.0000,0.7438
11,2324469,0.0387,0.0000,0.9613
11,1794063,0.0521,0.0000,0.9479
11,566517,0.1953,0.0000,0.8047
11,1598486,0.0564,0.0000,0.9436
11,393773,0.1916,0.0000,0.8084
11,519561,0.1427,0.0000,0.8573
11,407570,0.2269,0.0000,0.7731
11,474118,0.1364,0.0000,0.8636
11,637418,0.1486,0.0000,0.8514
11,570430,0.1001,0.0000,0.8999
11,458724,0.1776,0.0000,0.8224
11,1080177,0.0976,0.0000,0.9024
11,2578398,0.0113,0.0000,0.9887
11,961677,0.0833,0.0000,0.9167
11,417673,0.2019,0.0000,0.7981
11,412540,0.0902,0.0000,0.9098
11,414329,0.2150,0.0000,0.7850
11,521084,0.1335,0.0000,0.8665
11,372113,0.1597,0.0000,0.8403
11,522720,0.1781,0.0000,0.8219
11,534818,0.1253,0.0000,0.8747
11,379711,0.0837,0.0000,0.9163
12,614391,0.5417,0.0000,0.4583
12,634280,0.5152,0.0000,0.4848
12,581594,0.5838,0.0000,0.4162
12,837014,0.4144,0.0000,0.5856
12,1496811,0.2395,0.0000,0.7605
12,2145164,0.1522,0.0000,0.8478
12,1571993,0.2116,0.0000,0.7884
12,540284,0.6670,0.0000,0.3330
12,607597,0.5261,0.0000,0.4739
12,646751,0.5186,0.0000,0.4814
12,584745,0.5358,0.0000,0.4642
12,650420,0.4809,0.0000,0.5191
12,787400,0.3809,0.0000,0.6191
12,643309,0.5465,0.0000,0.4535
12,560832,0.5874,0.0000,0.4126
12,744870,0.4361,0.0000,0.5639
12,633747,0.5358,0.0000,0.4642
12,585823,0.5648,0.0000,0.4352
12,602498,0.5410,0.0000,0.4590
12,659337,0.4650,0.0000,0.5350
12,1778633,0.1968,0.0000,0.8032
12,1554934,0.2621,0.0000,0.7379
12,1344592,0.2574,0.0000,0.7426
12,552481,0.5449,0.0000,0.4551
12,639635,0.5568,0.0000,0.4432
12,588009,0.5432,0.0000,0.4568
12,589533,0.5753,0.0000,0.4247
12,566567,0.6437,0.0000,0.3563
12,581169,0.5767,0.0000,0.4233
12,572309,0.5752,0.0000,0.4248
13,455892,0.4982,0.0000,0.5018
13,482551,0.5113,0.0000,0.4887
13,521342,0.4252,0.0000,0.5748
13,490437,0.4947,0.0000,0.5053
13,811272,0.2684,0.0000,0.7316
13,508810,0.4824,0.0000,0.5176
13,631314,0.3551,0.0000,0.6449
13,1702247,0.1305,0.0000,0.8695
13,1963589,0.1242,0.0000,0.8758
13,941803,0.2280,0.0000,0.7720
13,621007,0.4700,0.0000,0.5300
13,456885,0.5346,0.0000,0.4654
13,475493,0.5210,0.0000,0.4790
13,503079,0.4230,0.0000,0.5770
13,520429,0.5007,0.0000,0.4993
13,513284,0.4893,0.0000,0.5107
13,566586,0.3733,0.0000,0.6267
13,534294,0.4204,0.0000,0.5796
13,449170,0.5252,0.0000,0.4748
13,466851,0.4414,0.0000,0.5586
13,511582,0.4202,0.0000,0.5798
13,474776,0.4649,0.0000,0.5351
13,466189,0.5968,0.0000,0.4032
13,536613,0.4329,0.0000,0.5671
13,780877,0.3016,0.0000,0.6984
13,915463,0.2359,0.0000,0.7641
13,1791897,0.1616,0.0000,0.8384
13,1573804,0.1698,0.0000,0.8302
13,927270,0.2553,0.0000,0.7447
13,468527,0.6014,0.0000,0.3986
14,4607175,0.0000,0.0000,1.0000
14,6728581,0.0000,0.0000,1.0000
14,6525490,0.0000,0.0000,1.0000
14,6834455,0.0000,0.0000,1.0000
14,7238864,0.0000,0.0000,1.0000
14,4752926,0.0000,0.0000,1.0000
14,8362137,0.0000,0.0000,1.0000
14,5050047,0.0000,0.0000,1.0000
14,8127660,0.0000,0.0000,1.0000
14,4683344,0.0000,0.0000,1.0000
14,7257088,0.0000,0.0000,1.0000
14,6010192,0.0000,0.0000,1.0000
14,5327442,0.0000,0.0000,1.0000
14,9285657,0.0000,0.0000,1.0000
14,4970456,0.0000,0.0000,1.0000
14,8275498,0.0000,0.0000,1.0000
14,4844413,0.0000,0.0000,1.0000
14,8867541,0.0000,0.0000,1.0000
14,4587936,0.0000,0.0000,1.0000
14,7446436,0.0000,0.0000,1.0000
14,5172114,0.0000,0.0000,1.0000
14,5125222,0.0000,0.0000,1.0000
14,8398841,0.0000,0.0000,1.0000
14,4346653,0.0000,0.0000,1.0000
14,8005571,0.0000,0.0000,1.0000
14,4649057,0.0000,0.0000,1.0000
14,6682813,0.0000,0.0000,1.0000
14,6014738,0.0000,0.0000,1.0000
14,4671998,0.0000,0.0000,1.0000
14,7894710,0.0000,0.0000,1.0000
15,8066698,0.0342,0.0000,0.9658
15,8673579,0.0216,0.0000,0.9784
15,3863158,0.0730,0.0000,0.9270
15,6825997,0.0267,0.0000,0.9733
15,4531204,0.0481,0.0000,0.9519
15,11363251,0.0221,0.0000,0.9779
15,7597492,0.0246,0.0000,0.9754
15,11213731,0.0165,0.0000,0.9835
15,6941114,0.0279,0.0000,0.9721
15,17012846,0.0064,0.0000,0.9936
15,6231627,0.0342,0.0000,0.9658
15,2263782,0.1282,0.0000,0.8718
15,2750190,0.1337,0.0000,0.8663
15,4066674,0.0694,0.0000,0.9306
15,2252674,0.1693,0.0000,0.8307
15,3410013,0.0895,0.0000,0.9105
15,3023716,0.0977,0.0000,0.9023
15,2285370,0.1579,0.0000,0.8421
15,4478040,0.0607,0.0000,0.9393
15,2698890,0.1381,0.0000,0.8619
15,4396368,0.0466,0.0000,0.9534
15,2463076,0.1436,0.0000,0.8564
15,2435569,0.1497,0.0000,0.8503
15,5062110,0.0765,0.0000,0.9235
15,2781046,0.0846,0.0000,0.9154
15,6175326,0.0474,0.0000,0.9526
15,2510899,0.1066,0.0000,0.8934
15,4500349,0.0507,0.0000,0.9493
15,2792739,0.1236,0.0000,0.8764
15,2736438,0.0978,0.0000,0.9022
16,2543555,0.0564,0.0000,0.9436
16,4009091,0.0225,0.0000,0.9775
16,1845113,0.0319,0.0000,0.9681
16,1604512,0.0178,0.0000,0.9822
16,1571204,0.0718,0.0000,0.9282
16,1798410,0.0747,0.0000,0.9253
16,1806038,0.0520,0.0000,0.9480
16,4129157,0.0085,0.0000,0.9915
16,2315832,0.0141,0.0000,0.9859
16,1602403,0.0609,0.0000,0.9391
16,1874117,0.0553,0.0000,0.9447
16,1663513,0.0248,0.0000,0.9752
16,1637680,0.0731,0.0000,0.9269
16,1785476,0.0682,0.0000,0.9318
16,4966057,0.0178,0.0000,0.9822
16,1696197,0.0313,0.0000,0.9687
16,1646323,0.0711,0.0000,0.9289
16,1789371,0.0757,0.0000,0.9243
16,1818380,0.0610,0.0000,0.9390
16,1697724,0.0973,0.0000,0.9027
16,4696543,0.0143,0.0000,0.9857
16,1935048,0.0552,0.0000,0.9448
16,1779077,0.0672,0.0000,0.9328
16,1608420,0.0790,0.0000,0.9210
16,1556678,0.0583,0.0000,0.9417
16,1865258,0.0639,0.0000,0.9361
16,3589271,0.0236,0.0000,0.9764
16,3252046,0.0313,0.0000,0.9687
16,1647566,0.0641,0.0000,0.9359
16,1733590,0.0770,0.0000,0.9230
17,5948581,0.9495,0.0000,0.0505
17,6044998,0.9608,0.0000,0.0392
17,6198649,0.9381,0.0000,0.0619
17,6447187,0.9522,0.0000,0.0478
17,6514336,0.9509,0.0000,0.0491
17,6366533,0.9744,0.0000,0.0256
17,6462479,0.9653,0.0000,0.0347
17,6409802,0.9452,0.0000,0.0548
17,6408959,0.9610,0.0000,0.0390
17,6385713,0.9508,0.0000,0.0492
17,6442927,0.9587,0.0000,0.0413
17,6413316,0.9663,0.0000,0.0337
17,6432747,0.9532,0.0000,0.0468
17,6403483,0.9720,0.0000,0.0280
17,6502482,0.9483,0.0000,0.0517
17,6449929,0.9654,0.0000,0.0346
17,6385407,0.9565,0.0000,0.0435
17,6460334,0.9545,0.0000,0.0455
17,6436750,0.9485,0.0000,0.0515
17,6442439,0.9578,0.0000,0.0422
17,6396245,0.9725,0.0000,0.0275
17,6489381,0.9409,0.0000,0.0591
17,6421787,0.9640,0.0000,0.0360
17,6370260,0.9664,0.0000,0.0336
17,6489955,0.9516,0.0000,0.0484
17,6426807,0.9511,0.0000,0.0489
17,6398527,0.9557,0.0000,0.0443
17,6412623,0.9657,0.0000,0.0343
17,6517975,0.9404,0.0000,0.0596
17,6383435,0.9620,0.0000,0.0380
18,1794841,0.2547,0.0000,0.7453
18,1386677,0.3890,0.0000,0.6110
18,923462,0.5404,0.0000,0.4596
18,649513,0.6059,0.0000,0.3941
18,774348,0.4244,0.0000,0.5756
18,775015,0.4762,0.0000,0.5238
18,757495,0.6923,0.0000,0.3077
18,791383,0.6070,0.0000,0.3930
18,802501,0.6172,0.0000,0.3828
18,809355,0.6450,0.0000,0.3550
18,711324,0.6215,0.0000,0.3785
18,767599,0.5750,0.0000,0.4250
18,740449,0.5618,0.0000,0.4382
18,925180,0.5754,0.0000,0.4246
18,1781111,0.2665,0.0000,0.7335
18,1733775,0.2689,0.0000,0.7311
18,1006673,0.4538,0.0000,0.5462
18,696907,0.6507,0.0000,0.3493
18,668338,0.6142,0.0000,0.3858
18,749814,0.4622,0.0000,0.5378
18,744328,0.5018,0.0000,0.4982
18,736588,0.5943,0.0000,0.4057
18,771740,0.5348,0.0000,0.4652
18,750966,0.5514,0.0000,0.4486
18,759015,0.5841,0.0000,0.4159
18,796401,0.5764,0.0000,0.4236
18,836442,0.5381,0.0000,0.4619
18,1628607,0.2445,0.0000,0.7555
18,1959898,0.2544,0.0000,0.7456
18,1311844,0.3284,0.0000,0.6716
19,6405007,0.0000,0.0000,1.0000
19,8529305,0.0000,0.0000,1.0000
19,5641413,0.0000,0.0000,1.0000
19,8562027,0.0000,0.0000,1.0000
19,6101904,0.0000,0.0000,1.0000
19,8524829,0.0000,0.0000,1.0000
19,5789327,0.0000,0.0000,1.0000
19,8178110,0.0000,0.0000,1.0000
19,6277607,0.0000,0.0000,1.0000
19,7424551,0.0000,0.0000,1.0000
19,6344700,0.0000,0.0000,1.0000
19,5835782,0.0000,0.0000,1.0000
19,8521656,0.0000,0.0000,1.0000
19,5768702,0.0000,0.0000,1.0000
19,8353175,0.0000,0.0000,1.0000
19,5514108,0.0000,0.0000,1.0000
19,8692442,0.0000,0.0000,1.0000
19,5612930,0.0000,0.0000,1.0000
19,8875337,0.0000,0.0000,1.0000
19,5258796,0.0000,0.0000,1.0000
19,8425469,0.0000,0.0000,1.0000
19,5491595,0.0000,0.0000,1.0000
19,8689760,0.0000,0.0000,1.0000
19,5033364,0.0000,0.0000,1.0000
19,8228972,0.0000,0.0000,1.0000
19,5596580,0.0000,0.0000,1.0000
19,8032780,0.0000,0.0000,1.0000
19,5701591,0.0000,0.0000,1.0000
19,6360471,0.0000,0.0000,1.0000
19,7315377,0.0000,0.0000,1.0000
20,9376585,0.8981,0.0000,0.1019
20,9337338,0.9059,0.0000,0.0941
20,9311459,0.9154,0.0000,0.0846
20,9426787,0.8988,0.0000,0.1012
20,10352965,0.8128,0.0000,0.1872
20,9465865,0.8987,0.0000,0.1013
20,9369420,0.9058,0.0000,0.0942
20,9525359,0.8845,0.0000,0.1155
20,9579632,0.8825,0.0000,0.1175
20,9526299,0.8831,0.0000,0.1169
20,9383303,0.9069,0.0000,0.0931
20,9347358,0.9045,0.0000,0.0955
20,9542860,0.8836,0.0000,0.1164
20,10242742,0.8232,0.0000,0.1768
20,9403562,0.9048,0.0000,0.0952
20,9511111,0.8920,0.0000,0.1080
20,9436019,0.8929,0.0000,0.1071
20,10303205,0.8138,0.0000,0.1862
20,9400105,0.9022,0.0000,0.0978
20,9579879,0.8773,0.0000,0.1227
20,9652315,0.8681,0.0000,0.1319
20,9328457,0.9144,0.0000,0.0856
20,9825466,0.8627,0.0000,0.1373
20,9325180,0.9030,0.0000,0.0970
20,9339694,0.9077,0.0000,0.0923
20,9355099,0.9028,0.0000,0.0972
20,9525855,0.8947,0.0000,0.1053
20,9953090,0.8475,0.0000,0.1525
20,9352230,0.9120,0.0000,0.0880
20,9584649,0.8741,0.0000,0.1259
21,1176946,0.4630,0.0000,0.5370
21,866795,0.7384,0.0000,0.2616
21,910729,0.6882,0.0000,0.3118
21,911748,0.6457,0.0000,0.3543
21,885631,0.6823,0.0000,0.3177
21,908831,0.6780,0.0000,0.3220
21,870294,0.7145,0.0000,0.2855
21,881679,0.7012,0.0000,0.2988
21,884247,0.7056,0.0000,0.2944
21,925717,0.6389,0.0000,0.3611
21,1456562,0.4121,0.0000,0.5879
21,1581124,0.3967,0.0000,0.6033
21,1724998,0.3571,0.0000,0.6429
21,969883,0.6364,0.0000,0.3636
21,879914,0.7180,0.0000,0.2820
21,861981,0.6804,0.0000,0.3196
21,884442,0.7003,0.0000,0.2997
21,889998,0.6556,0.0000,0.3444
21,885655,0.6712,0.0000,0.3288
21,878178,0.6863,0.0000,0.3137
21,876793,0.6728,0.0000,0.3272
21,965755,0.6066,0.0000,0.3934
21,1111043,0.5322,0.0000,0.4678
21,2175598,0.2839,0.0000,0.7161
21,1348509,0.4509,0.0000,0.5491
21,1178283,0.5313,0.0000,0.4687
21,815498,0.7273,0.0000,0.2727
21,835159,0.7455,0.0000,0.2545
21,852548,0.7237,0.0000,0.2763
21,943448,0.6417,0.0000,0.3583
22,611109,0.2035,0.0000,0.7965
22,592044,0.1899,0.0000,0.8101
22,551372,0.1109,0.0000,0.8891
22,527455,0.1952,0.0000,0.8048
22,397534,0.0973,0.0000,0.9027
22,1642296,0.0230,0.0000,0.9770
22,2839864,0.0107,0.0000,0.9893
22,809202,0.1452,0.0000,0.8548
22,402688,0.0810,0.0000,0.9190
22,500463,0.2464,0.0000,0.7536
22,428481,0.1667,0.0000,0.8333
22,466298,0.0785,0.0000,0.9215
22,500817,0.2762,0.0000,0.7238
22,514325,0.1351,0.0000,0.8649
22,476795,0.1004,0.0000,0.8996
22,429569,0.1067,0.0000,0.8933
22,529264,0.0824,0.0000,0.9176
22,467049,0.2673,0.0000,0.7327
22,936261,0.0835,0.0000,0.9165
22,2825711,0.0147,0.0000,0.9853
22,1619725,0.0197,0.0000,0.9803
22,436798,0.1798,0.0000,0.8202
22,494770,0.1965,0.0000,0.8035
22,446067,0.1279,0.0000,0.8721
22,620679,0.0659,0.0000,0.9341
22,380592,0.1945,0.0000,0.8055
22,536079,0.2221,0.0000,0.7779
22,446723,0.0888,0.0000,0.9112
22,464192,0.2656,0.0000,0.7344
22,527715,0.2113,0.0000,0.7887
