Consulta,Iteración,Tiempo,Manager,Worker1,Worker2
14,183,3367.930,0.01667145159028094,0.4397989511686628,0.3824033115902135
14,206,3154.669,0.025605221561943184,0.4084345109916885,0.4063590343950206
14,207,3042.871,0.01583689394716694,0.26438926084811903,0.3321815358847176
14,240,3025.843,0.01663243133329369,0.3731909883942427,0.38097803219703386
14,267,3161.185,0.00865019988268806,0.4242940902016725,0.3841263203567245
14,275,3645.260,0.01900526870807022,0.47640915092376745,0.3990525718085799
14,291,3347.710,0.01231257569001482,0.34672692551600337,0.3549385887383874
14,298,3462.055,0.0353510892579467,0.32930596204809554,0.4328399050549994
14,310,3407.119,0.035260703077789175,0.42084840875500273,0.2698590841115585
14,321,3210.574,0.02635442055695277,0.36132015765974707,0.3780254512863387
14,322,3236.801,0.017454654769182665,0.2734295483543089,0.2898909706274512
14,333,3541.281,0.0170645781438835,0.38575104596034504,0.30232811698696493
14,356,3434.790,0.017957516736393515,0.40153513777059086,0.35677703035515523
14,367,3564.665,0.020388429864004007,0.3820372714455703,0.3289393513626425
14,379,3148.923,0.017322505518207427,1.0191269183618858,1.358373810789561
14,401,3106.763,0.017490902661707983,1.4332415446982334,0.42000926596881727
14,414,3722.908,0.14073249087468012,0.34553891057556846,0.2957806046157967
14,437,3158.906,0.018589296227673375,1.2753966594453963,0.9811564037091901
14,448,3567.133,0.03268923605302482,0.36275173399373817,0.3176199074650794
14,459,3053.653,0.013598994089785692,0.41858613458648947,0.42169167770506377
14,472,3433.973,0.054957230949465016,0.3623643291221449,0.37564656471455815
14,498,3657.421,0.0605183345786993,0.01596521106580908,2.445973838963799
14,522,3368.762,0.01772100560147958,0.46560046147342815,0.3328637698417773
14,532,3863.903,0.020656036008832306,2.166674232324041,0.41222184010735713
14,545,3129.146,0.007943569159260483,0.39678039924734076,0.3378389698851865
14,579,3209.701,0.019624655216825805,0.40177517552260317,1.173757722223509
14,591,3137.470,0.26952041831258317,0.43856018316428674,0.35614343981637037
14,604,3136.598,0.00857597980109207,0.3057555697686941,0.2037269512867264
15,27,2651.862,0.00974423883488954,0.0287820675898536,0.0399299394905475
15,28,1582.812,0.00581602593148858,0.00834016528039886,0.0179231438232979
15,82,2095.733,0.0407146457860754,0.0300906359512189,0.0421192837388837
15,117,2083.314,0.00879510494685294,0.0334004291406139,0.036320344897144
15,137,2181.185,0.00838644775983063,0.0268952860862634,0.0456315194248518
15,156,2302.082,0.0162312982567546,0.0268124925973011,0.0293909505215398
15,203,1641.291,0.00652751505008157,0.0205750519364834,0.0456103541748289
15,204,1914.249,0.00761308577035004,0.0263782941014119,0.0531956702795616
15,206,1635.694,0.0061312090971663,0.0225398145131145,0.0454548173734228
15,217,1684.839,0.0143016055248737,0.019083098616859,0.0236619133051629
15,221,1680.945,0.00667891925045231,0.0205509197238845,0.0291998104458846
15,222,1659.14,0.00659228117826309,0.0294614072491577,0.0207621824530224
15,224,1686.884,0.00688553782849854,0.0299540584315296,0.0242389947741305
15,225,1646.242,0.0067196449583155,0.0333516837035028,0.028131777506156
15,231,1628.861,0.0102919165926207,0.0197323930069455,0.0213392115690096
15,232,1712.548,0.0108206907629683,0.0207461963784869,0.022435569452571
15,233,1606.739,0.00428596770740829,0.0368082821447814,0.021049397988643
15,235,1694.411,0.00451983229950688,0.0388167326225487,0.0328250536026096
15,236,1777.61,0.00786792891876479,0.029700498063574,0.0406697417469838
15,238,1706.926,0.0132536190979364,0.0285195022292089,0.0390525703620097
15,240,1643.453,0.00917928290191378,0.0236635835494788,0.0277764418982538
15,242,1739.589,0.00971623743670022,0.0299803134905053,0.0243179135176253
15,248,1741.634,0.0064851078128133,0.0300687885198,0.00859184546925637
15,249,1781.601,0.00663392800348178,0.023768827743808,0.0270133195816754
15,254,1744.384,0.0152703387517468,0.028664169973297,0.0317961764532412
15,263,1693.797,0.00693293694830435,0.0225690861837022,0.034004052453423
15,266,1689.851,0.00599662261168875,0.0243762655717832,0.0324607763642999
15,268,1587.937,0.00563496954473335,0.0229061461769473,0.0219700110774939
15,272,1675.262,0.013889916826522,0.0286466218234982,0.0308573054733759
15,273,1790.232,0.00667886842366356,0.0191285605292467,0.0319377914908498
16,7,1174.578,0.0133033129862951,0.00590136848017451,0.00893933803717699
16,8,1153.2,0.0130611849837095,0.00579396015533855,0.0127703338864418
16,10,1126.387,0.00284600743246079,0.0090603229450335,0.0172846420049654
16,12,1134.214,0.00286578367293042,0.00912328101156904,0.00953991130725392
16,24,1157.663,0.00413492268184558,0.0108743448424102,0.0144279509299933
16,42,1148.754,0.0251607017202604,0.0140494205924019,0.0136853337190203
16,49,1148.317,0.00620443146349384,0.00975127434927681,0.0113450280282341
16,50,1148.842,0.00620726807265171,0.0097557325424703,0.0111293056634954
16,52,1120.483,0.00393739623337191,0.00951491368385274,0.0108545803493869
16,55,1164.09,0.00409063196970049,0.00810721541313125,0.0112770193201662
16,56,1167.537,0.0041027447860631,0.00813122177993198,0.0102083946458456
16,72,1117.166,0.0118720675169275,0.00973980464917002,0.0136529870454279
16,73,1120.359,0.0119059993691156,0.00976764222768996,0.00947342004867794
16,87,1192.738,0.0111270905143903,0.00924893377411197,0.0114609314775725
16,94,1144.367,0.00358350541619861,0.0101545810257732,0.00970076689046246
16,95,1116.814,0.00349722511911514,0.0103454592704865,0.00946720088398647
16,109,1152.263,0.0030426189489112,0.00898826375537466,0.0209337511149819
16,110,1636.329,0.00432082399769229,0.0167604883528001,0.0106666815141155
16,113,1185.404,0.00313012972951065,0.00552605786122352,0.00772725224179155
16,121,1135.507,0.00817102204326994,0.00631127632122453,0.0129708664103084
16,144,1177.151,0.00636172486419765,0.00824699103982766,0.00976093154774485
16,154,1102.394,0.00603174415277439,0.0124748783184098,0.00783615496992575
16,209,1134.774,0.0124211194639826,0.00884410909272096,0.0173733685374282
16,233,1135.405,0.0121990761748222,0.0122927685600807,0.0102768080699759
16,243,1195.723,0.00610604491510969,0.00922349498067883,0.0132092627366081
16,259,1103.894,0.00394085383813555,0.0100398279231711,0.0105147702608417
16,277,1104.176,0.00822494525066828,0.00760746010017615,0.0165989868652205
16,278,1178.013,0.00877495293284358,0.00811617613042559,0.017708972404815
16,292,1138.181,0.00868372526616785,0.00720804754731782,0.0132369055671758
16,294,1101.157,0.00840125152582725,0.015270579350521,0.00752763866825174
17,19,6646.542,0.00837257497693395,12.116878074027206,0.02627826292030194
17,61,6647.971,0.01048682661010476,10.99847297018953,7.879641402208505
17,158,6641.125,0.00293689210408594,4.397082592631252,15.580372345128197
17,203,6640.512,0.002496365097711879,14.594112370691917,19.93750534753508
17,224,6646.877,0.009843266585265048,17.704174886800885,6.797622009888446
17,240,6646.697,0.01392012669684392,0.07697141188182753,0.058240542044417566
17,253,6642.612,0.013958011567900733,19.598517669465185,20.04032417008435
17,271,6642.268,0.0048739082523169,19.67288816936318,6.812177760556034
17,290,6647.564,0.014602679549359399,4.516099051716577,6.7573469791800225
17,310,6647.810,0.0036458510684738237,0.02446565117686805,0.06320701994452876
17,352,6642.553,0.0020152008099337477,0.02747258536109718,20.15641601924208
17,392,6646.895,0.004053952432057937,19.674334361866084,0.04871163706979602
17,401,6645.032,0.0556117220408229,0.029114129914136894,13.373164213937617
17,433,6640.145,0.0012314471497705476,15.140853991467964,6.776936501486988
17,464,6646.315,0.020704148435467164,0.07823627101938474,27.146696161898465
17,477,6648.098,0.008586695705737576,14.433545017807013,40.569781859851325
17,514,6646.556,0.015022621634117118,4.831333060428773,6.781481714189303
17,520,6646.264,0.003954409933828505,13.89923398332856,0.03718840151086917
17,607,6649.733,0.0050728659430218336,0.03296762784964438,6.760534592109325
17,669,6646.844,0.014931660451809754,19.872427554616163,6.891142788900934
17,702,6649.761,0.0013881835158283892,0.03764769361946255,6.890893412471701
17,712,6649.397,0.00399916294948951,15.029348841960324,13.475406429354807
17,720,6647.463,0.01467419240275103,4.102056952916552,6.8796910732387735
17,730,6647.164,0.014816439675789772,18.9830700410245,6.941927705104636
17,770,6643.822,0.0023813351378170096,0.022023506967870303,6.991583840581306
17,783,6641.335,0.07607916404435601,5.413734734144807,15.803033413457001
17,846,6643.460,0.005860352938128862,6.851200389115068,0.04079441604847091
17,911,6644.585,0.020375962775841895,10.970109532725292,7.039568977888523
17,940,6639.865,0.0014431256122929203,6.699071188807896,0.049872957724630865
17,985,6645.205,0.0022121923170485024,6.741643072018073,6.873236742340972
18,29,681.718,0.00417313539352501,0.0209340533996406,0.0180386510782457
18,149,682.791,0.00195142389590091,0.0240643411482203,0.0262009723795228
18,152,683.814,0.00192883832942746,0.0260376162784378,0.0255310446254776
18,224,686.399,0.00191183755342925,0.02347553785979,0.027301623291574
18,245,684.641,0.00197933679876083,0.0237751738774897,0.014917392855035
18,250,683.547,0.00257459612808815,0.0237371831053595,0.014893556088345
18,361,682.423,0.000871233610091944,0.027210610203886,0.0290398845060541
18,380,684.526,0.00179458464799655,0.0237973599728335,0.030380935834755
18,397,684.236,0.00365495786289127,0.0286075414954524,0.0387733444332143
18,414,683.982,0.00171143895430322,0.0264754284014714,0.0275691542139222
18,626,688.405,0.00124023662621346,0.0252460109702158,0.0275778664497656
18,698,681,0.00114713742005105,0.0249098751240445,0.024696032289193
18,721,686.779,0.00386992874512148,0.0245622633587938,0.0228880247959043
18,735,686.275,0.00175575594362658,0.0216046875959464,0.0243770971594761
18,751,681.075,0.00171970649651615,0.0258960902455145,0.0314588725035249
18,835,680.635,0.00172757413579126,0.0204374287542589,0.0339009310030125
18,877,687.485,0.0024193147200117,0.0240558915596137,0.0247308519514831
18,941,689.55,0.000623732640256695,0.0238543032798207,0.0238643090934648
18,980,689.701,0.00363526226810391,0.0224439334200787,0.0310270321922845
18,1023,689.841,0.00188186108651975,0.0376835912469596,0.0362176728758149
18,1118,685.067,0.0082382309457966,0.0206858512862907,0.0274135864129728
18,1126,689.173,0.00119453001310596,0.0205185996557063,0.0220234194480435
18,1129,686.902,0.00119059373344938,0.0266286802531769,0.0264297749745068
18,1173,687.255,0.00123651009821741,0.0203753477373069,0.0228026142841163
18,1234,681.458,0.00187314494861822,0.0219116371632083,0.0231501773044281
18,1320,682.843,0.00184563362717686,0.0238177291933562,0.0158623526589291
18,1364,685.753,0.0034551893077301,0.0235199941678843,0.021990360326145
18,1402,682.185,0.00179565218294534,0.0208827359730937,0.0212174567870874
18,1454,683.969,0.000945472089700946,0.026813986149718,0.0248695124418465
18,1500,683.19,0.00383857445019972,0.0176464200119408,0.023207676072252
19,3,3122.624,0.01936214983510248,2.0464260048689495,0.8592506673935412
19,4,3162.388,0.013960187409770777,1.1798991575195739,0.2781206358002633
19,9,3185.920,0.02705965684509982,0.2720460346624663,0.26249286999051796
19,10,3131.758,0.007075473572124191,0.33475159375536173,0.28187255474371137
19,12,3159.720,0.0180838962406146,0.24393904736394187,0.24272314682728421
19,14,3196.432,0.02081243451870369,0.33450364809123895,0.223688748361433
19,24,3132.051,0.01722092233354205,0.22276885699849475,0.877108903399724
19,26,3189.683,0.006899567162567393,0.1873570071879871,2.2386615046558247
19,33,3120.188,0.014727464458015394,0.3080159159899169,0.27337390340515494
19,38,3101.015,0.013682862120331507,0.3007634976170269,0.27045590798846547
19,48,3158.045,0.018039552879470896,0.16997333768292905,0.259510346057333
19,52,3107.259,0.010206613199691916,0.2844484520423042,0.24401924455231264
19,55,3130.795,0.019743534515208338,0.29167987103730186,0.3030792623573917
19,74,3102.939,0.12468623017988356,0.31456019157087667,0.23837679679704682
19,83,3113.908,0.6413310157749426,0.22635711880240011,0.2998264258255117
19,86,3128.294,0.018426658246394504,0.3424517309953517,0.27916690629627455
19,89,3112.098,0.010472528564262888,0.27773296246672513,0.28324203670244397
19,92,3148.091,0.017014901084329247,0.250338301254929,0.3056025503264332
19,94,3102.055,0.014673762796749116,0.34772473093998874,0.29459443790954537
19,97,3158.121,0.02674221555365673,0.25242797054420674,0.25315615241224765
19,107,3134.770,0.006795465152411755,0.25768374301447666,0.3215653529638976
19,113,3185.197,0.007545672420554449,0.20350440936034558,0.31833402582142645
19,124,3130.090,0.02747641110384819,0.3197953611975119,0.2788812168262926
19,159,3132.448,0.029060842423772805,0.22932158356265744,0.32742525032382475
19,160,3149.541,0.014017210555760422,0.24943217611338944,0.26733574011816913
19,171,3108.736,0.014617041056084508,0.2199735645824891,0.23214190473377466
19,173,3126.575,0.17608806168058874,0.17582958941414303,0.3501662956101258
19,177,3130.288,0.10445149060378589,0.25571520164195893,0.27558293392529387
19,183,3126.895,0.018162344669325117,0.30727784762500493,0.22389170063480218
19,189,3153.066,0.0146731380593115,0.31209318397937824,0.3086297137271695
20,5,9658.875,0.0007811987593037907,27.344979553700135,40.98330206540867
20,6,9691.507,0.006779097357900942,20.40778246009861,6.967045972273939
20,7,9836.350,0.0014863318829656154,27.03621752871851,27.99812082809723
20,8,9583.043,0.0011123975639359296,26.809524200014973,13.890864577367626
20,12,9874.541,0.005836578671811346,6.835149518371977,13.932189084539047
20,13,9789.214,0.01163335119769809,27.272019842126056,41.66456132893683
20,16,9770.881,0.0055626396526458725,20.30465438200842,6.958701262501118
20,17,9773.560,0.006862435441247103,27.24288366962928,7.009693873293185
20,19,9759.749,0.0011702372728802305,27.21813215947836,41.78140838596455
20,20,9654.358,0.02649447976159667,13.663136331312337,27.817570809120188
20,21,9705.650,0.003772980844733159,24.195738722929153,26.793332742411714
20,23,9667.556,0.0032471216039383945,5.28477499971337,27.630697755492786
20,24,9669.601,0.0018730794204150185,40.904550794589525,41.41892030918638
20,25,9754.620,0.0031405090721724066,40.344382921005376,27.670165292876305
20,26,9869.513,0.005779282084633795,6.883801527136804,20.820560362299748
20,27,9670.984,0.007577186998039283,13.542103697722226,27.844061885229983
20,28,9657.773,0.003786647790893912,27.11685719395316,13.951124124677673
20,29,9611.119,0.0012651589913482456,20.718469621724857,6.657092095363007
20,31,9736.631,0.0029589258038430323,38.40591893358645,21.143836776239983
20,32,9745.247,0.022592501520517595,27.700716151975204,25.452066193974197
20,33,9679.806,0.014107015114412268,13.710500391249665,20.70113543767976
20,34,9808.555,0.012181260065630316,27.161251407600545,27.68743578915409
20,35,9822.186,0.019141401696451135,13.637317451940543,13.832345685815024
20,38,9849.602,0.05925842922245342,26.995249244588802,20.91896556660721
20,39,9662.267,0.02342873160469768,40.30055233225312,41.477834162715496
20,41,9714.431,0.0009010883268000321,27.271097082147136,6.9824372395919445
20,42,9666.726,0.003997744690295873,53.26317402332926,34.364560749339304
20,43,9825.388,0.015157191246873888,27.407973298856554,27.910231317278605
20,45,9708.969,0.013142831206460242,29.70720487106189,34.499524153439104
20,46,9648.172,0.020738062473814812,27.559931191748284,27.84161142123577
21,198,831.25,0.00140106510647485,0.0479130010153633,0.0350652203671875
21,220,833.721,0.00303103347264269,0.0397185849164872,0.0484033991868892
21,408,832.047,0.0021793495152678,0.0442823558871766,0.0538885035465679
21,758,832.951,0.00231944742108492,0.0468080459233305,0.06010003844565
21,1234,830.556,0.00211956519477,0.0494179424708488,0.0418268578619676
21,1895,833.347,0.00225649629807796,0.0472751971200837,0.0417765039227541
21,2393,834.931,0.00147636227459197,0.0446944061998981,0.0467660119287626
21,2461,832.04,0.00217186590803647,0.0473231180579146,0.0412486658243414
21,2526,830.203,0.0021133640459706,0.0439895968039238,0.0446331173331048
21,3172,830.036,0.00284859575192344,0.0442749417472126,0.0390145953693284
21,4003,833.49,0.00228420979141446,0.0487291682955456,0.0460960435589107
21,4219,835.536,0.00420855045873994,0.0478516530188981,0.0435158719364707
21,5088,837.642,0.00142098344365041,0.0393179441019179,0.040066096194255
21,5660,834.254,0.00440292517328704,0.0478299650302776,0.03988142070206
21,5720,831.944,0.00149304285622986,0.0509482221115614,0.0441359287617127
21,5813,833.114,0.00223632350729861,0.0518366411951005,0.0511411228437518
21,6281,830.531,0.0022485784865278,0.0495651694671389,0.0600455643360156
21,6287,835.318,0.00432306312423402,0.0453403187901367,0.0343736829692208
21,7769,839.424,0.0034492228240216,0.0357148425941363,0.0445658952638325
21,8115,831.252,0.000920003352077117,0.0491809257076927,0.0431212988476188
21,8376,838.584,0.0021955200653055,0.0438934255587011,0.0411358613128407
21,8579,831.611,0.00318686879013238,0.0339833215563132,0.0468749026832858
21,8662,834.307,0.00299746479316901,0.0421513431570469,0.0452833899588407
21,8953,839.178,0.00146096794741426,0.0493071101822272,0.050902387086375
21,9150,830.67,0.00258736898038502,0.0513897740764927,0.0441744833234501
21,9207,832.004,0.00176020363238589,0.0458042059626981,0.0386116704568932
21,9280,831.053,0.00457637755716152,0.0488346004022158,0.0396333463364981
21,9417,835.99,0.00456467176385496,0.0452317321841,0.04577967324635
21,9675,832.962,0.00154576290795865,0.040892055027077,0.0444812952436212
21,9785,832.084,0.00116186312668905,0.0476765318720823,0.0468575593384321
22,34,457.734,0.000953103089487021,0.0111254658288883,0.0135838173027253
22,40,466.236,0.000970806127641972,0.0113321114144843,0.0138361245700635
22,48,437.283,0.000940506357091211,0.0101126528182325,0.0104786332152082
22,85,430.93,0.000915423332134301,0.0103781662556694,0.01174247857389
22,166,430.175,0.00584909607031462,0.00898285834969078,0.0107435853768894
22,186,464.162,0.00189988344523418,0.0115392259931888,0.0141665125956421
22,230,451.09,0.00283158142584854,0.00884604989783308,0.0104437628963996
22,240,474.7,0.00282516828928478,0.0104565857067326,0.0108148682827559
22,286,472.726,0.00152676430937228,0.00826454681233882,0.00992777211990728
22,305,443.98,0.00143387004071688,0.0116985352822198,0.012080732328274
22,314,437.94,0.000957481503572211,0.0115792036424116,0.00875231252426797
22,325,459.408,0.00350724457428468,0.01075347850125,0.0120227993708803
22,375,447.876,0.0014604493247408,0.0115736901795298,0.0128516005426641
22,385,433.178,0.00263584588664312,0.00870876539846695,0.0124298480380064
22,389,438.065,0.0026655828050647,0.00880701539385524,0.0108851526220495
22,409,445.262,0.00294053402781663,0.012043720259823,0.0123213076950033
22,447,454.704,0.000743227033786277,0.0103988266044015,0.0115414197432213
22,465,442.238,0.00136145039604,0.00949615629428766,0.00932221856672439
22,489,475.379,0.00103259116314575,0.0108321792682241,0.0125401279724857
22,530,432.04,0.00176331214922422,0.0105071107284173,0.00995015098286346
22,538,434.494,0.00287373880383337,0.0105667914286476,0.0100066681352381
22,585,461.113,0.000567905077286225,0.0104027886318329,0.0107127795296272
22,631,454.304,0.00292438625395714,0.0118301140353505,0.0120157013325303
22,650,445.124,0.00183615086714664,0.012048611968668,0.00990803843728946
22,668,432.589,0.00267412492556203,0.0113285928287501,0.01004298189811
22,706,466.284,0.00234122106296038,0.0136312946094412,0.0136657935412511
22,753,448.127,0.00286063007668124,0.0112206561386505,0.0112346085310744
22,785,436.161,0.000920814253543943,0.00986642176682668,0.011341624766735
22,814,460.772,0.000954757399591848,0.00991949227016947,0.00994639525672878
22,830,433.04,0.00128648098362223,0.0102659843214151,0.00934776202107296
