Consulta	Iteracion	Tiempo	Manager	Worker1	Worker2
1	1	2259.198	28909.547150426464	32907.80248720509	31261.246749939997
1	2	2642.460	28168.27671067194	32064.01267984085	30459.676320454357
1	3	2376.774	28538.911930549202	32485.907583522967	30860.461535197177
1	4	2379.633	27797.64149079468	31642.117776158735	30058.891105711537
1	5	2381.793	28538.911930549202	32485.907583522967	30860.461535197177
1	6	2377.259	28538.911930549202	32485.907583522967	30860.461535197177
1	7	2622.002	28538.911930549202	32485.907583522967	30860.461535197177
1	8	2376.668	26685.735831162892	30376.433065112382	28856.535461483076
1	9	2364.254	29650.81759018099	33751.592294569324	32062.81717942564
1	10	2371.818	28538.911930549202	32485.907583522967	30860.461535197177
1	11	2358.925	27797.64149079468	31642.117776158735	30058.891105711537
1	12	2431.964	28538.911930549202	32485.907583522967	30860.461535197177
1	13	2571.443	28909.547150426464	32907.80248720509	31261.246749939997
1	14	2356.738	28538.911930549202	32485.907583522967	30860.461535197177
1	15	2374.509	27797.64149079468	31642.117776158735	30058.891105711537
1	16	2392.224	28168.27671067194	32064.01267984085	30459.676320454357
1	17	2388.451	27797.64149079468	31642.117776158735	30058.891105711537
1	18	2378.790	29280.182370303726	33329.6973908872	31662.03196468282
1	19	2570.708	27056.371051040154	30798.3279687945	29257.320676225896
1	20	2405.238	28168.27671067194	32064.01267984085	30459.676320454357
1	21	2385.174	28538.911930549202	32485.907583522967	30860.461535197177
1	22	2396.819	28538.911930549202	32485.907583522967	30860.461535197177
1	23	2357.985	27427.006270917416	31220.222872476617	29658.105890968716
1	24	2464.894	28909.547150426464	32907.80248720509	31261.246749939997
1	25	2603.491	27797.64149079468	31642.117776158735	30058.891105711537
1	26	2390.562	27427.006270917416	31220.222872476617	29658.105890968716
1	27	2409.041	27797.64149079468	31642.117776158735	30058.891105711537
1	28	2361.784	28168.27671067194	32064.01267984085	30459.676320454357
1	29	2371.948	28909.547150426464	32907.80248720509	31261.246749939997
1	30	2381.083	27056.371051040154	30798.3279687945	29257.320676225896
2	1	313.431	28909.547150426464	32907.80248720509	31261.246749939997
2	2	302.255	28168.27671067194	32064.01267984085	30459.676320454357
2	3	371.813	28538.911930549202	32485.907583522967	30860.461535197177
2	4	304.722	27797.64149079468	31642.117776158735	30058.891105711537
2	5	322.847	28538.911930549202	32485.907583522967	30860.461535197177
2	6	357.417	28538.911930549202	32485.907583522967	30860.461535197177
2	7	302.374	28538.911930549202	32485.907583522967	30860.461535197177
2	8	437.839	26685.735831162892	30376.433065112382	28856.535461483076
2	9	997.253	29650.81759018099	33751.592294569324	32062.81717942564
2	10	883.222	28538.911930549202	32485.907583522967	30860.461535197177
2	11	310.897	27797.64149079468	31642.117776158735	30058.891105711537
2	12	334.760	28538.911930549202	32485.907583522967	30860.461535197177
2	13	444.745	28909.547150426464	32907.80248720509	31261.246749939997
2	14	289.123	28538.911930549202	32485.907583522967	30860.461535197177
2	15	317.944	27797.64149079468	31642.117776158735	30058.891105711537
2	16	295.796	28168.27671067194	32064.01267984085	30459.676320454357
2	17	393.922	27797.64149079468	31642.117776158735	30058.891105711537
2	18	291.671	29280.182370303726	33329.6973908872	31662.03196468282
2	19	273.134	27056.371051040154	30798.3279687945	29257.320676225896
2	20	257.545	28168.27671067194	32064.01267984085	30459.676320454357
2	21	333.761	28538.911930549202	32485.907583522967	30860.461535197177
2	22	292.663	28538.911930549202	32485.907583522967	30860.461535197177
2	23	312.092	27427.006270917416	31220.222872476617	29658.105890968716
