Consulta	Iteracion	Tiempo	Manager	Worker1	Worker2
1	1	46689.262	3233658.834378156	16420839.583390899	15472336.127797443
1	2	50224.542	3172000.085417555	16107730.35404659	15177312.769428425
1	3	45008.299	3281615.6391252894	16664368.983992027	15701798.739862237
1	4	53153.745	3165149.113310822	16072940.439675	15144532.39627631
1	5	46729.427	3240509.8064848892	16455629.497762488	15505116.500949556
1	6	47360.849	3161723.627257455	16055545.482489206	15128142.209700255
1	7	49651.239	3178851.0575242885	16142520.26841818	15210093.142580537
1	8	47680.853	3182276.543577655	16159915.225603975	15226483.329156594
1	9	45018.456	3202829.4598978553	16264284.968718745	15324824.448612934
1	10	50787.655	3326146.9578190567	16890503.42740736	15914871.165350972
1	11	49213.801	3219956.890164689	16351259.754647719	15406775.381493216
1	12	58870.383	3106915.850403588	15777226.167516487	14865899.224483348
1	13	51141.568	3189127.5156843886	16194705.139975565	15259263.702308707
1	14	50568.994	3202829.4598978553	16264284.968718745	15324824.448612934
1	15	49049.106	3178851.0575242885	16142520.26841818	15210093.142580537
1	16	47854.736	3100064.8782968544	15742436.253144896	14833118.851331234
1	17	53066.110	3408358.6230998575	17307982.39986644	16308235.643176332
1	18	50752.570	3206254.945951222	16281679.925904538	15341214.63518899
1	19	47262.999	3202829.4598978553	16264284.968718745	15324824.448612934
1	20	48011.493	3291892.0972853894	16716553.855549412	15750969.299590407
1	21	47407.800	3240509.8064848892	16455629.497762488	15505116.500949556
1	22	50824.958	3387805.7067796574	17203612.65675167	16209894.523719992
1	23	50242.563	3291892.0972853894	16716553.855549412	15750969.299590407
1	24	50461.202	3195978.487791122	16229495.054347154	15292044.07546082
1	25	44698.986	3305594.0414988566	16786133.684292592	15816530.045894632
1	26	48146.648	3130894.2527771546	15898990.867817052	14980630.530515743
1	27	44821.356	3223382.376218056	16368654.711833514	15423165.568069274
1	28	47994.836	3274764.667018556	16629579.069620438	15669018.366710123
1	29	44835.973	3271339.1809651894	16612184.112434642	15652628.180134067
1	30	60307.144	3411784.109153224	17325377.357052233	16324625.82975239
2	1	1370.856	3233658.834378156	16420839.583390899	15472336.127797443
2	2	592.073	3172000.085417555	16107730.35404659	15177312.769428425
2	3	543.527	3281615.6391252894	16664368.983992027	15701798.739862237
2	4	735.987	3165149.113310822	16072940.439675	15144532.39627631
2	5	579.917	3240509.8064848892	16455629.497762488	15505116.500949556
2	6	561.943	3161723.627257455	16055545.482489206	15128142.209700255
2	7	543.050	3178851.0575242885	16142520.26841818	15210093.142580537
2	8	761.800	3182276.543577655	16159915.225603975	15226483.329156594
2	9	723.733	3202829.4598978553	16264284.968718745	15324824.448612934
2	10	557.195	3326146.9578190567	16890503.42740736	15914871.165350972
2	11	574.591	3219956.890164689	16351259.754647719	15406775.381493216
2	12	861.352	3106915.850403588	15777226.167516487	14865899.224483348
2	13	703.488	3189127.5156843886	16194705.139975565	15259263.702308707
