Tiempo	a9	a10	a11	a12
2	614.2977923733741	351.53384105927313	607.8350871618837	30996.344441069363
17	254.61844272779302	4048.152149897218	1899.4778807083144	1627.8824281893299
32	142.9370930713881	906554.0394707365	41530.53579938665	491685.53093867085
47	209.44198054388164	984084.7632872717	820.2831247162073	493255.7565886734
63	0.0	474365.0060982179	985.116190151274	474026.0989962126
78	66.79870994450525	92.9593113761209	972.9652558207514	580376.2345030198
93	0.0	45.458737222817724	733.2472921427619	512695.3358466744
108	73.90946440190076	89.35549495816231	66435.81971084507	20903.924853732533
123	0.0	88.05590856705793	184729.15218780917	91.50678300509229
138	134.53782556409016	89.05576708003879	156658.2619522662	141.8811175954342
153	201.1191120914882	134.7313967308961	300718.29687627364	85.36109356052242
169	71.53910287434235	178.07849653206765	333347.34456320875	147.80635222004727
184	66.1037588770967	44.4842685553804	291983.8883966559	87.33630210375414
199	66.60179044632241	44.198997315107846	205033.76463686538	222.1993776485324
214	0.0	132.24751872170717	173779.56532596695	128.4283781938674
229	152.9568295312207	43.97392847910523	34428.2704002556	139.49166867944876
244	72.4831508043781	132.52128789574374	40128.38373126939	0.0
259	130.97697958804667	43.436015463685614	216613.2776054819	43.35907394919545
275	0.0	263.00237522978335	201359.96217012	127.9943853624165
290	212.493073889385	43.71402929483913	58643.68820405861	85.08903068376705
305	65.77967386957258	132.53166853231843	204597.43146059028	130.1704193324223
320	0.0	87.13460145378485	196676.67617220007	84.91555449128151
335	146920.11484556308	88.58640485077166	13538.346127803838	177.50719912050292
350	161963.97832779714	43.69210002064239	162.56485625252128	0.0
365	54765.388119773525	88.21008804509417	165.55769304480404	199.87904902666807
381	32433.34183841259	180.01332723470404	256.5051774138585	43.008059846302494
396	89467.48726369858	44.835788504034284	338.46686005696654	149.17291033186018
411	71567.50747378	48.54833505749703	87.58401891469956	86.15207656075246
426	160139.02533552435	144.33372658956796	360.42228685230015	86.62335975886323
441	36508.87182385656	44.87360862295143	158.86667162820697	127.14100181427318
456	78823.4414138046	219.9436075207079	331.31218263566495	137.62694615183864
471	33679.50393154654	87.41249871278181	255.7825462516397	0.0
487	44456.17606489482	43.939099363870916	80.19115891666152	172.40728189827874
502	60648.18141724095	130.0416981641203	244.93305152842774	7111.647076714189
517	17753.948610036892	30653.291172195895	244.93305152842774	29619.810668349128
534	265.86028635285794	45010.63217727452	18797.477642404658	50702.901447904864
549	663.4948140095919	107638.09002906788	137150.78580761462	93830.98292344465
565	916.6775573802739	45586.0315723366	139729.71945185063	33768.06547516089
580	26833.048785954838	3705.632533797277	31422.661523565293	1111.1399953765144
595	27041.980425867114	303.4796695570927	667.0514100151509	351.94084745764735
610	80.48239515386521	195.63244190216065	84.8217928853631	245.20435918089933
625	39087.39701947624	336.75274459957143	815.8082311503169	257.7243885062635
640	136212.07134732962	338715.32033570664	341713.80080484314	334933.41533347964
656	0.0	2457.4464827382562	1530.0934198988602	1509.8121127185225
671	223.61745781309435	892685.7321643053	307890.4275063589	508579.6998482049
686	134.05328671731056	707215.8861453204	165809.56637932945	491258.1587189576
701	136.97492281587793	768812.8546032584	17332.92345986763	519174.5564702541
716	68.85996317043436	435871.55841803015	109716.29338429081	509659.06959599594
731	72.16695413463283	142.37560433656444	204406.87687976836	360897.90589090786
746	0.0	0.0	197300.32591125154	975.293568332512
762	203.70401249326767	184.96264235634357	200186.75604760234	47.70337424874306
777	66.20982027656865	88.20304006665945	248246.96589390063	140.42001601033843
792	141.9517089797929	133.9318000455899	177863.0590433368	136.39486492630095
807	0.0	43.36830232392997	248209.71427199262	86.93798035553657
822	0.0	177.2823403199017	259915.8882687675	43.18559855528176
837	146.75795527998358	87.66815204216168	250403.61863618158	133.1066334846709
853	158.91504864133896	44.597291042902505	228485.50737726162	87.4832497779373
868	0.0	0.0	210490.18063908644	89.00750932183117
883	131.229870782448	188.7790950262919	95911.0186353514	129.70502211115323
898	64.86326078000944	44.50953357070684	1130.037991858721	44.36800263524056
913	148.68317226398736	223.75771354709286	1216.3219223491847	173.65188601685688
928	65.97991860922426	43.61300930383615	1459.3896905779839	42.545328477812
943	0.0	176.5151019014977	1396.8747557550669	85.65599745717832
959	66.49085542738437	138.30315241495148	1830.0701388872972	54.733644932177846
974	140.55507066135294	44.016664043068886	41513.08862601731	155.5809580892371
989	65.00889480463229	132.28067142292855	491.54260964184533	45.82454617483076
1004	59067.89223290108	87.94576301079243	3460.4304776649315	234.01773288473487
1019	196332.46159291686	143.2354519279534	318.44796360379087	139.10136876893228
1034	166414.66932743788	47.984161955122836	78.49133137259167	93.85092983606272
1050	232975.96459143507	133.52709979489447	255.60620543983765	85.29164129786193
1065	112947.90709042875	88.44182549417019	329.140102763325	42.97220491439104
1080	178600.37622378705	176.8734225153923	155.25847916587256	89.20823104228825
