Tiempo	a9	a10	a11	a12
7	154.3022416827362	46.94220312180463	2207.475483626178	375.22693631239235
22	462.455889085792	27239.319893975913	818.3041802021861	376415.317049148
37	345960.7979434623	674161.0631181183	233541.74286997496	374591.27794331126
53	280898.6389084313	650567.2193332046	230237.7682412379	375707.5785956622
68	369074.8475380689	13215.728979404344	235986.50073146343	362360.93826453807
83	73276.65083497553	48.86771694911644	228134.05758946086	13367.776519463956
98	72.35706313729287	134.4139409016911	209091.87888628687	130.80104314638768
113	312.1664552859962	182.22007169764024	185120.37986931467	0.0
128	0.0	132.56152207598092	208712.0749238672	171.8851008659601
143	66.61138081178069	49.367857753746215	201931.35340335523	88.02389073283412
159	21768.725162369014	24783.209495586725	239412.73942201876	70779.32899683942
174	120794.74110907166	61596.452349933264	84653.87372747005	96728.46242232219
189	930.3839957762509	1123.2803027291968	2491.39659970969	1993.048630685732
204	413372.6656940979	648483.7568158814	271994.22388275445	405048.0463329186
220	372419.29889334826	646041.807317664	213811.33868018593	395052.69722559536
235	343842.1169412982	148717.81463366497	225658.22021596364	376422.17899316404
250	204164.31911647716	90.64772461024113	224850.60988403414	72385.24357663293
265	4615.244658091367	173.35824375987053	206902.83977088923	85.80318197299727
280	68.00115963170771	44.19880184619687	149510.08246084355	86.77176521058195
295	132.92134571000935	89.12663014901801	196287.8253842814	85.51563857712783
310	147.18769927424378	132.2819751231233	189625.66870538873	90.42518520341255
326	133.1617898377776	86.87740460734814	202257.68066341372	894.9943847909568
341	92578.18060284763	79534.46208424335	177848.2638221119	140780.76887879783
356	401.7584093767032	2482.9296950455946	1419.432395742908	2299.394453776684
371	166268.2352896133	775445.5690773462	326211.8135285971	386567.96623835777
386	266499.59077823017	663174.9321272257	200816.17984158648	380800.7348086537
402	289901.1535571853	668678.9795396947	242228.48346871772	387880.74557424657
417	313222.2289250571	12217.167878969172	204935.88146419128	359520.43683960947
432	217674.56374288799	89.9723104096111	224637.75688745748	4587.547497411584
447	18731.110839450583	99.95342176149599	199778.9948899992	46.890727258296685
462	145.79353880509734	52.15776303857565	188499.98569553322	220.14473853763192
477	77.28137107316405	95.25674005882814	208040.95272810152	43.91105293825269
493	78.05812506962567	175.66204283162952	210170.17171655505	128.53838447257874
508	18835.082838634324	21328.037897921313	235697.24062818897	65542.66626859366
523	107342.78675742714	64802.482346041186	85441.4460590586	100761.1599007314
538	17924.973999147787	8489.502692012302	10358.967240096405	1331.0783444982021
553	885.1443561893236	1952.2917732773535	2736.64283129856	2838.135901724454
568	387343.73266888637	680540.7524577347	262831.5353744091	382742.1016976351
584	349470.4672285255	675596.8139599162	41993.859258142125	386957.49558735825
599	367144.56430445024	233877.17349269427	1149.2842221696676	389801.6597734607
614	251650.8076568575	89.89293117754161	2147.8902900671956	89986.43627092305
630	15948.352645652947	44.10112422604114	84015.72745319869	42.55646376927849
645	135.643116710186	132.59049013962039	242891.6495791609	176.9764337672293
660	205.30520931221542	94.35064373861998	197850.56541475136	85.01634646238759
675	82.42104298012332	141.10237295304427	221678.65962103786	94.4774304769095
690	209.01334701586515	103.92182324598544	224506.20546588674	42.39565386395901
705	0.0	0.0	190497.41864852372	128.76875777633393
720	74.46381803477648	50.804060230054894	148268.62954819464	85.27674247600139
736	2568.520474755987	3727.7662128330758	228562.6351003461	130.06192948649638
751	121792.91558866441	96677.06446595454	112790.24947267458	34485.79835806189
766	355367.0338521451	274366.64622608776	32583.55856977165	108355.90939269078
