Tiempo	a9	a10	a11	a12
14	1415.123748390572	4476.798220837125	5181.460724029913	1535.7020448713936
29	1480473.650845811	3745400.192276451	562611.1787157564	1779079.0975724463
45	1334223.559467135	4810385.132215447	106098.82255656141	1942852.6414698479
60	1217603.7688593064	2455142.114166813	444215.09918088984	1934280.0678107387
76	975904.1732793864	100339.83555738337	720117.7535315068	1766007.9525976405
91	1294186.1354495776	96.77201388179324	764146.8133025324	1240851.3004175064
106	1448563.8894223021	227.69379143440165	1099394.1797852046	2858.2632619854294
121	169088.44601569252	44.42449359983206	1011101.3154230362	211.79849773803727
136	74.5859531501541	88.26042118479498	451860.17304893647	0.0
151	197.30381190866234	89.11715946869924	709784.9122853632	110.15324729813263
166	0.0	101.06186487866566	375251.18407658755	169.87374089456165
182	149.33697572171687	87.81035015204921	1234.7567496099696	91.96197726711631
197	0.0	89.292091031475	1482.1711286482587	160.66089814928824
212	66.22893330957275	131.8025734296441	4774.378628108725	52.870614148536696
227	150.45519716271198	45.2530713159591	469596.36337482336	21394.82909891087
242	122520.5139913685	163647.83531799255	174686.69808918162	129527.6630474439
258	104058.72932830726	127768.73462175856	146584.62225460738	77362.52079111524
273	6272.664047300751	2058.656482502818	3299.7234431582506	266696.62005627796
288	267650.6633122387	271338.1764254025	131064.43011814589	48.36609457750805
303	0.0	56.944082757122814	3702.6805470465124	100.73585805057547
318	74.00161274537444	196.7636340212077	57866.91923278123	1207.4016183040292
334	1288.1963668335509	5744.3151869949415	2270.9517344336027	1811070.1875588906
349	1443924.2790300574	4048285.9124074224	719836.5555522338	1804797.9397154034
364	1554386.5743759035	4744208.327588179	356042.2097482565	1818187.8033975712
379	1349772.9001233098	2063938.5582568916	771149.4049943115	1971341.7227832607
394	1679861.605888963	61.089011873602864	894504.2066634425	1563657.9425864157
409	1485779.5862932655	158.23849683187902	1109502.1021434881	252781.21230232358
425	247601.5999829403	0.0	961269.7487793805	48.92639942988753
440	0.0	159.22218499481676	485518.37153106596	48.55725778162479
455	71.53030176840723	57.33192448038608	660298.7023106788	138.56064819181805
470	0.0	173.126604678249	194589.4788990385	43.12171896721237
485	142.4735128589347	216.02157250242308	645335.165974509	17151.955292690676
500	119147.19837825073	150065.39062394	186315.23639590232	132415.34873171122
516	113108.30490559016	124424.23421313472	153671.92377806644	217061.36381256086
531	2428.527083503618	9156.416915366799	2381.559099407089	5746.122388416985
546	1700603.900227605	4031001.674595626	638087.8105530189	1680047.0640281453
561	1933864.7770407388	4871937.755303606	345352.08872495085	1766967.442782133
576	1894761.7635589386	3603363.6268208385	744283.3160036828	1752361.9243351407
592	1585493.9165562147	29597.542725749016	917536.8163143187	1769920.201645694
607	1519655.9656572565	228.4101727817394	1135202.8787423656	690064.1922781997
622	77253.40711659877	0.0	908538.4101803991	209.41992516428232
637	67.07877037368715	104.78450399857945	663456.1695868307	48.447410762906074
652	135.43618256600573	217.61073005586863	675219.2174211757	135.95462820846586
667	155.32825974874197	59.06091970691923	684298.5424779368	138.54284925581885
682	22683.3094547511	27946.33237891754	476548.96556623327	62799.2500183964
698	123378.77537896828	151056.97176007894	161996.96140310084	136211.70492624096
713	74012.59157392917	68347.26698024911	90347.95979274042	440576.03680650727
728	268921.1034928112	280080.18989479006	135021.1259283854	51.486243433956986
743	1190.5785509675507	1632.5847573481872	2177.9228612571023	2736.1166647808814
758	1818349.0663085347	3854586.851753354	889231.576459379	1753475.4385399977
774	1184600.0945699469	4280992.366291601	451800.0417536128	1705470.4877788436
789	1792529.8971976433	4615843.604344588	105270.07048816653	1811383.1116795144
804	1795083.3174162386	103.91851523387245	746218.7422082686	1801666.989731349
820	343984.1606581443	57.60022213263437	760297.7218971185	1161385.6095344864
835	251.0592547528446	186.50104159624783	782942.5548912052	15788.06321650932
850	0.0	55.1535938218236	801111.9470030877	161.11896146759392
865	135.2707554422412	214.45415392231197	657826.6020338514	117.05732499035075
880	68.13505072721746	161.62843948155643	199260.87492676807	172.6539301143959
895	159.79027679610996	54.9518038392067	34736.53878466804	93.64311516731978
910	0.0	218.83158352067693	750941.10055483	134.35428635195362
926	9088.988906808794	9335.112581112142	373392.00261960796	0.0
941	123325.27480320394	163741.42116245048	171947.2475722712	36739.430248041586
956	182489.86470535927	282356.3689291227	302851.7682419251	134356.354732711
971	187027.4148517412	134801.73980067903	184960.3518328819	543771.299495961
986	1388.690629900787	5832.214391504713	1678.6230012105964	645.7192895997316
1002	1948436.017064944	3901282.784890796	550311.0967262506	2432678.416253726
1017	1569352.1734129216	5024810.117154571	60045.36213540546	1716317.406542334
1032	421404.8371662104	1864460.8796739425	684123.7248818063	1807093.6421598063
1047	1461617.30044258	178.38405723326838	868284.2976216632	1770886.6267567074
1062	1842399.9345751868	169.75907113194467	824161.4956167061	1474700.2128496757
1077	247140.52997637718	0.0	753626.4944081968	378448.03254852444
1092	77.8471914060926	160.35382721945643	778246.627662981	150.17437818900683
1108	140.6971941595897	106.18032745946199	666488.61413821	102.20243835270405
1123	0.0	162.6202529053297	417721.60738332197	176.95616234561427
1138	75.24605413928629	102.92424052222631	688809.1337465486	88.6615122596547
1153	300.9089174398407	55.19735294488259	207490.2142729874	159.3081882186234
1168	40226.70315358629	41080.16347651545	539907.2628514494	0.0
1183	124684.98856347111	138029.5487352933	147851.41439159476	79172.10191206052
