Tiempo	a9	a10	a11	a12
14	669.8634419256728	800.990586401811	501.38410595369055	0.0
29	174370.4893532981	352533.6617568619	185234.17521361343	164935.4158271686
44	111214.1341501417	374472.88514041435	176789.48255077293	155110.16504669486
59	167232.10499665784	314662.38509750465	168259.46560701926	158704.55631060642
74	131634.13097741033	83604.92103893924	165640.94751739237	169529.5864604227
90	117402.38494250421	87.54279314926825	171497.86104184767	111930.98606252513
105	36735.59846564103	180.55742939056827	179166.47785582067	34572.31498316232
120	25070.20814188767	92.49233085125685	163453.64781418917	25339.009654660214
135	56522.12476367946	48.1169934025174	182565.7252833194	11799.918791302143
150	26541.721866944667	142.90058313778138	171557.57326962336	130.05291882201098
165	3051.558899724446	98.57508174926042	145443.1585300569	128.48789142144844
180	241.50216175562238	88.41739090000279	137380.9111874904	126.5182482353272
196	0.0	48.74888953510672	149982.9138148953	43.00472576536238
211	372.65166146085596	1320.5825399279597	724.544094048813	1499.7490555804688
226	175260.91672086855	362772.49152939126	188822.7742502679	161099.94671588842
241	120252.10986033983	370395.5772902419	183276.13982099117	148736.33340149652
256	159010.0459836361	275292.3929267442	185361.72619935308	156607.16215157692
271	166384.97268024262	80138.32541367761	175757.46762163777	166712.20547134112
287	132043.00648759046	336.7977089743596	190033.03082189267	106940.87924618702
302	82986.78781103973	138.8082575494051	172976.13905355957	79513.0636924419
317	55054.41981574801	109.3370055579394	125843.3075254667	13043.392662278711
332	336.5599094305653	103.64400658125989	158915.2658271818	129.34033761986532
347	67.8186113230884	145.5401077352464	153017.9434884031	133.40705678356346
362	71.70806634189562	50.37479219349101	167313.71844916063	185.75772346794605
377	134.50878588359802	89.05192603908479	145517.1359656618	0.0
393	238.30309877994003	400.7599968564883	1580.503449952472	551.6453597784508
408	188292.63260143207	361865.0211441417	185839.7258071001	164899.052361115
423	149980.8615815688	352737.9301950812	180182.91371972128	162062.69278795095
438	129693.15638488994	360474.0247193976	161856.65534067404	155436.88992928804
453	160289.39249763932	294413.7693667569	174142.11036225167	161846.3727588475
468	172489.5541476847	743.0751290968806	178220.1527486697	111978.03809359344
484	119416.55004399149	47.51053333257325	211652.33178808916	94305.96901553296
499	77702.44314069825	160.6989705510065	183256.33810573164	51549.820155518726
514	13933.392003833504	0.0	170462.06954224932	129.0908795559872
529	271.19941895900297	190.01890844050794	137578.04397488572	128.41251306551044
544	75.36937636509538	131.83861465958879	153817.00557451183	257.5617824532185
559	83.42198301614262	138.1087633040361	126039.39414674611	128.09154872506858
575	288.30681198611853	1581.5854668470472	1244.9671768402309	169652.30485813884
590	176011.25706476436	349816.54699027457	187477.45518517768	162115.99471869002
605	169133.7338323475	369603.2149549893	182762.294553286	156277.82089745087
620	116548.36188257183	284616.73228582734	171655.89651066784	155277.83309225607
635	171803.05026292798	36703.01632966563	179341.13880811285	141383.4349030238
650	142383.24056669086	313.29545810222623	161243.66464534507	104560.04063252482
666	78993.74337484004	92.73383330772631	168750.72598811693	65586.42052228804
681	30029.10803378052	186.42958086540924	174414.26345694123	6731.803578621684
696	68.24803970761131	43.381635525296446	199091.28665024732	97.66894617651589
711	200.7366449092794	88.37018562873826	149820.5997042347	87.1984723440092
726	0.0	142.98154139405116	191954.36097951638	86.35837790295481
741	149.63597056627273	92.81448190078139	341.9072657726705	655.2536655053264
757	1059.1718254947289	2220.4726638027837	1376.828730156091	169621.5529410445
772	170808.7139519654	354509.75098515436	187574.57044777545	158133.30347486577
787	170761.51947134276	348244.0831331438	187160.81831929143	163771.28069944022
802	146689.76083489254	292961.0998235972	180214.4523501303	163975.50271920103
817	133918.29029884576	3163.013363570939	191386.40693575089	113492.37256352649
832	132304.98474903122	245.67928796929775	197149.61206497694	93451.5691167608
848	83921.94706227067	103.02746460776775	209374.96547472198	54040.99722382323
863	17619.88421691954	0.0	162139.5371515986	174.14618048390375
878	0.0	101.25966674376279	161967.70783280313	42.872154381512665
893	66.05308534428477	205.9984524749033	153363.950817777	213.63221953064203
908	201.42227256826592	97.84748369347304	107029.03562872557	308.01257269792256
923	977.1821943774121	1417.9115233074408	697.8268429057114	170599.3655047146
938	130711.07420386084	356510.77861348935	187006.61064834287	164997.34698172365
954	175865.95284418596	353838.69566983526	177696.16908154055	156402.32538665118
969	164428.11135889706	271518.2464108352	184219.68085688885	161277.12337955018
984	172866.90255798463	31780.67349902988	180012.33755598872	141390.85679537692
999	105206.1414030953	176.47220251463352	230180.21069306872	108561.2766708941
1014	35933.67169367166	155.18342598744204	175398.71251638964	75271.15249003004
1029	0.0	149.35617899527307	164008.5489096976	5213.0292031724
1044	82.69826272275299	237.6594372865511	149241.93681933635	128.7701837850362
1060	233.50867343955673	47.714695928869766	144741.63082121097	42.47007673281245
1075	114.47136474940926	791.4218441225308	982.3984080240502	170.17012969907373
1090	177130.7921462703	357236.8155189011	184262.46164215732	581.6422400851361
1105	150946.83712328435	356907.257005974	182492.27625305022	163244.88837054704
1120	144449.56509300545	287220.01155052526	176004.01982627215	159979.8489453075
1135	162129.50154545272	185024.72164214042	179892.61632059718	160227.94004230175
1151	132808.9830152089	48.40891652405262	178015.16395583772	165794.57361151054
1166	59232.927856061084	132.8393359624129	211346.58377140443	74820.15272829367
1181	18166.763309511698	154.7463352915272	171605.51998468768	51073.973786659255
1196	39296.56019317463	49.63522148728371	193705.92050354005	53162.18118116428
1211	28807.05263111782	154.45439480076078	137906.7875433959	14303.133023748174
1226	2980.132751492355	47.784771592617034	138226.14761284157	1152.0853669252992
1241	167.57926026061176	243.6683527007699	112365.13806219958	86.92496245102957
1257	856.1533934704028	1515.5185806776585	1070.4137949317692	232.9860984153347
1272	173137.05128072633	364844.35562350287	173167.73838421426	71539.17032511343
1287	239892.21250256227	363881.9137233817	180614.23406323185	164468.8534682965
1302	149899.75126063157	275552.594408818	237658.82622566703	162757.0547014273
1317	138881.8364798203	47084.003558123186	186536.13183173645	158528.91190482382
1332	125984.69279865775	144.20047108210625	176258.4071159825	142122.6901511431
1347	98225.36655968215	46.30497108205222	171787.65981893707	114791.66755776084
1363	28287.343695350286	94.21197917628102	163414.33108582627	47500.5230301766
1378	251.7393477037875	190.8378078680672	171909.11793373132	19981.967473652872
1393	0.0	0.0	158307.47382387423	131.60113469878212
1408	81.19104881230741	152.14576817281545	125467.00584939815	128.4320671324432
1423	724.0283541900943	1681.1583714405915	1342.0993527886458	49.141803341531194
1438	130515.00713450623	358753.2512330895	182134.0650917916	1415.369220265299
1453	174231.9629678706	359495.51483356557	193920.68065460984	169612.13692334018
1469	170200.6044411567	258959.3867727927	178805.22471233457	162353.02857799132
1484	166673.1562626407	48874.97353386408	211380.23366855446	143284.65216383888
