Tiempo	a9	a10	a11	a12
1555	43598612.2039535	43351841.01996443	3254.311550369579	43128959.11308231
1570	43848174.35910921	43610990.448127195	2675.4516601348532	42960834.11473828
1585	43709378.40063564	43440351.767651826	4834.172005119422	43331840.71015621
1600	42253438.81128122	41817919.9295146	9085.996620732174	43616113.09182356
1615	41809314.398337424	38725916.093530536	779535.0939466034	40900262.970514774
1630	40764491.87043252	35687511.42194093	4169632.150847571	35912977.90072844
1646	37970433.25408681	35462479.74450941	12251280.020435758	35713496.50439687
1661	38067388.72797527	35301216.3947047	12885657.787145128	35434422.64504404
1676	37922940.04513506	35619721.58653302	17066121.67399891	35594314.420901366
1691	38150841.264163435	35676057.021930546	20419123.039110187	35784496.84732405
1706	38028597.5536495	35288073.411927275	20086875.294927545	35355080.48501861
1721	37548921.27692182	35441458.04570456	24857123.336246073	35603286.95391709
1737	35267550.15475232	35264902.31870981	29284193.558920916	35335137.75846758
1752	35547192.06794699	35385468.44568908	29284193.558920916	35704591.637356736
1767	35404574.103546984	35648028.972421065	35676641.09778354	35728222.55965076
1782	35661999.4891509	35407427.89657726	36214177.84726682	35417247.137320265
1797	35372221.19774278	35318553.98101363	35798450.59557214	35413109.42408024
1812	35495819.235799655	35374272.24671289	35980322.50669324	35557323.935584135
1828	35497729.335438386	35240661.363675594	35954942.668434046	35552791.61225203
1843	35647520.816106156	35330703.294769146	35886636.372457504	35560877.32266891
1858	35552141.140732534	35407479.92325672	35811896.5981017	35448570.20695655
1873	35484235.064941525	35191979.89270252	35574031.49927519	35777453.33711668
1888	35790542.459324084	35354793.80799288	35828563.20647859	35438499.774412826
1903	32302782.65659693	35594012.900472485	35824522.13826385	35491752.500701025
1919	31493990.54941069	35261082.468525976	35845609.11365881	35679860.269659996
1934	31275426.95060514	35512023.90095602	35768763.157436095	35565382.656370424
1949	24231187.028121933	35543784.68595912	35726796.62215197	35314999.55325902
1964	22663115.19302685	32491081.15419344	35793755.434218325	35670685.16161665
1979	15103827.127706869	31106882.172959574	35711637.329551145	33338781.27283707
1994	8045904.55762354	28524903.907794334	36141416.2008605	29603352.97550433
2010	292147.0343495984	6669195.337361271	36090918.12674163	8400285.810428267
2025	141.38393037882634	1050692.233055572	35760041.70906968	22592.093073830605
2040	70.89999089937658	111.23291578823701	32893033.446845505	89.51959524154663
2055	208.4179170175642	113.26558652848006	26725875.02789855	131.4804921631515
2070	153.99600929860958	168.23064082190393	22979040.205215413	133.5052606677264
2085	141.59879560740666	55.61360096207354	23832281.33379146	131.83442091608885
2100	0.0	109.53956198573113	23361336.693602014	88.68886535167694
2116	342.23436259070877	110.30193502050824	22892734.098390184	89.53215847462415
2131	152.45882607242092	169.06272772234865	19739195.25676834	89.96064298734069
2146	68.5352364461869	53.85058622287586	16625596.606206197	87.26050948821008
2161	67.85608508336358	166.21012060403822	17083076.27746773	172.7250808964111
2176	135.20318056468852	103.77808653116226	17039424.21290347	0.0
2191	0.0	107.91638961106538	16737522.665881395	175.07534119784833
2206	134.31399189569055	0.0	15652021.150239682	43.147250526784916
2222	69.82200843114872	165.0572164812684	11979396.016473338	42.897858180631886
2237	65.93225537021179	52.26462621734478	9022475.788004436	378.5574425875209
2252	4813.37324234718	10522.213696646802	6768.959993232507	24692544.064555366
2267	46167194.28042784	43237064.75309587	12318.00255602316	43399184.94916603
2282	43588814.30307419	43422547.64675622	580799.7094874847	43622117.88839223
2297	43819223.75440544	43216056.56824537	3158071.9032369284	43275995.06820821
2312	43483109.58811641	43460912.72013468	7762328.021561756	43310934.31364849
2328	43401744.471231416	42143587.974332005	7991164.108948592	42344722.990018144
2343	41928217.81853816	38795107.502880365	7905883.578235431	38214276.76199366
2358	38719341.12490382	38325592.94328879	8325951.263361621	35789174.19247941
2373	38047699.65703829	38484635.38902059	8318162.510110168	35680054.42614152
2388	37840838.89371474	38057492.20498423	11536443.452864889	35519014.505799994
2403	38406957.978059836	38270077.58250411	20067337.17726989	35315572.42005082
2418	38125548.158092804	37973947.22547798	20625357.84206427	35755463.39545148
2434	38288809.32197904	37838320.06622249	20651900.47513252	35350548.20378203
2449	38439590.55534039	38051299.97892402	20278148.98637968	35417851.28784292
2464	38400918.04936239	38189549.83251591	19957862.544625696	35653972.18803857
2479	36744946.25575525	37742688.669330634	20933486.340639822	35401380.25170332
2494	35539037.1731258	38149524.1799334	24038776.228923026	35697497.691328
2509	35513239.696316265	37748197.985258415	39500817.57745036	35626235.10949098
2525	35381134.75880032	37021052.53788885	43843632.27838962	35866380.497043654
2540	35617048.76384501	35504287.66764561	38558820.26830851	35947078.676656134
2555	35373313.21574578	35459581.49080168	35629353.756999254	35569981.81209105
2570	35472627.66951089	35432027.07534086	33545079.848114822	35551638.91548921
2585	35584541.100388974	35678997.62014253	33416708.3677795	35388353.58921034
2600	35456352.10266967	35436746.9680005	33299156.875885226	35513727.1042467
2616	35572324.83058006	35399409.18153198	34426742.834803626	35412928.099309936
2631	35500670.12643756	35700054.69996041	30512494.403541595	35382282.39715697
2646	35408544.66274619	35512954.999842785	28503487.676502615	35607555.04566559
2661	35427058.86409056	35421325.55636663	28785273.707966406	35443098.70991641
2676	35783342.9317727	35501112.094234034	28061492.84735116	35183249.37414774
2691	29393423.237485375	35277878.21369908	28866807.26493574	31896874.447770424
2707	16947629.735750735	33652362.546002634	29127293.421063	31721945.086534683
2722	9519816.092171859	24939822.353125766	28617894.42203292	22369179.574736908
2737	1926209.7572097944	11259265.175439352	28640303.264628366	14844938.582111932
2752	156.73159222478978	411.1547664860217	27638508.61897168	11095443.56081044
2767	283.7011515075155	59.4134292971855	27126313.544558987	15346.238245278597
2782	70.69285882633645	174.66883377295454	25355961.79309117	227.30212480658665
2798	277.7115212695487	60.92478732466698	17688558.148467492	43.93518257886171
2813	73.89533935857472	292.78559097647667	16905690.417672545	177.80023452887312
2828	288.36361169585956	57.156843330119735	16866354.761619125	87.1880637196172
2843	69.2574981598556	179.35726195722353	17158916.34329478	175.54697571355848
2858	68.19996649827809	218.63770615620538	17484694.984691467	87.38840395957232
2873	149.90577246436848	51.88337313383818	16847180.730882127	0.0
2888	79.58463940786663	113.34008478105068	16838510.230432436	172.4065056461841
2904	67.66879954604433	171.1307657345105	13132807.117575133	88.13450308995321
2919	67.86309278489091	56.62356437623501	12264449.285092538	86.25388702247292
2934	74.66517585106195	53.03369372941554	8035285.298981125	175.76792238906026
2949	70.65605639457702	161.03652893286198	3301027.37421312	130.3145247175824
2964	2545.3334206447007	7026.958282419895	10301.243942266088	6888.118725815266
2979	30684523.49341224	47614145.49382119	8555.996022004718	43604850.20040009
2994	38592699.98088844	43532964.8053469	4007.8336261851346	43296353.117336
3010	43746418.37788774	43865123.36444129	1401906.9758377492	43379785.439364046
3025	44083771.8629962	43443263.03178064	2892358.707233441	43418124.74639643
3040	43837150.60945697	42985818.13399002	7468190.468954109	43112756.975326546
3055	41010380.80210301	37556690.904805794	7926066.588690844	39317041.516040355
3070	38423403.453089446	35520531.419474885	18635592.9241505	35943831.06043787
3085	38077667.51406654	35506618.501812145	20539331.066469867	35665528.59171787
3100	38044086.299944244	35343380.2292941	21201765.76003605	35355615.01712509
3116	38091149.1830659	35382051.738693684	23687886.99185592	35378640.03362883
3131	38133232.593411855	35333518.34288791	37759150.44344945	35669864.901795104
3146	38279665.183989555	35634742.06439458	43701977.45970164	35207106.06424115
3161	38174711.3009345	35300648.758081146	43342850.0104455	35704623.809108324
3176	36996350.362806045	35636368.071698375	43189563.90448213	35462283.531663574
3191	35593246.01677188	35400183.12996128	42616314.25928427	35225023.89105908
3207	35593131.01653385	35301500.782689705	36014837.043179475	35429353.47247976
3222	35420573.89916174	35446018.16768138	35847391.82268865	35769182.56478416
3237	35477568.291601725	35097652.68100043	35787024.08861019	35549799.28931089
3252	35719583.82346092	35531895.32782375	36156683.26609188	35327899.73670438
3267	35327969.917244524	35365157.85207285	35891304.89942674	35219510.60130384
3282	35392859.35404067	35347266.527212806	35961239.207173936	35415928.04998826
3297	35854472.77838728	35565024.879456066	35686326.14445758	35740132.99329148
3313	35681661.228246234	35639761.12213684	35692954.83420329	35508465.42874453
3328	35940540.80698276	35416831.881225124	35684613.85600672	35386095.02737837
3343	35420478.62901395	35323181.81322406	35888430.734220475	35361741.163682655
3358	33212398.16675705	35141348.020793244	36046260.525867835	35490907.65142071
3373	31884645.98997937	35361009.92917691	35902774.84671071	35404058.59049967
3388	27998102.415442724	35559143.18814652	35821045.20253468	35507131.948122494
3403	17796014.03450986	35491165.021938026	32772225.389692023	35413470.581918284
3419	9695399.35249937	33104440.46493112	27602107.11236115	35492824.90651828
3434	5446170.825621104	21673986.093522176	26839911.301335916	30981964.17571476
3449	703440.4700461501	6938815.546365	24599802.932853065	16357802.718544226
3464	242.1091116341762	128263.34058829192	22888174.561980873	7829020.503583565
3479	216.53120401056947	122.36425193062983	19793468.077905882	38422.28061668292
3494	295.41412303447726	183.99089858232065	16687034.508541005	198.88335783200338
3510	0.0	56.035300056799315	16215545.149697138	89.0476194906421
3525	146.2189239822328	234.73954619318246	16305180.54845613	131.50191198997197
3540	141.8891827845946	163.58915685054382	16496873.907845942	88.00522500527092
3555	137.58918917924166	189.6667592851119	16985845.413379915	86.92677189535462
3570	140.22572125611828	60.699186097383496	14684085.88195901	175.16883612928913
3585	0.0	174.68216833055018	12028295.175827742	130.35615652170964
3600	1570.5980073492228	2872.321134818173	59303.42270573526	173.60092651160434
3616	24449785.310243018	49110896.17485901	41322640.5019487	2547.3796456028895
3631	39351269.26404931	43528660.74930404	43661825.06825775	43631763.07742457
3646	43644170.35224207	43632903.38205618	43785858.353280455	43121648.92474015
3661	43852120.3023884	42904883.64701112	43815003.955416515	43569692.78766583
3676	43475854.16440089	42756456.43108767	43843866.1920957	43153022.5419265
3691	40570332.921933524	40261683.184717864	41967914.525120914	42209801.46196697
3706	38553576.19462895	40284017.40816916	36901373.15928481	41282552.45046994
3722	38357729.98933574	39865780.36345993	36057171.25413222	38965769.08165908
3737	38221768.98458878	39620256.946179606	35959083.02788625	37961385.153589055
3752	38253731.69580757	39796296.357340686	35590464.34412879	37683722.34993506
3767	37924135.00885984	38006392.68453077	35734074.49485641	38251107.4258334
3782	38325552.32331437	38063451.83140677	35723135.8249714	38150699.181898184
3797	38131164.137941614	38019642.55241114	35849217.281346194	37710134.00797234
3813	38268403.7402461	36978286.59658923	35933301.30121675	38119014.83768649
3828	37965842.483445115	35247815.177925214	35637100.66095057	38007346.00543629
3843	37053041.77324547	35444765.79959718	36073115.62470387	37886698.43385215
3858	35694561.9472063	35354918.461193606	35684937.0470087	38016838.18635541
3873	35683736.58942616	35334564.568068795	36278833.149464555	36530360.86763395
3888	35535209.77379858	35436649.561143406	36122919.101314634	35241859.26182637
3903	35543481.02647966	35612188.354169905	35864720.01823151	35423369.11625489
3919	35667226.544957995	35222528.10386534	35734571.51624712	35231319.58154836
3934	35352158.20360375	35396421.431067675	35538268.1413118	35251441.71408367
3949	35650452.154433906	35179835.84439454	35914191.98363702	35486236.630660705
3964	35574726.325845666	35527459.553852506	35805590.70987816	35840304.17216432
3979	35409357.15503973	35324426.24198974	35697519.983498424	35523234.68217752
3994	35421960.24230845	35236040.63545918	35771481.39762187	35485226.40736949
4010	35436034.29808732	35415493.48793541	35892501.96110087	35535296.36785027
4025	35495825.10287963	35197733.258974165	35867933.26863474	35531615.289049186
4040	31814134.954534292	35158600.43361577	35764934.136936426	32803847.84976096
4055	23923028.271581884	31131307.216488987	35697370.351801954	31504372.076344136
4070	18153772.40876996	26763010.545091566	32241446.513902288	18499525.90664099
4085	10209486.860424902	21678409.511075392	31795924.092548948	10086745.402533052
4101	429751.3812686801	11590428.943477526	21367340.87808804	101914.89032094627
4116	1234.267238520314	5509.3355477739215	25950.937570910566	9056.45691941198
4131	38615154.22486847	43293731.02387952	43539808.56595504	41109049.26721094
4146	38317350.83180542	43977779.04157828	43727334.35014416	41266270.36973393
4161	43882802.07364974	43712905.70768805	43784469.71741676	41333605.797538996
4176	43411964.23249142	43500526.35652636	43424317.97731518	41356944.330522254
4192	41933617.64454031	43036031.55906232	43813164.09935244	40398160.18466422
4207	39180234.07933983	39803196.90943126	39927313.56591142	34458718.49538462
4222	38404159.06890241	35609246.30295446	36045498.644782476	34135733.324946195
4237	38474121.41789733	35487688.27292655	35967183.793301344	33774235.89450546
4252	38030388.09963619	35344770.92214396	35828424.42014584	33700516.5070535
4267	38231162.87954723	35429182.58603674	35945294.64084141	33880364.188885696
4283	38082824.29786474	35420750.15737608	35812712.898831375	33613096.42752059
4298	38136359.60725472	35209655.85705101	35919431.105101265	33660143.04621109
4313	38004075.92415188	35301012.446553834	35561882.349218816	34171671.3277037
4328	38421450.06489124	35262507.22794048	35746167.888670504	34055628.305658706
4343	38300349.395193666	35480944.26232261	35886531.75940633	33516184.866392914
4358	38020855.228649184	35421989.70985745	35863966.10025287	33698189.11556342
4374	36590803.856056556	35565997.67655672	35802139.71373196	34299872.63496784
4389	35531436.71452564	35309041.71562084	35715275.06608536	33790418.42301607
4404	35109833.66583639	35250919.188935846	36151707.39298088	33746837.75476093
4419	35604339.098373465	35332409.942749135	35663455.91010497	33701877.39493803
4434	35586620.63047257	35424536.75185665	35805695.9547697	33833991.82650118
4449	35439965.293804914	35832432.79156336	35919479.860843	33809495.70814629
4465	35596599.21474298	35213504.60379232	35930049.01513414	33947182.333781905
4480	35477571.333422445	35669714.20871962	35832826.00932906	33860574.17069502
4495	35290068.08645637	35195045.965081	35658501.86230556	33906396.83090095
4510	35431191.44636292	35611911.22525625	35781502.845021896	33681813.37850368
4525	34881922.413907684	35346828.6247774	36208869.6754247	33654262.145242855
4540	27600249.45975973	35489213.99506999	35949299.683085	33764107.081809185
4555	26590501.860167123	35324857.31413239	35810302.76585371	33784342.50873449
4571	26239275.306563374	33372899.00701973	35039041.19755447	33204367.080067813
4586	21756115.49314489	31166609.371118832	27126155.35124829	27985899.623842757
4601	1213505.5204419077	23336048.495209448	19450441.88241542	24532633.793191876
4616	572.9927428711904	9813271.357586073	9715932.361950742	17283965.92713696
4631	24804936.067033168	1632.4673467120529	23640.50018007395	33120.13847453054
4646	43748359.49293074	43403278.99862492	43414939.23668361	41189952.129741006
4662	43568236.40869165	43481907.83436953	43552263.46216238	41087312.10591772
4677	43886359.6125689	43421633.38125202	43745993.24377249	41355021.00961121
4692	43651195.830250114	42667365.91555613	43892362.71920329	41243488.07329972
4707	41712763.89216256	41232932.549476445	42260788.59680292	41558881.09687064
4722	39062553.81117501	38066343.20223114	38050567.30585851	39427027.253933966
4737	38017784.10806404	35530358.06633433	36041560.58415918	36985149.577971436
4753	37828307.05211564	35386676.38237445	35944573.0671929	36664845.877895296
4768	38253758.5786165	35344447.26326581	35990196.22754681	36411473.99326383
4783	38082608.916797705	35523206.97094057	35896282.78233291	36289251.09994705
4798	38394552.450519286	35212059.46235556	35933633.120168865	36244905.42966807
4813	37991430.776391506	35520503.3614792	35946993.509546034	36266799.4620037
4828	37949683.538789436	35245199.423153505	35771372.57202116	35960460.96764925
4844	37974447.11410615	35335245.49337423	35654368.280822404	36160999.86703795
4859	36289371.629349776	35282968.66962151	35796001.62483824	36248269.31986494
4874	35714412.42758136	35183011.00136705	35987784.58865987	36192215.24534735
4889	35477164.637192085	35402337.009854436	35919935.58776701	35935063.047200754
4904	35279534.88546686	35385704.698678434	35952997.57353363	33773572.75281633
4919	35223644.43928615	35528293.53464994	35864607.77894042	33634741.44549897
4935	35594913.07512675	35260023.16275464	35844411.04032104	33807008.91621635
4950	0.0	35069437.873234816	35662071.477306575	33596423.016826436
4965	35541278.42353527	35484644.03442852	36120552.59837739	33639651.18307445
4980	35328577.787726074	35493170.5196566	35706950.51125175	33800739.76429963
4995	35356225.84449175	35415929.53666326	35940688.97799915	34046983.04392447
5010	35357990.94794169	35386010.523327485	35844123.27218693	33688148.29802692
5026	35531039.75445063	35367710.19703578	35730138.980899945	33896236.48705006
5041	35644658.16875704	35250443.13799814	35905141.16565907	33645642.68829428
5056	31742609.363508362	35401545.170489386	35736399.48746662	30015897.49945002
5071	19272410.74810228	35273794.34939637	35841690.289488874	24200060.522533618
5086	15598753.457282346	32525985.34532826	34278241.87654964	19462668.416327585
5101	7126783.534723805	30677158.89205857	28068722.63377391	17347311.001780722
5117	18184.696339791084	21385056.192041747	13124796.000262236	8081622.26685654
5132	1044.5555696528497	34873.44327092872	67001.93542591266	14544.951319743097
5147	17733075.257119372	42469753.31086792	39258627.74574196	36674454.826196395
5162	43733141.41279868	41239780.4074998	43554008.06897762	36990271.7613367
5177	38193458.76116558	41931967.394430995	43759090.32962222	36999019.44458371
5192	43864151.10544449	41582118.31901902	43372714.725071415	37380175.81905461
5208	43699709.248928994	40088791.17422429	43514029.69179643	36882520.5314288
5223	42910957.03651737	38777134.28260945	42732861.96314577	34176971.70802128
5238	42247062.16282414	34959520.47742674	37081773.08107347	30620268.433907248
5253	39818173.90573354	33698281.20854046	36247718.310983986	30473466.339213513
5268	37983958.09670748	33643465.25261881	36183113.94245635	30539557.129857004
5283	38018462.26540248	33628364.52094713	35943713.75258779	30453331.722240474
5299	37561145.5572065	33702880.83969307	35706061.44742819	30421030.014370956
5314	38015232.74175266	33483925.823406376	35995523.080460735	30173331.177850038
5329	38020809.17034377	33535787.40740855	36224472.77767565	30139284.47876363
5344	38366970.047723025	33418059.772173434	35737480.98352499	30368247.601103656
5359	36856120.584974654	33822525.03615256	0.0	30224059.17180002
5374	35710232.80018118	33505534.149641205	35778255.90720634	30141983.5141567
5389	35552657.798326716	33531738.819591682	36198114.349191554	30408000.876909133
5405	35681401.449862346	33761167.76853951	35880175.86886253	30440840.597809292
5420	35499302.6428941	0.0	35937103.74768293	30143181.104879137
5435	35445261.01459274	33555441.792804345	35641143.08398505	30326265.252753727
5450	35412960.9933369	33719539.32464686	36051797.766906515	30472829.37242313
5465	35863270.159541816	33884064.511447065	35788226.89906074	30544287.647197414
5480	35794784.18285206	33506450.385077164	35956155.083456784	30394534.330000754
5496	35840712.55709546	33898357.99708652	35820329.80480546	30529944.06513847
5511	35409450.39970668	33804425.270182535	35897281.58202826	30332523.889581263
5526	35668918.24057122	33437099.92845107	35795269.18972468	30102365.380135294
5541	35505453.80923866	33540862.363325126	35833993.13274294	30391995.87508142
5556	35449730.21789902	34419015.88861823	35864232.91677528	30243074.53943173
5572	30418660.521737956	33630366.193067156	35865452.91038381	30346495.255185183
5587	21294403.116435863	33613019.47412744	35853971.44995079	30181900.43587231
5602	9794740.983476358	32938376.169194803	32811577.833345022	30194295.055839516
5617	7041396.929417967	30039717.08525467	30404968.91254703	30127822.110054348
5632	221.05729460231962	23444148.949613594	24133929.65810743	20747026.52550263
5647	155.8319088726677	11735726.535871666	10812475.417558393	19010395.123356115
5663	296.68334973854945	535570.5992251635	152.06013295478186	7440093.948228526
5678	351.2601847831859	169.6671853758395	77.82849124766886	3106317.7159546637
5693	1485.5052808597964	2715.0662601018466	5281.978491329876	6746.824259437807
5708	28732681.21526594	43132759.15875839	43505431.803101584	41270388.45133551
5723	43502943.453562856	43086523.06219506	43730364.553043626	41208263.296617
5738	43731236.036895595	43021501.938855305	43419067.26026936	41622907.62251976
5754	43012503.93970661	43393541.92023179	43459270.08571346	40527810.16299713
5769	42884517.85542922	43266025.575478084	42896073.643781364	40194771.434340835
5784	43263007.091069795	42882959.62364897	38665614.76209088	34677381.55308907
5799	42548091.376235336	38967889.111180305	35934359.76320455	34074954.446071506
5814	40928503.070994176	38339405.463026814	36159516.30046668	33633598.080610655
5829	38009807.18623453	38228519.19097561	36014728.238470115	33513860.44762645
5844	37904351.85874911	38065157.13334192	35721141.85806685	33735536.54532529
5860	38216143.44994925	37955434.877894096	36006624.60409778	33966761.38773627
5875	38098208.34187183	38109083.431416094	36182685.22597698	33682143.27601146
5890	38055128.30390851	37831049.27552653	35544661.95322337	33620771.94009343
5905	35620205.8098664	37640745.50890772	35670678.31757273	33868481.73369564
5920	35746568.76937842	37850921.89645388	35885314.72523682	33646984.80786154
5935	35492657.86709598	37807202.98963257	36010574.40100576	0.0
5951	35636399.430559665	37752571.394411266	35851457.74472335	33799687.78293614
5966	35840415.61386662	36040467.85974033	35761912.39610004	33767652.42370189
5981	35413243.105844505	35372927.75808802	35640991.67648545	33609745.54264327
5996	35590467.096915446	35652935.643961646	35760953.65174906	33595847.798164375
6011	35620150.56194829	35439746.176327705	35745668.559005454	33648983.06831006
6026	35461728.6754732	35442789.45980124	36028352.39597331	33929536.55072754
6042	35471625.80645783	35439641.16921704	35869479.25708343	33914938.61200106
6057	35575606.68904591	35550379.163065426	35763361.70199224	33816143.64155162
6072	35475042.528686196	35345751.875969306	35975409.879699804	33983269.63445502
6087	32577000.969599266	35616548.87256115	35684353.353087455	33677198.19401897
6102	31164774.1481638	35304433.63817642	35656007.107565	33647730.459013335
6117	29184600.71494171	32916845.64455295	36065477.21727312	33813328.499593586
