Tiempo	a9	a10	a11	a12
9	0.0	5389.946721782284	2188.9813096995654	16683.646819011123
24	139206.51655215502	27316.5715514791	25689.58913540491	1121.2500108151137
40	143311.63874361693	26348.47331889873	35355.662886764374	17681.529799129443
55	356975.32292251586	8040.8468597719075	29292.28712120708	23692.250942384155
70	0.0	215.03275042394176	150.32544359335677	5335.969568749778
85	2068765.2537106513	46.26327196508646	155.37891262083315	44.24692836280912
100	1079.6155099328607	683.8559114366769	1069.7337231434137	86.09944653896615
115	1516613.7575376297	264881.4595094594	272108.95962761046	1955.1733831154554
130	140280.6313512826	25547.103636785156	31248.07329130452	22849.73397074774
146	139152.84107476845	18807.443714724453	24002.58420015447	16403.318602414427
161	0.0	1591.3161452233792	2226.1808593461287	15032.357105780196
176	0.0	138.67677419445477	224.00533736050127	86.39397528936155
191	1666528.3151215687	188.98922523414717	226.40811184745283	172.0244419834204
206	1029.27636305362	1052.4590167203826	1689.839533421905	468.027461013319
221	155193.6688855171	20328.624927618093	28674.467602753604	18174.658398609456
237	132619.3961323393	23130.532645118237	31936.933588360327	22099.575963235126
252	0.0	4552.632348046862	6111.237181566376	16201.150336544308
267	0.0	132.06735734855755	224.3408111316478	87.67070816584862
282	1310212.09420187	89.44960709586739	75.09718516387045	130.04602380056866
297	0.0	2469.167020780593	2654.621204737783	2022.0942188048364
312	0.0	22748.002162487468	27495.39299245845	18560.78448531114
328	145579.86821619034	19913.531816004666	27533.47785985	20736.543229264767
343	541491.4108374548	10213.038441910408	15616.18052689098	3902.8892326784135
358	0.0	158.13563407009934	240.8103324486874	179.52302045300604
373	1803028.2731795884	0.0	75.32963115936145	42.99816601043567
388	0.0	1918.5614541377313	1051.1313270699977	1973.4208425419777
403	0.0	23156.06166202724	34091.11715867265	13951.947332722242
418	0.0	18665.615225221874	25071.26404794614	20778.123973037196
434	282677.18435628415	16825.22717921039	22784.058104334254	5552.366061452776
449	1992317.1415208816	89.29145915018394	149.33778499305248	84.76714560715482
464	0.0	143.38806542403995	149.75581290584057	128.32996720276773
479	0.0	2386.7332266515123	3099.4340010365095	1906.4455339463427
494	12984.861706710195	18881.64723141084	25815.76254883504	18617.11915358319
509	125756.73209633719	19551.502414888142	28775.71315944381	17625.312224225923
524	152928.83569890977	18543.47446938674	25032.473165034055	7603.112486646976
540	1987457.107943821	132.76600157978945	148.82249814931302	127.51592540269252
555	0.0	132.92323812281245	149.52593750758098	87.73886996707878
570	0.0	859.8379719871562	1847.9409020498395	2847.9305019604226
585	629424.7939314494	32362.28329631011	41768.11680684745	20845.906686025563
600	126863.18002540589	26481.13637649246	29167.05897850376	16733.543372457727
615	142189.43878984213	18547.196984784194	25721.463091133613	14062.465479277818
631	1653219.4166381264	1254.6998156652598	1816.0526862004492	84.32314010429197
646	0.0	98.58243938212283	320.2705727014504	42.52370655560866
661	1584219.1373415184	201.55317123234272	148.5902866395563	2758.4128288074116
676	2336.7237143271605	1065.8272655037883	556.4904192550573	15911.773935704688
691	121561.25288660698	20889.613878248783	23890.88908745572	19103.542061127657
707	0.0	23072.757262645664	28625.851159646027	17270.966588368716
722	0.0	3928.8084484505653	5759.018981634546	460.0772580939811
737	0.0	44.9208404801786	150.5801072287932	86.09947004905902
752	1983210.3391951823	178.56152262048795	298.88254165649414	283.1937008710578
767	1169.8164623168484	1036.8908021940663	1667.3947769012207	350643.06715206435
782	120431.77678505659	21098.954212221262	27547.577251730338	20875.706077793966
797	0.0	24029.786006247996	32909.804372785555	15384.7383884981
813	0.0	5314.567365241191	8760.695347431138	1444.2736686842982
828	1984674.8880722045	89.53257982194424	0.0	170.56162559654564
843	1850463.987594948	135.43715602487325	296.68607033576814	85.49077268213034
858	1348.6057580702006	1494.3948231488093	1607.6084520273423	1517.8855844693212
873	0.0	23538.09297901511	30416.53546698465	19457.13412700258
888	130770.80596251287	24124.53790752384	32867.55843166988	20661.090753611912
903	0.0	7822.037517633638	10645.218960725693	3559.472839638852
919	0.0	44.51672774921637	228.25152544459328	216.88824991830626
934	1972992.7434956809	132.7341540933447	80.31115992031991	42.77521300809458
949	0.0	2420.0400256198136	2122.9562099431455	1996.8078028761595
964	116367.50601625443	22835.769777560792	30325.733509462676	15350.194260986224
979	134196.97566235543	19473.48082824871	27750.765619781945	18599.669993159918
994	0.0	12146.358880267664	14880.870250224176	4054.5825617991854
1010	0.0	89.80889810814523	226.8592557236692	44.52221277751028
1025	1809459.2649844121	183.5463694667816	152.40310367581435	143.1663904909417
1040	1610.3730775570405	1450.3085709804295	1548.2493556246163	1916.2609271264262
1055	138513.2093727112	22238.762544482313	26899.198893119756	21593.133234076202
1070	140843.47704036476	20516.532832796118	25055.196931524388	24107.197536322557
1085	198913.92686047667	18502.694297975748	22389.431736925802	7262.868413902615
1100	0.0	143.22941149869	311.66731475651267	128.9895051957853
1116	1991756.2523545742	176.13980119919404	223.46273272155787	42.94646553184837
1131	1398.7132668677812	776.0422454870865	1695.250497118011	1891.2893852209113
1146	327331.3425398701	56009.57463317321	63907.22636584053	21030.25272417419
1161	134586.16844323883	22123.42907053374	27749.90641549928	16004.260233278499
1176	0.0	19219.79244665997	21764.1693503584	12956.050247963147
1191	0.0	1693.2542681059238	1294.1925989588722	130.31794085569214
1207	0.0	95.35966522302479	377.0571391370147	86.15526065954938
1222	0.0	151.8532398122549	80.89353838384152	1849.0370029370488
1237	1066.3863798996247	1035.0926613909005	1676.5872894930558	14062.652646564344
1252	121851.68409850565	22233.08973744512	27287.5810849329	22047.262686420887
1267	0.0	20655.269753135686	27557.494626789958	16364.289794274066
1282	2002489.3805352307	3632.4754644820096	297.82604657588524	173.5501708817482
1297	0.0	143.56053677754477	74.10082864148542	127.57881348431111
1313	1192.7148241984612	143.56053677754477	74.10082864148542	0.0
1328	141169.10135277107	19414.629754014495	22264.098132826606	2028.9165368193387
1343	126864.29885786294	24145.43651335554	28394.905961797605	23479.777198428146
1358	0.0	6471.952547590248	8178.769959435867	18673.025006362295
1373	1970693.8813128364	162.55929756345694	297.6557764319703	2897.101500631077
1388	1704468.7973202467	94.89101999913342	223.8795098971948	49.11253121140413
1404	0.0	1952.1055440037603	1577.8972594097258	148.93708324835637
1419	150497.44904628754	22111.34486350217	29626.654953652058	1490.1200002768635
1434	0.0	17774.56242075317	25857.343353555905	15458.624314056338
1449	392888.2176197434	13837.442931560494	16215.477120509744	19705.572607662863
1464	1910203.2322952712	135.59559239113702	75.32836502349004	4875.903757681064
1479	1956861.7270031834	148.29721056839918	152.06016238465907	140.5830593714118
1495	1552.3411069051922	1421.6847535415366	2038.5081258202158	87.05112918426283
1510	131097.36007507172	19325.782490297282	22785.963597413225	952.8499411031604
1525	132166.21409449214	23127.02714029447	28653.203723238184	19993.446141786408
1540	0.0	18906.938705263135	25401.710791302918	20761.743538195307
1555	0.0	122.46976110182703	154.20137559324502	8381.201018796208
1570	1970173.7896935495	49.906981358034535	225.12008993192578	134.2839456664026
1585	0.0	2327.8762859796407	1001.3676899682265	85.83947581403889
1601	128899.93015509099	17365.162633687632	24726.829089121016	1886.5018203936518
1616	0.0	22656.957519326046	31095.013120746462	19801.25082979202
1631	0.0	18524.196863286495	26687.640667836273	16627.396414691695
1646	1653078.2691847945	1058.156354466304	1418.3472328217933	12629.734950423985
1661	0.0	108.45307288398966	223.4366291918233	85.50641379296779
1676	0.0	177.1839263710566	0.0	130.07394898831842
1692	0.0	1591.0475822528265	3849.029985457058	1387.371411848031
1707	153786.76517760826	19885.250647883964	27649.27568250183	15669.167792325874
1722	117289.98476192504	21184.203699846268	24479.899408255304	16817.88849989492
1737	0.0	3179.3354945332417	4729.294624770935	172.2393935338594
1752	0.0	233.24077826384453	151.28100747760385	128.53869612000884
1767	1800997.2731280327	106.08638637661002	149.50189440399407	707.474070108058
1783	1199.9146793808277	1037.3633171613515	1106.934144873731	204811.47746559896
1798	131703.09031524658	19102.334371367182	24667.319237831573	19803.670389685874
1813	129267.3828842927	26907.27982715223	28555.79391414261	15107.959867000953
