Tiempo	a9	a10	a11	a12
12	1176.9979251149298	1401.773662071228	2294.2704980804397	490368.2667489861
27	565908.2933146287	1693856.6003606154	322496.2720424999	1796.6947976883966
42	521159.2176762121	649626.8680985294	7976.844632857294	694451.2184694683
57	585464.7487240607	279.25675399212633	707461.6644197472	759058.3439387168
72	385680.6150767868	100.56276949225925	474654.8181749452	633380.8595541177
87	5151.317819863139	141.39410008829086	89268.5186616368	9720.790664557815
103	0.0	43.905969175938516	334602.70489798917	91.06429067839868
118	140.83690123544073	44.59981157606002	287161.4053890948	0.0
133	73.66690341234207	44.160542520880696	372866.20043116686	97.74108672004193
148	64285.38179276081	69521.3210010018	157667.02840226667	150.41077813010662
163	110383.08772862852	125411.76215596148	171093.03003766437	120509.23120991512
178	86217.87395635269	39722.713581194075	63144.07886229072	124133.4481964503
194	15399.474251256786	12471.049031396495	9857.643201700821	91614.5554637263
209	7324.4812866323255	290.9353612127714	1020.5756554579361	93.35464463154786
224	954.6030317809666	75.33321954603306	421.34013579180464	314458.74959470064
239	1940.1968624809383	2240.8955689538507	3067.300444525611	314458.74959470064
254	508007.39143683494	1257047.6452507402	479405.75586818164	1122.5280836695993
269	391302.54191845964	1595670.5850529955	272350.7055089772	92016.22829082534
285	505745.1650723005	22352.954387652877	44758.83538839097	565818.4905790614
300	590611.410912172	236.93518575169148	1742.5709627159033	633038.3288641801
315	44127.59463695805	44.203837569891476	579.5271350586041	390971.20990335307
330	0.0	44.518204725869	598.266138497591	72396.37639874351
345	202.73786348104477	88.17667584739625	2240.147549509216	52.502529284358026
360	138.17808511555194	51.260246148258446	237848.1082401939	177.74954251589253
376	132.52652133382855	105.0792530674208	339626.3537651815	0.0
391	147.00451353907584	178.278058680892	183814.35104706886	139.9542700596107
406	66.19555322572589	44.23735742038581	290349.7643732223	96.89170833915472
421	69.91523535177112	220.72053173929453	358872.4085956943	193.17310536675154
436	69.82091488167643	0.0	197444.9868104129	107.63914321712218
451	71607.11068567337	91225.07853448778	211462.070331886	138621.25890628807
467	120021.96645062849	126488.09755452744	151325.83396721602	131125.79846265097
482	96987.07058354281	37620.65060549502	57481.1633224017	292775.9557118529
497	1739.3853783617915	3180.948904918693	1264.4545936065913	1919.6582710435987
512	581459.397404437	1386912.4663753095	536721.8090316997	582609.0044891224
527	429404.8737670476	1614864.2915770344	425031.74722998	670428.9340987783
542	416868.77935698454	137445.7869289104	222353.29744367301	593822.1023882659
558	426174.50558305637	44.755797140006905	560862.2578400966	296933.32374436304
573	462588.55212692614	97.29804267562926	296854.94087346515	145.59680905267595
588	16716.215849892942	87.15862242273055	343980.5402462295	93.7633700642176
603	328.45834650876003	45.01677998799365	357144.85558001715	47.23139376109466
618	28903.08263307452	27404.740294822463	293415.3080464599	61824.064362704165
634	122045.33227337182	136153.95753989802	175066.44667825472	134276.54014728
649	113715.44435755312	67675.49671340019	98859.06937889391	121905.98627824985
664	1321.7138844583556	5888.9932062199705	3329.798009957466	3587.1828311759514
679	547436.5913005216	1494992.2018574667	483294.86742590356	522231.97695271636
694	402005.2607883036	1283154.088280497	364281.62122394075	604273.6076289606
710	528711.2115715267	85563.34120474136	613493.0892414401	419141.7385269732
725	503561.8210821822	91.57719348147512	371690.42507322575	279072.77455569647
740	40811.25856805593	47.02618023005314	359095.09631849546	50.75574199452996
755	156.0420829854347	132.78415875211357	245732.38348430456	205.21745801409708
770	68.6545208485052	0.0	300989.83767793095	50.161013916102235
785	55258.33911997452	63052.70197201446	275790.17167967587	107881.47859611876
801	120584.73015452581	132141.1081995293	165692.97988039587	130383.01331005016
816	118787.65640957063	44610.07204180317	66415.52454800048	175326.48864815486
831	384820.10491635604	376657.0581925083	36805.05338657431	227285.71075724333
846	272.9725869650953	45.404380297791214	10701.782284947005	195.75694564282895
861	0.0	154.01935792341828	1543.7932314862403	101.55325790122151
876	74.95954307207371	87.79411981455982	1898.9855113942178	128.74507678938096
891	67.02847850605845	0.0	48481.38041578106	0.0
907	284.4817890389543	1885.2059742478887	2392.1012500268594	2050.921942643295
922	565617.4070250512	1140632.0644763068	412174.4462858016	530942.273636916
