Tiempo	a9	a10	a11	a12
9	4151.216214913875	7597.2748146804515	3730.727462753188	88.88246068281121
24	6841634.134182433	16534438.725023134	1377293.4516699093	6641.751766415909
39	4605028.435711953	18210504.25671826	1351573.2775873542	10198932.744943
55	6363930.666705857	281137.1001784682	1397706.5993236133	9197492.946951063
70	4281802.341400176	89.21507274661214	1398857.5438231407	3040810.906908879
85	3355.474845042694	176.01712900752202	1290342.6181875584	23124.43542983862
101	0.0	44.43291277649347	978146.3867939494	86.48563952442258
116	139.70595440394246	89.2818769212719	1093810.2397248205	86.80734154492616
131	133.49391821533442	178.11959752911702	1159858.2057894003	85.97376253437251
147	135.56574858841486	0.0	1239917.0782326781	129.30598711106927
162	2890.8693021415174	7078.188612180543	2805.046273846915	469.28097635323184
177	3804580.2100773687	16482779.520835	1347406.0649178624	7005011.720646202
193	6182779.636057096	12988434.83192456	1377030.6214489236	8423639.884321578
208	6409221.971588153	133.68911142693366	1450590.3551598007	781009.7037253799
223	2113684.7921169586	88.24327987172641	1341534.7123218789	86.71273342479952
239	73.81072458438575	44.18859456526581	1277228.7067532926	174.19353223521261
254	0.0	132.9677192318067	1029602.896402216	0.0
270	214.34238508081063	133.57204638522583	1292307.0680465302	85.48572446430101
285	0.0	133.11576250058135	1038852.9550882308	175.23443399965763
300	0.0	45.40357993170619	656.0045939910924	1403.6417684415728
316	1817.83696522153	5929.867649635803	1817.625735944137	7664364.063140322
331	7068828.255410403	23996621.205032956	1371556.3173479915	10077863.206850173
346	7174884.813360571	3692965.2983423574	1401631.9913746056	7520953.276645713
361	5992940.888100979	89.9722061204724	1387430.1827835094	325250.3742860501
377	305821.1961263031	134.8228916667402	1324546.060907017	86.45894706994295
392	70.39562915079296	90.33631657063961	1270538.2926791525	86.71864911959507
407	74.48484439961612	88.68734420995229	1076124.322028886	183.67869239747523
422	0.0	44.447585963965395	1237051.1805220023	90.45550051629543
438	288.028712913394	135.55133682712915	1167347.3325099628	133.26055469390005
453	0.0	1630.8139893973153	3550.0612209979445	3267.5890935619177
468	6660893.147897041	16657396.67532113	1406720.543709035	9387305.375175536
483	6978903.582998543	24496660.11241451	1404699.935550356	14518228.193177378
499	4689901.492923749	1325955.394951944	1379134.0831897913	4490524.949885938
514	7137716.478911854	45.14051497568842	1406167.416555852	8337.123436066959
529	166340.78152894115	176.31999612346291	1299478.10119032	45.691219519567674
545	73.10598884287757	44.28153881470673	1301184.2749593018	0.0
560	74.90688877657055	92.6210970172286	1186460.3505354119	183.2527058806736
575	0.0	44.330332101560195	1133175.7109760926	0.0
591	83.46146739041433	49.11373613551259	1192397.7754915166	132.1954146760516
606	0.0	4288.183890896766	1067.4277454481273	5635.063186389436
621	6794281.444761941	15343410.537743714	1346589.4321638346	11585733.882153075
636	5332902.134940033	23863230.183378115	1428945.5548410034	8782863.550577026
651	7131499.224220801	205639.16389469086	1433814.526251328	2577127.1669883598
669	3165.1091132956	181.3986008463986	1250247.576684648	1026.5946435202054
684	0.0	44.42361525230575	916259.3345949822	89.5585778584797
699	312.33089831862594	133.1931692132028	1273031.6554760456	44.05486103102099
715	71.18612987027969	44.53081168992445	1296343.9678063644	216.91728262230754
730	203.4445815256052	177.90570169134065	1327710.5376524236	43.627888354738246
745	964.2922964914516	6089.316410144367	1010.1126703415159	249.61431240742093
760	5929739.984076887	17854790.29325374	1369511.1068420887	6706983.992913773
776	7066512.041895051	13455865.064579915	1411069.8464785276	9817754.967395889
791	7528408.977942926	198.2657842867635	1427913.135804312	8175816.4151583025
807	2545671.8115325365	87.67827638209798	1372287.3818389247	2227346.9008440534
822	0.0	44.77852820372209	1299097.7851167237	2334.5893795398715
837	71.42943665709346	88.5046362995822	1042337.605739252	146.96464869596065
852	268.0894411727786	188.57157951137052	1196191.065346272	87.8661960599944
868	68.56497417172417	180.02666427204386	1314608.3943512756	185.70467628579587
883	221.73621565248817	44.833368517914785	1294335.8489544664	185.70467628579587
898	0.0	5571.7768748393655	1797.1188626367598	8927409.486177517
914	6842280.8029637225	21634276.20530041	1394698.2201416201	9612501.602434214
930	7088581.098722837	5760275.026400463	1428597.0442143106	8125960.024103726
945	4988747.062606383	91.48649685398675	1395037.0255251015	773138.688844536
960	838005.9717671503	176.46828604340553	1363531.6906634634	97.38748331435025
975	0.0	48.36043595647905	1266613.633562193	139.5010058945976
991	217.93326444240287	88.21544158911333	1213999.5036347937	48.89305402451195
1006	83.22568352364004	0.0	1290771.5260623551	184.67838048107922
1021	0.0	90.09472358034924	1198767.84515923	44.83189530787058
1036	2318.3109519660475	4957.930651482884	3227.2752604497364	5081.350153003484
1051	6965623.82562378	14596436.659524772	1469432.485606326	8748305.888216076
1067	6248049.433308939	26875139.57956726	1427234.2871901114	10550028.942297297
1082	5304861.981561668	2086686.1485368889	1375824.0127187357	6294683.6244627135
1098	7272006.799302794	276.7054050658364	1380986.640689674	9871.545627410876
1114	148321.7397024411	46.62045802964829	1325696.9190934896	193.59586758004502
1129	0.0	132.8712694246648	876636.3823892308	89.23950918467716
1144	232.6973044773191	0.0	1296774.0100946103	43.607590949647125
1159	0.0	186.14970981366469	1209899.3906005733	181.6595220540231
1174	0.0	88.52956500675529	1234014.7744712783	48.20506972894073
1190	0.0	1545.570758637106	1012.747023894703	3311.4695824493656
1205	5914487.677305698	14967958.545436136	1436244.6041099546	7224358.230695331
1220	4809347.585421738	20790065.644856088	1426877.6938916133	12820877.241364261
1235	7041969.768557185	89462.35701245381	1455467.737288921	4357805.4883038
1250	5516547.630270096	0.0	1431706.535509014	9326.648813425601
1266	0.0	226.50615757412743	1296719.4145194653	192.63292665923015
1282	469.5382002231293	91.09926254303194	974497.621063404	95.88438721954823
1297	0.0	134.46473318205682	1291502.771053212	85.54409092345276
