Tiempo	a9	a10	a11	a12
9	473.71112076878546	477.6217513923347	2665.3741813825072	746.0451911218045
25	327622.98386813817	563421.2907126918	184972.8198032517	300723.4547521967
40	314326.28898880834	604478.110072919	177626.62325768324	306645.5968704868
55	287841.84646695387	625392.7445015127	212143.3268319733	304732.2794115314
70	206093.4262352547	73638.69809276015	259514.70084993288	345549.3891879218
85	322837.7486783907	46.399613105286846	230652.78733983552	93874.74993187905
100	51507.71437119625	89.03007365402766	203944.75630665512	177.91109858777375
115	134.34184501320124	89.23150518262759	225438.15979403432	86.00889287093655
131	0.0	222.16326753539033	166739.54509366915	139.16679709682242
146	134.0065585902985	43.71993993073702	235561.51023877968	86.02133457626216
161	1070.4110545042904	1124.1288972600828	1540.6187714626083	743.0786444300926
176	321218.7928272486	545665.7781510291	186248.15531763455	297057.0055324123
191	254421.37939446306	582094.396626378	186033.8627848515	300613.69959361845
207	253438.7515456706	633859.0083853852	212228.28693392102	336978.3455090242
222	294780.0637555306	63181.050359703215	208065.53413859365	319557.6262394752
237	414842.40891526383	87.24425095984712	179409.42473090673	72481.15557487721
252	76281.95195605389	134.76835834085944	199830.327752494	86.9123999156896
267	0.0	44.31271218038164	184678.70245408738	171.3635916679725
282	68.86125771643594	215.82455105692148	192918.44041138462	46.293284051050435
298	136.00123547849245	167.90759220479987	227640.25418889194	170.81712969945744
313	206.96095891205593	207.57646978182717	163817.3814054746	129.23078284181187
328	747.7439371689409	609.9477328928374	1518.0128178551329	1391.5802998782601
343	326709.28588103055	555552.6074564089	179817.71523124975	290942.26322965254
358	301528.43062185484	595933.3278692273	245419.80300953283	305648.5641838744
373	303206.0688302631	618878.0356723107	178400.157906315	344560.132293538
389	237812.36187944346	8997.385809690733	197594.72133542164	322042.05860607716
404	273904.053780331	45.60134824847337	224948.2211550861	32303.50398565273
419	13489.93256183519	88.92678852677345	197826.56696833269	129.48449636433273
434	69.04288439635188	178.7211525182426	210176.089932192	180.66938162595034
449	0.0	89.65805071372539	178659.60084330224	127.68322925398127
464	74.39299515120685	45.15148142725229	159594.4623985572	43.330721864472146
479	210.6054046821361	174.32669514147565	176715.80881676666	1158.62487789114
495	1064.695114145521	1831.8586837598123	907.1059178235569	307507.5967803229
510	311712.5478519803	567769.0554403677	184731.86030580115	302977.2111994665
525	218819.68033021785	630939.3656077392	239000.62421904574	332558.91023649013
540	265876.65097629646	238496.3023236937	187848.78718296802	315287.495658689
556	298485.4631415019	90.85562262386084	190898.70112319427	311321.9866475193
571	170484.2250539696	86.9832699402608	229671.75800701324	8155.328677265048
586	675.6783933567116	88.93197837847285	207934.1071369939	133.30418835026677
602	214.6644584376365	162.66020785984117	205516.0211692647	128.92012751226315
617	0.0	104.09884663634003	170605.85065147205	86.98021703779698
632	0.0	0.0	159214.93257229417	85.25627245992422
647	148.90957476871088	175.50963200900705	173945.9822134953	937.1545209175441
662	1686.554518340975	2215.579918474332	1519.030126372203	312301.9244108922
677	316933.31182543596	569119.9579525057	177865.13289046416	300076.2209069982
693	298096.60517037177	609545.9199757185	174892.71997077038	401819.4988892154
708	301087.40028416616	272861.47173149034	203591.9324835716	320340.9452316883
723	205778.25819258438	222.15378916561605	190734.11976535257	310734.1407181897
738	137374.89603179455	0.0	187292.09588245128	12363.168898491056
753	134.332796833748	90.15498353391885	177696.92163742468	43.03929344819393
769	71.70192625223659	178.27380465013906	171733.77591050562	89.42437939868309
784	153.1985811892152	130.7785868167877	218335.04846597378	128.77292583240194
799	135.16592522662134	45.3179191769287	197371.25253642706	0.0
814	206.83444305539132	43.8650110783102	165996.77563810156	225.2447857758263
829	292893.3528311724	937.4983059438878	934.4000905652856	1140.5276475174912
844	182077.5134056525	577943.5750497172	188349.1638529111	297596.3150274462
859	242566.2702007994	634357.0184675413	187390.86504678742	305782.4752909302
875	297172.2048698142	4254.416413880586	213748.97093807958	319300.8949587675
890	290293.2000265212	241.97510567633435	201722.23799990158	330000.74120292196
