1;1;1766532450;1766532537.496686
1;2;1766532537.496686;1766532595.011269
1;3;1766532595.011269;1766532653.1244102
1;4;1766532653.1244102;1766532709.4872332
1;5;1766532709.4872332;1766532753.8608212
1;6;1766532753.8608212;1766532803.0992122
1;7;1766532803.0992122;1766532855.7207482
1;8;1766532855.7207482;1766532904.6468983
1;9;1766532904.6468983;1766532957.1910443
1;10;1766532957.1910443;1766533006.4426782
1;11;1766533006.4426782;1766533053.9176612
1;12;1766533053.9176612;1766533110.2706711
1;13;1766533110.2706711;1766533157.023235
1;14;1766533157.023235;1766533207.796597
1;15;1766533207.796597;1766533256.904395
1;16;1766533256.904395;1766533305.917737
1;17;1766533305.917737;1766533353.664048
1;18;1766533353.664048;1766533409.208013
1;19;1766533409.208013;1766533460.352319
1;20;1766533460.352319;1766533509.274879
1;21;1766533509.274879;1766533557.1176
1;22;1766533557.1176;1766533606.2212439
1;23;1766533606.2212439;1766533659.495823
1;24;1766533659.495823;1766533712.467449
1;25;1766533712.467449;1766533761.258288
1;26;1766533761.258288;1766533809.191038
1;27;1766533809.191038;1766533861.218788
1;28;1766533861.218788;1766533913.796795
1;29;1766533913.796795;1766533971.226529
1;30;1766533971.226529;1766534035.5551949
2;1;1766544198;1766544202.031608
2;2;1766544202.031608;1766544204.917062
2;3;1766544204.917062;1766544207.8762171
2;4;1766544207.8762171;1766544210.833589
2;5;1766544210.833589;1766544213.8013022
2;6;1766544213.8013022;1766544216.7353692
2;7;1766544216.7353692;1766544219.7304573
2;8;1766544219.7304573;1766544222.6877713
2;9;1766544222.6877713;1766544225.6641064
2;10;1766544225.6641064;1766544228.6269143
2;11;1766544228.6269143;1766544231.6048062
2;12;1766544231.6048062;1766544234.5225892
2;13;1766544234.5225892;1766544237.4559352
2;14;1766544237.4559352;1766544240.3880973
2;15;1766544240.3880973;1766544243.3107734
2;16;1766544243.3107734;1766544246.2677045
2;17;1766544246.2677045;1766544249.1969004
2;18;1766544249.1969004;1766544252.2166944
2;19;1766544252.2166944;1766544255.2091484
2;20;1766544255.2091484;1766544258.1650803
2;21;1766544258.1650803;1766544261.1185594
2;22;1766544261.1185594;1766544264.1235595
2;23;1766544264.1235595;1766544267.0967755
2;24;1766544267.0967755;1766544270.0305395
2;25;1766544270.0305395;1766544272.9462316
2;26;1766544272.9462316;1766544275.8829606
2;27;1766544275.8829606;1766544278.8849616
2;28;1766544278.8849616;1766544281.8053727
2;29;1766544281.8053727;1766544284.8054767
2;30;1766544284.8054767;1766544287.7800007
3;1;1766544290;1766544365.842511
3;2;1766544365.842511;1766544430.4365509
3;3;1766544430.4365509;1766544512.4215088
3;4;1766544512.4215088;1766544597.1382408
3;5;1766544597.1382408;1766544674.5143688
3;6;1766544674.5143688;1766544747.1327538
3;7;1766544747.1327538;1766544811.0790498
3;8;1766544811.0790498;1766544885.4333448
3;9;1766544885.4333448;1766544945.2045739
3;10;1766544945.2045739;1766545014.246981
3;11;1766545014.246981;1766545085.754943
3;12;1766545085.754943;1766545161.885968
3;13;1766545161.885968;1766545223.7885609
3;14;1766545223.7885609;1766545301.540084
3;15;1766545301.540084;1766545378.0746348
3;16;1766545378.0746348;1766545443.4506247
3;17;1766545443.4506247;1766545513.4322398
3;18;1766545513.4322398;1766545579.3355937
3;19;1766545579.3355937;1766545654.1083217
3;20;1766545654.1083217;1766545738.1190867
3;21;1766545738.1190867;1766545798.3646266
3;22;1766545798.3646266;1766545880.1162806
3;23;1766545880.1162806;1766545950.4985516
3;24;1766545950.4985516;1766546015.1568336
