Consulta	Iteracion	Manager	Worker1	Worker2	Worker3
13	19	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
13	20	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
13	21	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
13	22	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
13	23	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
13	24	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
13	25	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
13	26	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
13	27	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
13	28	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
13	29	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
13	30	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
14	1	7644869.164166955	56522904.40774102	27151299.264754634	33519559.610601082
14	2	7543028.100701135	55769934.988455	26789603.448616702	33073029.065166786
14	3	7332556.56953844	54213798.18859723	26042098.761931647	32150199.27126924
14	4	8021681.098990491	59308891.259099275	28489573.784464974	35171722.62870798
14	5	8435834.757084826	62370966.89752907	29960470.103425886	36987613.513474114
14	6	7549817.504932189	55820132.94974074	26813716.503025897	33102797.768195737
14	7	8011496.992643909	59233594.31717067	28453404.20285118	35127069.574164554
14	8	7661842.674744592	56648399.31095535	27211581.90077762	33593981.368173465
14	9	8014891.694759436	59258693.29781354	28465460.730055775	35141953.92567903
14	10	7953787.056679944	58806911.64624193	28248443.24037302	34874035.59841845
14	11	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
14	12	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
14	13	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
14	14	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
14	15	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
14	16	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
14	17	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
14	18	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
14	19	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
14	20	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
14	21	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
14	22	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
14	23	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
14	24	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
14	25	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
14	26	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
14	27	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
14	28	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
14	29	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
14	30	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
15	1	7644869.164166955	56522904.40774102	27151299.264754634	33519559.610601082
15	2	7543028.100701135	55769934.988455	26789603.448616702	33073029.065166786
15	3	7332556.56953844	54213798.18859723	26042098.761931647	32150199.27126924
15	4	8021681.098990491	59308891.259099275	28489573.784464974	35171722.62870798
15	5	8435834.757084826	62370966.89752907	29960470.103425886	36987613.513474114
15	6	7549817.504932189	55820132.94974074	26813716.503025897	33102797.768195737
15	7	8011496.992643909	59233594.31717067	28453404.20285118	35127069.574164554
15	8	7661842.674744592	56648399.31095535	27211581.90077762	33593981.368173465
15	9	8014891.694759436	59258693.29781354	28465460.730055775	35141953.92567903
15	10	7953787.056679944	58806911.64624193	28248443.24037302	34874035.59841845
15	11	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
15	12	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
15	13	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
15	14	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
15	15	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
15	16	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
15	17	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
15	18	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
15	19	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
15	20	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
15	21	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
15	22	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
15	23	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
15	24	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
15	25	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
15	26	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
15	27	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
15	28	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
15	29	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
15	30	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
16	1	7644869.164166955	56522904.40774102	27151299.264754634	33519559.610601082
16	2	7543028.100701135	55769934.988455	26789603.448616702	33073029.065166786
16	3	7332556.56953844	54213798.18859723	26042098.761931647	32150199.27126924
16	4	8021681.098990491	59308891.259099275	28489573.784464974	35171722.62870798
16	5	8435834.757084826	62370966.89752907	29960470.103425886	36987613.513474114
16	6	7549817.504932189	55820132.94974074	26813716.503025897	33102797.768195737
16	7	8011496.992643909	59233594.31717067	28453404.20285118	35127069.574164554
16	8	7661842.674744592	56648399.31095535	27211581.90077762	33593981.368173465
16	9	8014891.694759436	59258693.29781354	28465460.730055775	35141953.92567903
16	10	7953787.056679944	58806911.64624193	28248443.24037302	34874035.59841845
16	11	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
16	12	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
16	13	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
16	14	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
16	15	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
16	16	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
16	17	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
16	18	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
16	19	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
16	20	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
16	21	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
16	22	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
16	23	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
16	24	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
16	25	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
16	26	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
16	27	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
16	28	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
16	29	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
16	30	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
17	1	7644869.164166955	56522904.40774102	27151299.264754634	33519559.610601082
17	2	7543028.100701135	55769934.988455	26789603.448616702	33073029.065166786
17	3	7332556.56953844	54213798.18859723	26042098.761931647	32150199.27126924
17	4	8021681.098990491	59308891.259099275	28489573.784464974	35171722.62870798
17	5	8435834.757084826	62370966.89752907	29960470.103425886	36987613.513474114
17	6	7549817.504932189	55820132.94974074	26813716.503025897	33102797.768195737
17	7	8011496.992643909	59233594.31717067	28453404.20285118	35127069.574164554
17	8	7661842.674744592	56648399.31095535	27211581.90077762	33593981.368173465
17	9	8014891.694759436	59258693.29781354	28465460.730055775	35141953.92567903
17	10	7953787.056679944	58806911.64624193	28248443.24037302	34874035.59841845
17	11	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
17	12	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
17	13	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
17	14	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
17	15	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
17	16	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
17	17	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
17	18	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
17	19	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
17	20	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
17	21	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
17	22	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
17	23	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
17	24	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
17	25	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
17	26	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
17	27	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
17	28	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
17	29	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
17	30	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
18	1	7644869.164166955	56522904.40774102	27151299.264754634	33519559.610601082
18	2	7543028.100701135	55769934.988455	26789603.448616702	33073029.065166786
18	3	7332556.56953844	54213798.18859723	26042098.761931647	32150199.27126924
18	4	8021681.098990491	59308891.259099275	28489573.784464974	35171722.62870798
18	5	8435834.757084826	62370966.89752907	29960470.103425886	36987613.513474114
18	6	7549817.504932189	55820132.94974074	26813716.503025897	33102797.768195737
18	7	8011496.992643909	59233594.31717067	28453404.20285118	35127069.574164554
18	8	7661842.674744592	56648399.31095535	27211581.90077762	33593981.368173465
18	9	8014891.694759436	59258693.29781354	28465460.730055775	35141953.92567903
18	10	7953787.056679944	58806911.64624193	28248443.24037302	34874035.59841845
18	11	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
18	12	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
18	13	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
18	14	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
18	15	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
18	16	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
18	17	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
18	18	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
18	19	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
18	20	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
18	21	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
18	22	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
18	23	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
18	24	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
18	25	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
18	26	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
18	27	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
18	28	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
18	29	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
18	30	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
19	1	7644869.164166955	56522904.40774102	27151299.264754634	33519559.610601082
19	2	7543028.100701135	55769934.988455	26789603.448616702	33073029.065166786
19	3	7332556.56953844	54213798.18859723	26042098.761931647	32150199.27126924
19	4	8021681.098990491	59308891.259099275	28489573.784464974	35171722.62870798
19	5	8435834.757084826	62370966.89752907	29960470.103425886	36987613.513474114
19	6	7549817.504932189	55820132.94974074	26813716.503025897	33102797.768195737
19	7	8011496.992643909	59233594.31717067	28453404.20285118	35127069.574164554
19	8	7661842.674744592	56648399.31095535	27211581.90077762	33593981.368173465
19	9	8014891.694759436	59258693.29781354	28465460.730055775	35141953.92567903
19	10	7953787.056679944	58806911.64624193	28248443.24037302	34874035.59841845
19	11	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
19	12	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
19	13	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
19	14	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
19	15	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
19	16	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
19	17	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
19	18	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
19	19	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
19	20	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
19	21	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
19	22	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
19	23	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
19	24	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
19	25	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
19	26	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
19	27	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
19	28	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
19	29	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
19	30	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
20	1	7644869.164166955	56522904.40774102	27151299.264754634	33519559.610601082
20	2	7543028.100701135	55769934.988455	26789603.448616702	33073029.065166786
20	3	7332556.56953844	54213798.18859723	26042098.761931647	32150199.27126924
20	4	8021681.098990491	59308891.259099275	28489573.784464974	35171722.62870798
20	5	8435834.757084826	62370966.89752907	29960470.103425886	36987613.513474114
20	6	7549817.504932189	55820132.94974074	26813716.503025897	33102797.768195737
20	7	8011496.992643909	59233594.31717067	28453404.20285118	35127069.574164554
20	8	7661842.674744592	56648399.31095535	27211581.90077762	33593981.368173465
20	9	8014891.694759436	59258693.29781354	28465460.730055775	35141953.92567903
20	10	7953787.056679944	58806911.64624193	28248443.24037302	34874035.59841845
20	11	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
20	12	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
20	13	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
20	14	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
20	15	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
20	16	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
20	17	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
20	18	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
20	19	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
20	20	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
20	21	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
20	22	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
20	23	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
20	24	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
20	25	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
20	26	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
20	27	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
20	28	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
20	29	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
20	30	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
21	1	7644869.164166955	56522904.40774102	27151299.264754634	33519559.610601082
21	2	7543028.100701135	55769934.988455	26789603.448616702	33073029.065166786
21	3	7332556.56953844	54213798.18859723	26042098.761931647	32150199.27126924
21	4	8021681.098990491	59308891.259099275	28489573.784464974	35171722.62870798
21	5	8435834.757084826	62370966.89752907	29960470.103425886	36987613.513474114
21	6	7549817.504932189	55820132.94974074	26813716.503025897	33102797.768195737
21	7	8011496.992643909	59233594.31717067	28453404.20285118	35127069.574164554
21	8	7661842.674744592	56648399.31095535	27211581.90077762	33593981.368173465
21	9	8014891.694759436	59258693.29781354	28465460.730055775	35141953.92567903
21	10	7953787.056679944	58806911.64624193	28248443.24037302	34874035.59841845
21	11	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
21	12	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
21	13	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
21	14	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
21	15	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
21	16	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
21	17	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
21	18	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
21	19	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
21	20	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
21	21	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
21	22	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
21	23	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
21	24	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
21	25	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
21	26	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
21	27	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
21	28	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
21	29	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
21	30	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
22	1	7644869.164166955	56522904.40774102	27151299.264754634	33519559.610601082
22	2	7543028.100701135	55769934.988455	26789603.448616702	33073029.065166786
22	3	7332556.56953844	54213798.18859723	26042098.761931647	32150199.27126924
22	4	8021681.098990491	59308891.259099275	28489573.784464974	35171722.62870798
22	5	8435834.757084826	62370966.89752907	29960470.103425886	36987613.513474114
22	6	7549817.504932189	55820132.94974074	26813716.503025897	33102797.768195737
22	7	8011496.992643909	59233594.31717067	28453404.20285118	35127069.574164554
22	8	7661842.674744592	56648399.31095535	27211581.90077762	33593981.368173465
22	9	8014891.694759436	59258693.29781354	28465460.730055775	35141953.92567903
22	10	7953787.056679944	58806911.64624193	28248443.24037302	34874035.59841845
22	11	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
22	12	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
22	13	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
22	14	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
22	15	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
22	16	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
22	17	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
22	18	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
22	19	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
22	20	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
22	21	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
22	22	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
22	23	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
22	24	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
22	25	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
22	26	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
22	27	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
22	28	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
22	29	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
22	30	3394.7021155269103	25098.980642869155	12056.527204598611	14884.351514476195
