query,total_ms,prop_w1,prop_w2,prop_coord
Q5,8764.117,0.0000,0.0000,1.0000
Q5,6601.502,0.0000,0.0000,1.0000
Q5,9436.323,0.0000,0.0000,1.0000
Q6,296.140,0.2424,0.0000,0.7576
Q6,281.956,0.2517,0.0000,0.7483
Q6,280.364,0.2958,0.0000,0.7042
Q6,313.826,0.2904,0.0000,0.7096
Q6,284.777,0.2142,0.0000,0.7858
Q6,284.034,0.2261,0.0000,0.7739
Q6,278.077,0.2872,0.0000,0.7128
Q6,264.160,0.3343,0.0000,0.6657
Q6,354.118,0.2022,0.0000,0.7978
Q6,287.297,0.2409,0.0000,0.7591
Q7,9504.415,0.0000,0.0000,1.0000
Q7,7225.924,0.0000,0.0000,1.0000
Q7,6382.227,0.0000,0.0000,1.0000
Q7,6544.580,0.0000,0.0000,1.0000
Q7,6572.456,0.0000,0.0000,1.0000
Q7,7341.143,0.0000,0.0000,1.0000
Q7,6853.490,0.0000,0.0000,1.0000
Q7,7613.176,0.0000,0.0000,1.0000
Q7,8229.463,0.0000,0.0000,1.0000
Q7,9320.831,0.0000,0.0000,1.0000
Q8,39349.332,0.0000,0.0000,1.0000
Q8,34965.431,0.0000,0.0000,1.0000
Q8,35508.624,0.0000,0.0000,1.0000
Q8,31097.902,0.0000,0.0000,1.0000
Q8,32986.319,0.0000,0.0000,1.0000
Q8,33626.452,0.0000,0.0000,1.0000
Q8,31699.935,0.0000,0.0000,1.0000
Q8,43318.044,0.0000,0.0000,1.0000
Q8,34373.841,0.0000,0.0000,1.0000
Q8,33772.215,0.0000,0.0000,1.0000
Q9,204715.493,0.0000,0.0000,1.0000
Q9,193777.547,0.0000,0.0000,1.0000
Q9,199975.799,0.0000,0.0000,1.0000
Q9,199604.227,0.0000,0.0000,1.0000
Q9,194844.283,0.0000,0.0000,1.0000
Q9,193605.725,0.0000,0.0000,1.0000
Q9,186960.457,0.0000,0.0000,1.0000
Q9,194513.536,0.0000,0.0000,1.0000
Q9,112860.726,0.0000,0.0000,1.0000
Q9,105033.244,0.0000,0.0000,1.0000
Q10,9413.144,0.0000,0.0000,1.0000
Q10,10614.450,0.0000,0.0000,1.0000
Q10,7928.569,0.0000,0.0000,1.0000
Q10,9667.174,0.0000,0.0000,1.0000
Q10,6793.888,0.0000,0.0000,1.0000
Q10,10439.262,0.0000,0.0000,1.0000
Q10,10013.756,0.0000,0.0000,1.0000
Q10,7110.806,0.0000,0.0000,1.0000
Q10,9852.834,0.0000,0.0000,1.0000
Q10,6762.538,0.0000,0.0000,1.0000
Q11,1959.347,0.0108,0.0000,0.9892
Q11,1920.329,0.0059,0.0000,0.9941
Q11,418.884,0.0626,0.0000,0.9374
Q11,318.568,0.0508,0.0000,0.9492
Q11,459.214,0.0929,0.0000,0.9071
Q11,428.526,0.0917,0.0000,0.9083
Q11,371.205,0.0693,0.0000,0.9307
Q11,338.590,0.0471,0.0000,0.9529
Q11,352.702,0.0537,0.0000,0.9463
Q11,429.676,0.0605,0.0000,0.9395
Q12,662.979,0.4527,0.0000,0.5473
Q12,381.630,0.3018,0.0000,0.6982
Q12,380.137,0.3106,0.0000,0.6894
Q12,390.553,0.3252,0.0000,0.6748
Q12,414.856,0.2642,0.0000,0.7358
Q12,419.666,0.2811,0.0000,0.7189
Q12,468.593,0.2143,0.0000,0.7857
Q12,513.024,0.2115,0.0000,0.7885
Q12,2211.494,0.0501,0.0000,0.9499
Q12,2237.124,0.0634,0.0000,0.9366
Q13,1042.285,0.5421,0.0000,0.4579
Q13,755.367,0.7345,0.0000,0.2655
Q13,807.370,0.6927,0.0000,0.3073
Q13,779.027,0.6691,0.0000,0.3309
Q13,759.334,0.6617,0.0000,0.3383
Q13,770.646,0.6910,0.0000,0.3090
Q13,779.447,0.6545,0.0000,0.3455
Q13,733.131,0.7551,0.0000,0.2449
Q13,746.369,0.7365,0.0000,0.2635
Q13,785.786,0.6073,0.0000,0.3927
Q14,8005.485,0.0000,0.0000,1.0000
Q14,5017.522,0.0000,0.0000,1.0000
Q14,7111.074,0.0000,0.0000,1.0000
Q14,5110.818,0.0000,0.0000,1.0000
Q14,4477.458,0.0000,0.0000,1.0000
Q14,8508.299,0.0000,0.0000,1.0000
Q14,5194.075,0.0000,0.0000,1.0000
Q14,9155.059,0.0000,0.0000,1.0000
Q14,4927.740,0.0000,0.0000,1.0000
Q14,7615.870,0.0000,0.0000,1.0000
Q15,4082.011,0.0264,0.0000,0.9736
Q15,6408.241,0.0145,0.0000,0.9855
Q15,3830.392,0.0260,0.0000,0.9740
Q15,5579.353,0.0189,0.0000,0.9811
Q15,5097.632,0.0231,0.0000,0.9769
Q15,3444.527,0.0331,0.0000,0.9669
Q15,7246.907,0.0146,0.0000,0.9854
Q15,3908.034,0.0231,0.0000,0.9769
Q15,4088.687,0.0250,0.0000,0.9750
Q15,5090.283,0.0176,0.0000,0.9824
Q16,3562.134,0.0190,0.0000,0.9810
Q16,4648.761,0.0133,0.0000,0.9867
Q16,5938.617,0.0186,0.0000,0.9814
Q16,2992.851,0.0450,0.0000,0.9550
Q16,3481.739,0.0194,0.0000,0.9806
Q16,5470.580,0.0129,0.0000,0.9871
Q16,3295.125,0.0212,0.0000,0.9788
Q16,3562.328,0.0453,0.0000,0.9547
Q16,3447.039,0.0243,0.0000,0.9757
Q16,5478.267,0.0189,0.0000,0.9811
Q17,309.982,0.0448,0.0000,0.9552
Q17,299.395,0.0095,0.0000,0.9905
Q17,227.437,0.0188,0.0000,0.9812
Q17,299.895,0.0202,0.0000,0.9798
Q17,309.247,0.0161,0.0000,0.9839
Q17,271.638,0.0358,0.0000,0.9642
Q17,359.189,0.0251,0.0000,0.9749
Q17,309.444,0.0207,0.0000,0.9793
Q17,266.241,0.0183,0.0000,0.9817
Q17,276.441,0.0230,0.0000,0.9770
Q18,776.643,0.6224,0.0000,0.3776
Q18,742.846,0.6232,0.0000,0.3768
Q18,791.748,0.5065,0.0000,0.4935
Q18,1043.467,0.3881,0.0000,0.6119
Q18,2009.302,0.2206,0.0000,0.7794
Q18,1966.642,0.2366,0.0000,0.7634
Q18,1047.461,0.4486,0.0000,0.5514
Q18,903.583,0.3391,0.0000,0.6609
Q18,811.213,0.4425,0.0000,0.5575
Q18,721.531,0.6382,0.0000,0.3618
Q19,8685.076,0.0000,0.0000,1.0000
Q19,8062.714,0.0000,0.0000,1.0000
Q19,9634.956,0.0000,0.0000,1.0000
Q19,6931.825,0.0000,0.0000,1.0000
Q19,9599.481,0.0000,0.0000,1.0000
Q19,6707.579,0.0000,0.0000,1.0000
Q19,9271.723,0.0000,0.0000,1.0000
Q19,7834.483,0.0000,0.0000,1.0000
Q19,10692.115,0.0000,0.0000,1.0000
Q19,9716.968,0.0000,0.0000,1.0000
Q20,587.912,0.1125,0.0000,0.8875
Q20,526.591,0.0475,0.0000,0.9525
Q20,428.445,0.0634,0.0000,0.9366
Q20,400.462,0.0711,0.0000,0.9289
Q20,461.608,0.0525,0.0000,0.9475
Q20,432.173,0.0761,0.0000,0.9239
Q20,484.476,0.0494,0.0000,0.9506
Q20,519.992,0.0521,0.0000,0.9479
Q20,818.425,0.0085,0.0000,0.9915
Q20,3030.965,0.0021,0.0000,0.9979
Q21,1447.774,0.6089,0.0000,0.3911
Q21,1139.371,0.7149,0.0000,0.2851
Q21,1175.656,0.7321,0.0000,0.2679
Q21,1132.231,0.7477,0.0000,0.2523
Q21,1295.243,0.6761,0.0000,0.3239
Q21,1303.564,0.6666,0.0000,0.3334
Q21,1192.593,0.7661,0.0000,0.2339
Q21,1248.016,0.7870,0.0000,0.2130
Q21,2049.364,0.4107,0.0000,0.5893
Q21,2181.130,0.4150,0.0000,0.5850
Q22,1141.094,0.1734,0.0000,0.8266
Q22,485.395,0.3147,0.0000,0.6853
Q22,572.710,0.3003,0.0000,0.6997
Q22,508.235,0.2866,0.0000,0.7134
Q22,584.885,0.3358,0.0000,0.6642
Q22,470.725,0.1804,0.0000,0.8196
Q22,499.062,0.2333,0.0000,0.7667
Q22,477.835,0.1695,0.0000,0.8305
Q22,566.838,0.2893,0.0000,0.7107
Q22,453.409,0.1530,0.0000,0.8470
