Consulta	Iteracion	Tiempo	Manager	Worker1	Worker2
1	1	4080.702	20120.800129720465	81438.22623843575	57240.2547656711
1	2	4386.187	20839.400134353335	84346.73431837988	59284.54957873078
1	3	4414.100	20839.400134353335	84346.73431837988	59284.54957873078
1	4	4406.742	20599.866799475712	83377.23162506516	58603.11797437756
1	5	4408.776	19641.733459965213	79499.22085180633	55877.391556964656
1	6	4403.638	20599.866799475712	83377.23162506516	58603.11797437756
1	7	4424.313	21558.00013898621	87255.24239832402	61328.84439179046
1	8	4397.651	20839.400134353335	84346.73431837988	59284.54957873078
1	9	4432.509	20839.400134353335	84346.73431837988	59284.54957873078
1	10	4419.598	20360.333464598087	82407.72893175046	57921.68637002433
1	11	4392.175	20120.800129720465	81438.22623843575	57240.2547656711
1	12	4397.433	19881.26679484284	80468.72354512103	56558.82316131788
1	13	4403.803	20839.400134353335	84346.73431837988	59284.54957873078
1	14	4491.846	20599.866799475712	83377.23162506516	58603.11797437756
1	15	4392.224	20360.333464598087	82407.72893175046	57921.68637002433
1	16	4385.996	20599.866799475712	83377.23162506516	58603.11797437756
1	17	4406.093	19881.26679484284	80468.72354512103	56558.82316131788
1	18	4441.790	20120.800129720465	81438.22623843575	57240.2547656711
1	19	4394.862	20120.800129720465	81438.22623843575	57240.2547656711
1	20	4397.042	20120.800129720465	81438.22623843575	57240.2547656711
1	21	4423.941	20599.866799475712	83377.23162506516	58603.11797437756
1	22	4414.979	20360.333464598087	82407.72893175046	57921.68637002433
1	23	4397.069	20360.333464598087	82407.72893175046	57921.68637002433
1	24	4395.215	19881.26679484284	80468.72354512103	56558.82316131788
1	25	4404.484	21078.93346923096	85316.2370116946	59965.981183084004
1	26	4401.569	19881.26679484284	80468.72354512103	56558.82316131788
1	27	4408.555	21318.466804108586	86285.73970500931	60647.412787437235
1	28	4404.410	19881.26679484284	80468.72354512103	56558.82316131788
1	29	4397.829	20360.333464598087	82407.72893175046	57921.68637002433
1	30	4423.599	19881.26679484284	80468.72354512103	56558.82316131788
2	1	395.535	20120.800129720465	81438.22623843575	57240.2547656711
2	2	358.967	20839.400134353335	84346.73431837988	59284.54957873078
2	3	368.921	20839.400134353335	84346.73431837988	59284.54957873078
2	4	353.029	20599.866799475712	83377.23162506516	58603.11797437756
2	5	342.721	19641.733459965213	79499.22085180633	55877.391556964656
2	6	472.468	20599.866799475712	83377.23162506516	58603.11797437756
2	7	337.878	21558.00013898621	87255.24239832402	61328.84439179046
2	8	333.859	20839.400134353335	84346.73431837988	59284.54957873078
2	9	337.032	20839.400134353335	84346.73431837988	59284.54957873078
2	10	320.703	20360.333464598087	82407.72893175046	57921.68637002433
2	11	346.687	20120.800129720465	81438.22623843575	57240.2547656711
2	12	362.410	19881.26679484284	80468.72354512103	56558.82316131788
2	13	333.117	20839.400134353335	84346.73431837988	59284.54957873078
2	14	336.121	20599.866799475712	83377.23162506516	58603.11797437756
2	15	338.073	20360.333464598087	82407.72893175046	57921.68637002433
2	16	362.055	20599.866799475712	83377.23162506516	58603.11797437756
2	17	384.024	19881.26679484284	80468.72354512103	56558.82316131788
2	18	345.059	20120.800129720465	81438.22623843575	57240.2547656711
2	19	371.007	20120.800129720465	81438.22623843575	57240.2547656711
2	20	351.603	20120.800129720465	81438.22623843575	57240.2547656711
2	21	366.995	20599.866799475712	83377.23162506516	58603.11797437756
2	22	372.852	20360.333464598087	82407.72893175046	57921.68637002433
2	23	352.962	20360.333464598087	82407.72893175046	57921.68637002433
2	24	329.185	19881.26679484284	80468.72354512103	56558.82316131788
2	25	406.915	21078.93346923096	85316.2370116946	59965.981183084004
2	26	399.859	19881.26679484284	80468.72354512103	56558.82316131788
2	27	343.701	21318.466804108586	86285.73970500931	60647.412787437235
2	28	347.380	19881.26679484284	80468.72354512103	56558.82316131788
2	29	343.032	20360.333464598087	82407.72893175046	57921.68637002433
2	30	335.844	19881.26679484284	80468.72354512103	56558.82316131788
3	1	3088.852	20120.800129720465	81438.22623843575	57240.2547656711
3	2	2896.948	20839.400134353335	84346.73431837988	59284.54957873078
3	3	2952.855	20839.400134353335	84346.73431837988	59284.54957873078
3	4	3006.377	20599.866799475712	83377.23162506516	58603.11797437756
3	5	3172.223	19641.733459965213	79499.22085180633	55877.391556964656
3	6	2850.450	20599.866799475712	83377.23162506516	58603.11797437756
3	7	2983.797	21558.00013898621	87255.24239832402	61328.84439179046
3	8	2998.426	20839.400134353335	84346.73431837988	59284.54957873078
3	9	3762.530	20839.400134353335	84346.73431837988	59284.54957873078
3	10	3935.408	20360.333464598087	82407.72893175046	57921.68637002433
3	11	2698.540	20120.800129720465	81438.22623843575	57240.2547656711
3	12	3018.610	19881.26679484284	80468.72354512103	56558.82316131788
3	13	3005.932	20839.400134353335	84346.73431837988	59284.54957873078
3	14	3801.763	20599.866799475712	83377.23162506516	58603.11797437756
3	15	2856.208	20360.333464598087	82407.72893175046	57921.68637002433
3	16	2947.591	20599.866799475712	83377.23162506516	58603.11797437756
3	17	3091.515	19881.26679484284	80468.72354512103	56558.82316131788
3	18	2961.438	20120.800129720465	81438.22623843575	57240.2547656711
3	19	3550.623	20120.800129720465	81438.22623843575	57240.2547656711
3	20	4511.007	20120.800129720465	81438.22623843575	57240.2547656711
3	21	2853.066	20599.866799475712	83377.23162506516	58603.11797437756
3	22	3429.032	20360.333464598087	82407.72893175046	57921.68637002433
3	23	3902.925	20360.333464598087	82407.72893175046	57921.68637002433
3	24	3705.306	19881.26679484284	80468.72354512103	56558.82316131788
3	25	3295.259	21078.93346923096	85316.2370116946	59965.981183084004
3	26	2958.756	19881.26679484284	80468.72354512103	56558.82316131788
3	27	2885.187	21318.466804108586	86285.73970500931	60647.412787437235
3	28	3288.862	19881.26679484284	80468.72354512103	56558.82316131788
3	29	3094.681	20360.333464598087	82407.72893175046	57921.68637002433
3	30	3136.401	19881.26679484284	80468.72354512103	56558.82316131788
4	1	334.396	20120.800129720465	81438.22623843575	57240.2547656711
4	2	374.212	20839.400134353335	84346.73431837988	59284.54957873078
4	3	365.644	20839.400134353335	84346.73431837988	59284.54957873078
4	4	366.654	20599.866799475712	83377.23162506516	58603.11797437756
4	5	321.084	19641.733459965213	79499.22085180633	55877.391556964656
4	6	318.315	20599.866799475712	83377.23162506516	58603.11797437756
4	7	326.283	21558.00013898621	87255.24239832402	61328.84439179046
4	8	344.844	20839.400134353335	84346.73431837988	59284.54957873078
4	9	340.876	20839.400134353335	84346.73431837988	59284.54957873078
4	10	319.885	20360.333464598087	82407.72893175046	57921.68637002433
4	11	334.790	20120.800129720465	81438.22623843575	57240.2547656711
4	12	299.892	19881.26679484284	80468.72354512103	56558.82316131788
4	13	340.324	20839.400134353335	84346.73431837988	59284.54957873078
4	14	326.451	20599.866799475712	83377.23162506516	58603.11797437756
4	15	332.031	20360.333464598087	82407.72893175046	57921.68637002433
4	16	298.440	20599.866799475712	83377.23162506516	58603.11797437756
4	17	345.014	19881.26679484284	80468.72354512103	56558.82316131788
4	18	360.271	20120.800129720465	81438.22623843575	57240.2547656711
4	19	314.896	20120.800129720465	81438.22623843575	57240.2547656711
4	20	321.783	20120.800129720465	81438.22623843575	57240.2547656711
4	21	318.742	20599.866799475712	83377.23162506516	58603.11797437756
4	22	298.889	20360.333464598087	82407.72893175046	57921.68637002433
4	23	307.540	20360.333464598087	82407.72893175046	57921.68637002433
4	24	309.218	19881.26679484284	80468.72354512103	56558.82316131788
4	25	329.988	21078.93346923096	85316.2370116946	59965.981183084004
4	26	311.905	19881.26679484284	80468.72354512103	56558.82316131788
4	27	327.575	21318.466804108586	86285.73970500931	60647.412787437235
4	28	315.123	19881.26679484284	80468.72354512103	56558.82316131788
4	29	312.590	20360.333464598087	82407.72893175046	57921.68637002433
4	30	379.485	19881.26679484284	80468.72354512103	56558.82316131788
5	1	3246.170	20120.800129720465	81438.22623843575	57240.2547656711
5	2	3544.703	20839.400134353335	84346.73431837988	59284.54957873078
5	3	3421.175	20839.400134353335	84346.73431837988	59284.54957873078
5	4	3551.813	20599.866799475712	83377.23162506516	58603.11797437756
5	5	3692.912	19641.733459965213	79499.22085180633	55877.391556964656
5	6	3504.091	20599.866799475712	83377.23162506516	58603.11797437756
5	7	3708.582	21558.00013898621	87255.24239832402	61328.84439179046
5	8	3337.019	20839.400134353335	84346.73431837988	59284.54957873078
5	9	3556.413	20839.400134353335	84346.73431837988	59284.54957873078
5	10	3631.300	20360.333464598087	82407.72893175046	57921.68637002433
5	11	3418.220	20120.800129720465	81438.22623843575	57240.2547656711
5	12	3426.398	19881.26679484284	80468.72354512103	56558.82316131788
5	13	3678.532	20839.400134353335	84346.73431837988	59284.54957873078
5	14	3725.458	20599.866799475712	83377.23162506516	58603.11797437756
5	15	3843.356	20360.333464598087	82407.72893175046	57921.68637002433
5	16	3456.167	20599.866799475712	83377.23162506516	58603.11797437756
5	17	3511.180	19881.26679484284	80468.72354512103	56558.82316131788
5	18	3532.516	20120.800129720465	81438.22623843575	57240.2547656711
5	19	3619.628	20120.800129720465	81438.22623843575	57240.2547656711
5	20	3431.580	20120.800129720465	81438.22623843575	57240.2547656711
5	21	3809.667	20599.866799475712	83377.23162506516	58603.11797437756
5	22	3435.256	20360.333464598087	82407.72893175046	57921.68637002433
5	23	3424.064	20360.333464598087	82407.72893175046	57921.68637002433
5	24	3772.781	19881.26679484284	80468.72354512103	56558.82316131788
5	25	3453.497	21078.93346923096	85316.2370116946	59965.981183084004
5	26	3351.583	19881.26679484284	80468.72354512103	56558.82316131788
5	27	3835.618	21318.466804108586	86285.73970500931	60647.412787437235
5	28	4033.617	19881.26679484284	80468.72354512103	56558.82316131788
5	29	3797.339	20360.333464598087	82407.72893175046	57921.68637002433
5	30	3428.682	19881.26679484284	80468.72354512103	56558.82316131788
6	1	250.289	20120.800129720465	81438.22623843575	57240.2547656711
6	2	261.032	20839.400134353335	84346.73431837988	59284.54957873078
6	3	245.925	20839.400134353335	84346.73431837988	59284.54957873078
6	4	274.099	20599.866799475712	83377.23162506516	58603.11797437756
6	5	241.058	19641.733459965213	79499.22085180633	55877.391556964656
6	6	247.012	20599.866799475712	83377.23162506516	58603.11797437756
6	7	233.579	21558.00013898621	87255.24239832402	61328.84439179046
6	8	247.253	20839.400134353335	84346.73431837988	59284.54957873078
6	9	230.306	20839.400134353335	84346.73431837988	59284.54957873078
6	10	257.216	20360.333464598087	82407.72893175046	57921.68637002433
6	11	310.061	20120.800129720465	81438.22623843575	57240.2547656711
6	12	287.217	19881.26679484284	80468.72354512103	56558.82316131788
6	13	243.540	20839.400134353335	84346.73431837988	59284.54957873078
6	14	264.918	20599.866799475712	83377.23162506516	58603.11797437756
6	15	285.298	20360.333464598087	82407.72893175046	57921.68637002433
6	16	253.699	20599.866799475712	83377.23162506516	58603.11797437756
