Consulta	Iteracion	Tiempo	Manager	Worker1	Worker2
1	1	239806.496	56431568.55791068	170091561.5674981	247606412.97560874
1	2	183146.548	56800331.45065898	171203057.4531976	249224444.50379837
1	3	151138.414	56442414.525344454	170124252.62295985	247654002.13820255
1	4	145969.566	56963020.96216558	171693423.28512385	249938281.94270557
1	5	155215.453	54663675.86620561	164762919.52723286	239849379.4728173
1	6	154735.261	54739597.63824202	164991756.9154651	240182503.610974
1	7	146794.107	55401201.6517022	166985911.29863185	243085442.52919656
1	8	148357.283	55802502.44675182	168195480.3507166	244846241.54516762
1	9	125607.035	55173436.33559296	166299399.1339351	242086070.1147265
1	10	123419.204	54772135.54054334	165089830.08185035	240325271.09875545
1	11	126570.997	54902287.14974862	165482122.74739134	240896341.0498812
1	12	118255.629	55064976.661255226	165972488.5793176	241610178.48878837
1	13	128978.348	54663675.86620561	164762919.52723286	239849379.4728173
1	14	121151.645	56062805.665162385	168980065.6817986	245988381.44741914
1	15	134520.529	54869749.247447304	165384049.58100608	240753573.56209975
1	16	154466.630	56637641.939152375	170712691.62127134	248510607.0648912
1	17	124148.945	56192957.27436767	169372358.3473396	246559451.39854488
1	18	131487.193	56333954.85100672	169797342.06834236	247178110.51226443
1	19	143048.195	55325279.87966579	166757073.9103996	242752318.39103988
1	20	130922.485	55574737.13064258	167508968.18601984	243846869.13069755
1	21	130649.571	55553045.19577503	167443586.07509634	243751690.80550992
1	22	118573.814	54533524.25700033	164370626.86169183	239278309.52169156
1	23	135923.963	54913133.1171824	165514813.8028531	240943930.212475
1	24	128573.841	48156095.405941546	145148286.25018284	211295881.9165298
1	25	119293.905	36605140.08897284	110332312.18341908	160613423.7541195
1	26	141543.531	37657198.93004886	113503344.56320883	165229572.5257193
1	27	116953.098	36572602.18667152	110234239.01703383	160470656.26633805
1	28	120796.037	36540064.2843702	110136165.85064858	160327888.77855662
1	29	136930.915	37461971.51624094	112914905.56489733	164372967.59903067
1	30	126311.995	37114900.55836019	111868791.79012133	162850114.3960287
2	1	55947.341	56431568.55791068	170091561.5674981	247606412.97560874
2	2	41509.252	56800331.45065898	171203057.4531976	249224444.50379837
2	3	56232.381	56442414.525344454	170124252.62295985	247654002.13820255
2	4	49392.031	56963020.96216558	171693423.28512385	249938281.94270557
2	5	45605.263	54663675.86620561	164762919.52723286	239849379.4728173
2	6	41400.369	54739597.63824202	164991756.9154651	240182503.610974
2	7	51236.179	55401201.6517022	166985911.29863185	243085442.52919656
2	8	47883.916	55802502.44675182	168195480.3507166	244846241.54516762
2	9	36282.739	55173436.33559296	166299399.1339351	242086070.1147265
2	10	45205.642	54772135.54054334	165089830.08185035	240325271.09875545
2	11	48908.849	54902287.14974862	165482122.74739134	240896341.0498812
2	12	70330.820	55064976.661255226	165972488.5793176	241610178.48878837
2	13	25505.151	54663675.86620561	164762919.52723286	239849379.4728173
2	14	56814.973	56062805.665162385	168980065.6817986	245988381.44741914
2	15	38875.790	54869749.247447304	165384049.58100608	240753573.56209975
2	16	36565.647	56637641.939152375	170712691.62127134	248510607.0648912
2	17	42344.123	56192957.27436767	169372358.3473396	246559451.39854488
2	18	52324.861	56333954.85100672	169797342.06834236	247178110.51226443
2	19	46165.854	55325279.87966579	166757073.9103996	242752318.39103988
2	20	55811.188	55574737.13064258	167508968.18601984	243846869.13069755
2	21	56131.896	55553045.19577503	167443586.07509634	243751690.80550992
2	22	38339.203	54533524.25700033	164370626.86169183	239278309.52169156
2	23	54288.479	54913133.1171824	165514813.8028531	240943930.212475
2	24	42507.764	48156095.405941546	145148286.25018284	211295881.9165298
2	25	34673.730	36605140.08897284	110332312.18341908	160613423.7541195
2	26	35140.569	37657198.93004886	113503344.56320883	165229572.5257193
2	27	52937.975	36572602.18667152	110234239.01703383	160470656.26633805
2	28	38355.728	36540064.2843702	110136165.85064858	160327888.77855662
2	29	39170.867	37461971.51624094	112914905.56489733	164372967.59903067
2	30	48696.579	37114900.55836019	111868791.79012133	162850114.3960287
3	1	385166.248	56431568.55791068	170091561.5674981	247606412.97560874
3	2	387061.560	56800331.45065898	171203057.4531976	249224444.50379837
3	3	378540.232	56442414.525344454	170124252.62295985	247654002.13820255
3	4	397903.852	56963020.96216558	171693423.28512385	249938281.94270557
3	5	363027.488	54663675.86620561	164762919.52723286	239849379.4728173
3	6	420900.115	54739597.63824202	164991756.9154651	240182503.610974
3	7	375717.965	55401201.6517022	166985911.29863185	243085442.52919656
3	8	375368.534	55802502.44675182	168195480.3507166	244846241.54516762
3	9	363344.276	55173436.33559296	166299399.1339351	242086070.1147265
3	10	381772.173	54772135.54054334	165089830.08185035	240325271.09875545
3	11	438117.756	54902287.14974862	165482122.74739134	240896341.0498812
3	12	365243.116	55064976.661255226	165972488.5793176	241610178.48878837
3	13	420407.032	54663675.86620561	164762919.52723286	239849379.4728173
3	14	461619.028	56062805.665162385	168980065.6817986	245988381.44741914
3	15	341779.876	54869749.247447304	165384049.58100608	240753573.56209975
3	16	393272.500	56637641.939152375	170712691.62127134	248510607.0648912
3	17	373580.719	56192957.27436767	169372358.3473396	246559451.39854488
3	18	433816.616	56333954.85100672	169797342.06834236	247178110.51226443
3	19	429200.537	55325279.87966579	166757073.9103996	242752318.39103988
3	20	382475.806	55574737.13064258	167508968.18601984	243846869.13069755
3	21	372505.000	55553045.19577503	167443586.07509634	243751690.80550992
3	22	434947.355	54533524.25700033	164370626.86169183	239278309.52169156
3	23	453147.197	54913133.1171824	165514813.8028531	240943930.212475
3	24	398480.088	48156095.405941546	145148286.25018284	211295881.9165298
3	25	397278.312	36605140.08897284	110332312.18341908	160613423.7541195
3	26	441469.317	37657198.93004886	113503344.56320883	165229572.5257193
3	27	444033.400	36572602.18667152	110234239.01703383	160470656.26633805
3	28	424482.048	36540064.2843702	110136165.85064858	160327888.77855662
3	29	473021.592	37461971.51624094	112914905.56489733	164372967.59903067
3	30	490588.351	37114900.55836019	111868791.79012133	162850114.3960287
4	1	348408.729	56431568.55791068	170091561.5674981	247606412.97560874
4	2	173474.321	56800331.45065898	171203057.4531976	249224444.50379837
4	3	131469.634	56442414.525344454	170124252.62295985	247654002.13820255
4	4	136549.038	56963020.96216558	171693423.28512385	249938281.94270557
4	5	124365.318	54663675.86620561	164762919.52723286	239849379.4728173
4	6	133635.597	54739597.63824202	164991756.9154651	240182503.610974
4	7	126681.183	55401201.6517022	166985911.29863185	243085442.52919656
4	8	133409.690	55802502.44675182	168195480.3507166	244846241.54516762
4	9	135328.198	55173436.33559296	166299399.1339351	242086070.1147265
4	10	129501.274	54772135.54054334	165089830.08185035	240325271.09875545
4	11	123539.313	54902287.14974862	165482122.74739134	240896341.0498812
4	12	135994.381	55064976.661255226	165972488.5793176	241610178.48878837
4	13	129498.991	54663675.86620561	164762919.52723286	239849379.4728173
4	14	128063.073	56062805.665162385	168980065.6817986	245988381.44741914
4	15	134578.017	54869749.247447304	165384049.58100608	240753573.56209975
4	16	131086.644	56637641.939152375	170712691.62127134	248510607.0648912
4	17	129218.702	56192957.27436767	169372358.3473396	246559451.39854488
4	18	134665.160	56333954.85100672	169797342.06834236	247178110.51226443
4	19	126290.513	55325279.87966579	166757073.9103996	242752318.39103988
4	20	134689.934	55574737.13064258	167508968.18601984	243846869.13069755
4	21	124850.491	55553045.19577503	167443586.07509634	243751690.80550992
4	22	135231.789	54533524.25700033	164370626.86169183	239278309.52169156
4	23	124546.618	54913133.1171824	165514813.8028531	240943930.212475
4	24	139843.405	48156095.405941546	145148286.25018284	211295881.9165298
4	25	124785.941	36605140.08897284	110332312.18341908	160613423.7541195
4	26	134467.632	37657198.93004886	113503344.56320883	165229572.5257193
4	27	133856.401	36572602.18667152	110234239.01703383	160470656.26633805
4	28	113965.054	36540064.2843702	110136165.85064858	160327888.77855662
4	29	126660.029	37461971.51624094	112914905.56489733	164372967.59903067
4	30	112208.230	37114900.55836019	111868791.79012133	162850114.3960287
5	1	170582.171	56431568.55791068	170091561.5674981	247606412.97560874
5	2	162500.577	56800331.45065898	171203057.4531976	249224444.50379837
5	3	155717.710	56442414.525344454	170124252.62295985	247654002.13820255
5	4	172516.078	56963020.96216558	171693423.28512385	249938281.94270557
5	5	151133.424	54663675.86620561	164762919.52723286	239849379.4728173
5	6	174693.621	54739597.63824202	164991756.9154651	240182503.610974
5	7	141554.523	55401201.6517022	166985911.29863185	243085442.52919656
5	8	146582.456	55802502.44675182	168195480.3507166	244846241.54516762
5	9	152158.264	55173436.33559296	166299399.1339351	242086070.1147265
5	10	150200.759	54772135.54054334	165089830.08185035	240325271.09875545
5	11	150746.855	54902287.14974862	165482122.74739134	240896341.0498812
5	12	178371.530	55064976.661255226	165972488.5793176	241610178.48878837
5	13	177674.528	54663675.86620561	164762919.52723286	239849379.4728173
5	14	150724.958	56062805.665162385	168980065.6817986	245988381.44741914
5	15	143687.753	54869749.247447304	165384049.58100608	240753573.56209975
5	16	164112.867	56637641.939152375	170712691.62127134	248510607.0648912
5	17	157416.145	56192957.27436767	169372358.3473396	246559451.39854488
5	18	162372.001	56333954.85100672	169797342.06834236	247178110.51226443
5	19	159217.363	55325279.87966579	166757073.9103996	242752318.39103988
5	20	150153.982	55574737.13064258	167508968.18601984	243846869.13069755
5	21	177055.882	55553045.19577503	167443586.07509634	243751690.80550992
5	22	144988.047	54533524.25700033	164370626.86169183	239278309.52169156
5	23	147099.460	54913133.1171824	165514813.8028531	240943930.212475
5	24	166686.923	48156095.405941546	145148286.25018284	211295881.9165298
5	25	150733.254	36605140.08897284	110332312.18341908	160613423.7541195
5	26	151799.536	37657198.93004886	113503344.56320883	165229572.5257193
5	27	152872.755	36572602.18667152	110234239.01703383	160470656.26633805
5	28	144580.074	36540064.2843702	110136165.85064858	160327888.77855662
