Consulta,Iteracion,Tiempo,Manager,Worker1,Worker2
1,1,239806.496,0.08377885003102797,590.5552748720758,571.3200356073866
1,2,183146.548,0.03823699617696344,630.250754392391,613.8420570004566
1,3,151138.414,0.04850821595925355,609.8780003163793,574.8787559547246
1,4,145969.566,0.1339471880328233,607.0622860721543,611.391489574579
1,5,155215.453,0.0625423339447617,601.8662008546961,596.997175615863
1,6,154735.261,0.04143990552737876,604.9392023390196,590.8022696241302
1,7,146794.107,0.06723662805184226,603.4720840948496,592.699491663602
1,8,148357.283,0.06615794624951478,564.73942507535,605.6557890833599
1,9,125607.035,0.0503657415122453,594.7748874490591,592.7095267859698
1,10,123419.204,0.035970310907770184,630.3993775525148,587.6221835634949
1,11,126570.997,0.07002866172417065,584.6828327243942,571.0876608048691
1,12,118255.629,0.05508203230812233,609.9692320272494,645.6718485146816
1,13,128978.348,0.07309020363041395,616.4703794424773,555.079238500149
1,14,121151.645,0.09629862923327748,591.9325760968146,618.2486888625892
1,15,134520.529,0.05567908597554254,575.8628813451212,559.2705327922877
1,16,154466.630,0.06767233447471796,588.2406004685714,567.9387353732027
1,17,124148.945,0.05509198965059351,589.2213325457432,575.504534366517
1,18,131487.193,0.035677662591009136,595.0596719989837,530.2462009411155
1,19,143048.195,0.07925478501496377,582.6428270853877,522.988044412324
1,20,130922.485,0.038422024184595414,524.6152992877364,617.9927482810107
1,21,130649.571,0.06669626787203504,558.1491237559594,590.2713845824895
1,22,118573.814,0.0673604122854262,596.5718949713346,577.0697556756681
1,23,135923.963,0.08728518729318963,575.9600123272099,570.1908412663789
1,24,128573.841,0.060516689532381415,602.1658834368152,584.456493110182
1,25,119293.905,0.04894195330545309,581.2792902204854,620.8995966791971
1,26,141543.531,0.10062681663459713,600.0287200630486,617.4351585272316
1,27,116953.098,0.05190132220933748,532.074352907049,630.8026862355886
1,28,120796.037,0.04328243736618657,601.9596064995897,504.6073388823495
1,29,136930.915,0.07100302458438544,585.6952493410713,607.2967538284163
1,30,126311.995,0.04923039102939954,548.8235918977543,583.7942026649066
2,1,55947.341,1.2803717861786836,45.530780595353086,36.10194782949786
2,2,41509.252,0.0222847035046555,24.653820682980648,36.60934514154212
2,3,56232.381,0.022813214649571267,22.210622842708883,10.081735403679392
2,4,49392.031,0.02423396375180599,26.608104259248712,17.667946463623306
2,5,45605.263,0.03142022753565168,27.307044899361504,30.16489345217397
2,6,41400.369,0.042850203208958174,22.372890493432692,27.560532959655756
2,7,51236.179,0.03562777128081547,18.301563064919335,26.33448133062983
2,8,47883.916,0.03519928103744481,28.800887398291625,21.21961774324003
2,9,36282.739,0.016087588690357327,25.005959085933256,31.921471069347245
2,10,45205.642,0.10101738680794209,25.27324197041621,22.421609661828498
