Consulta,Iteracion,Tiempo,Manager,Worker1,Worker2
1,1,16460.971,0.002875371549866322,46.00532952987037,51.32821562904169
1,2,21837.963,0.002212075960529726,59.01169224374346,43.4089073539341
1,3,18258.506,0.0043485162389839925,46.76595284532635,39.20035722415483
1,4,21827.115,0.020647441526728958,52.33196349573633,39.28592533513428
1,5,21736.246,0.010416131494309961,49.2312998704386,40.31238487711019
1,7,20038.542,0.010159986089684063,56.92213944245819,18.253233303081966
1,8,16502.390,0.022273100609480477,39.819855562924666,52.85117939761505
1,9,16514.358,0.012942280871441024,49.17734763147036,52.24634165971321
1,10,16512.518,0.002906095974926459,47.74470857368698,53.33599706707471
1,12,17920.109,0.0028591253080842245,38.619830573465464,23.158851766541165
1,13,21830.886,0.007136858488493079,50.45245795214629,62.75704717902395
1,14,22075.569,0.003108591767081675,46.40867181861617,29.3674759884413
1,15,16534.253,0.002869375979687342,41.98965722096507,13.608152091110528
1,16,19773.989,0.01533425403605188,56.53323521440534,12.56549702458829
1,17,19856.256,0.02417575727399393,29.00191208495336,42.44781179862113
1,18,16443.944,0.014334408502926391,40.0506349578366,45.473618597887224
1,19,16547.959,0.001444561243816838,41.22816551760788,34.77792600553725
1,21,21827.072,0.002491415914647579,40.03045961872596,71.63852427450348
1,22,21803.673,0.0030111019141168525,47.07367897639837,33.627614572010955
1,24,21741.782,0.0018948395589202078,59.53568870746628,25.185188807849684
1,25,16549.558,0.03652660124252603,39.47395510093804,52.54412591542719
1,26,16482.918,0.002983569025150659,37.41143960820003,55.45393018863938
1,27,19889.685,0.002980659509523724,64.4200239283433,11.406695791263646
1,29,21941.020,0.01987596034587501,56.19896389876802,43.965389021633094
1,31,16472.514,0.00142854805773912,50.166545372124695,25.211503237044997
1,32,16323.798,0.005757649191637194,50.05269309192991,41.69116975713686
1,33,16588.541,0.01172570142143309,41.675516292043184,17.425285696111676
1,34,16530.425,0.005712657726808849,41.53729513993352,15.076097686054418
1,35,22169.020,0.0029448277367049042,55.69935538092385,36.73271732564159
1,36,13400.016,0.013151997969583558,20.89455932412057,55.7425768824769
2,231,848.234,0.000692749326182433,0.0158944141728237,0.0178036093885967
2,255,952.875,0.00349441456796669,0.0135530414073978,0.021061843643229
2,253,955.978,0.00336503186446609,0.0347370533025988,0.0411224987638851
2,110,1075.601,0.00309964737124718,0.043043589905937,0.0546040974621836
2,526,1149.411,0.00250951725860057,0.00477926355566383,0.0139252760809661
2,575,1159.353,0.00235775274907925,0.078407488401619,0.064581956323272
2,577,1177.102,0.00155540862352315,0.0232659213266898,0.0310424469172312
2,625,1198.511,0.0066431982632764,0.0269672174681159,0.0186049639103323
2,492,1349.995,0.00161345586329755,0.0522258206051542,0.0704148281656839
2,163,1383.549,0.00084498440897324,0.00864129518841319,0.0401414416419691
2,549,1403.311,0.00112106267980233,0.0231557090712592,0.0231439810238973
2,229,1410.843,0.000689959711642497,0.0158304093629965,0.0177319164893953
2,86,1411.266,0.00240993648713944,0.0513356008028724,0.0442139052362971
2,161,1428.407,0.0014924404513557,0.041374696876995,0.054002182784024
2,601,1429.2,0.00217471368191394,0.0094684215383995,0.0314958255399295
2,637,1510.17,0.000986520354022007,0.0201733002067086,0.0126035437309146
2,550,1521.68,0.00112106267980233,0.0143371356950244,0.0261678741690562
2,368,1546.537,0.00291829576550786,0.0231910960633255,0.0346071160856932
2,138,1551.408,0.00459270861549109,0.01534676037101,0.0276910802956043
2,417,1559.592,0.00346567334642225,0.0228688417469391,0.04781271872843
2,393,1565.76,0.0033926729528443,0.0588685831991038,0.0203985752709441
2,61,1578.631,0.00160185985819593,0.0407038597612492,0.0191765258816685
2,186,1578.71,0.00231419774313603,0.0563641036455261,0.0627166375247368
2,28,1582.296,0.000468256223489075,0.00895474981795953,0.00816390159701592
2,442,1586.988,0.00330366980979465,0.016753861582092,0.0586549530080708
2,624,1631.341,0.00659159820621278,0.0253925464545106,0.0304300385361755
2,3,1742.555,0.0030604421296651,0.00168438044517582,0.0071892265704006
2,187,1774.038,0.00261122682140496,0.0189518246271386,0.0326128655947394
2,491,1833.993,0.00161182787235537,0.052173124299772,0.0703437789941159
2,524,1992.046,0.00379627847941326,0.0283150526860364,0.0309492380108819
3,1,10420.149,0.025617243152450002,30.329280873642823,9.393428130425324
3,2,10433.401,2.2797936295481636,33.62234691495624,9.490050038743423
3,3,10331.829,3.028253065034779,8.602887859517924,14.066305616750089
3,4,9730.178,2.538311865933472,6.8803274661661185,13.208417870598563
3,5,10020.901,0.2301866033801823,18.39584712177698,4.4271592366073635
3,6,9953.583,0.12442260624623519,4.465219178932147,7.607076200042799
3,7,8910.598,0.025002327276372468,3.5401868416258973,12.022428526906111
3,8,10073.126,0.06184090583443739,33.60413181487641,7.7198151693499995
3,9,9871.086,0.07109377443747197,15.02954159655572,16.324700629887797
3,10,9678.178,0.11606084406378525,19.37729636842142,24.498987914677873
3,11,11026.848,0.03945480502493409,31.010792796944518,3.156847480198906
3,12,10182.104,10.939072979807177,26.588520412172212,5.093913220949734
3,13,9289.069,3.3937523619497023,4.513413590086314,2.5650815666708917
3,14,9588.261,10.639366472218775,1.9979431552233637,2.331232491396445
3,15,9213.803,0.08994105927280582,25.514657816859426,0.4688732444277053
3,16,9227.127,0.4823415186411407,26.629750284291884,21.58324312794643
3,17,9877.048,0.06442463961152285,8.760565740324406,0.5032280456346937
3,18,9562.976,2.2413328366143523,2.6986285131318075,0.5668055680006627
3,19,9350.075,0.08523446160332504,18.1343328409968,14.73290685171433
3,20,9351.459,0.008015558871145457,6.387151978436334,3.77198881275324
3,21,9282.314,4.90434908414594,13.146250743315697,2.8156277326693067
3,22,9137.605,0.07057400749112447,1.851881710094876,2.382122041441047
3,23,9358.946,0.06752045230297449,6.952672962741267,5.046014285684424
3,24,9362.060,0.02129416889056978,6.9272343308091004,3.6148965901655465
3,25,9516.324,0.45887582563628193,4.657116064729188,7.968467529600402
3,26,9568.056,0.9478375406462279,20.47822781492597,18.787868422113892
3,27,9703.158,0.36002334113540696,7.3086580341550516,12.307067972488634
3,28,9275.310,0.09311796263439616,3.6962316246653617,15.669337504700312
3,29,9513.553,0.05969674785477723,3.009532045468202,4.44092938797873
3,30,9667.062,0.020349123643505614,25.082415600375555,9.549653660620493
4,1,7993.786,0.002414121893444696,0.11728129960479912,0.07846870973892718
4,2,8021.047,0.00850117360969211,0.010860202310367781,2.2682740362009173
4,3,11677.822,0.0008027579977017889,0.023785474788069593,4.059606465246752
4,4,11751.416,0.0172066978850933,0.011048270628599222,2.0820545005810533
4,5,15304.090,0.005245146645582385,0.01674428431704033,5.351455652906954
4,6,8008.220,0.005201858228349935,0.026408906719582084,0.6576211840078514
4,7,11791.176,0.001731427484358983,0.030727159870368836,0.9185345476195804
4,8,11648.193,0.01205148285876832,0.03185892400761187,3.9307538181472346
4,9,19060.181,0.006551603411340464,0.045486162465254346,4.312931799329902
4,10,11714.531,0.011386985124147613,2.3702770486210216,1.001224149185632
4,11,11730.392,0.0048808853274499,0.02610821486511818,3.2844813528491157
