1;1;1766450556;1766450581.402301
1;2;1766450581.402301;1766450603.408183
1;3;1766450603.408183;1766450625.749809
1;4;1766450625.749809;1766450648.049778
1;5;1766450648.049778;1766450672.871173
1;6;1766450672.871173;1766450694.872459
1;7;1766450694.872459;1766450718.364414
1;8;1766450718.364414;1766450744.1415899
1;9;1766450744.1415899;1766450767.8034348
1;10;1766450767.8034348;1766450793.398408
1;11;1766450793.398408;1766450815.712291
1;12;1766450815.712291;1766450840.126578
1;13;1766450840.126578;1766450867.450113
1;14;1766450867.450113;1766450894.926775
1;15;1766450894.926775;1766450925.418314
1;16;1766450925.418314;1766450956.489084
1;17;1766450956.489084;1766450979.2962961
1;18;1766450979.2962961;1766451003.7344172
1;19;1766451003.7344172;1766451026.1180432
1;20;1766451026.1180432;1766451050.574762
1;21;1766451050.574762;1766451072.8726082
1;22;1766451072.8726082;1766451095.2068563
1;23;1766451095.2068563;1766451117.5895822
1;24;1766451117.5895822;1766451139.9854162
1;25;1766451139.9854162;1766451164.7020502
1;26;1766451164.7020502;1766451188.9052823
1;27;1766451188.9052823;1766451213.8140182
1;28;1766451213.8140182;1766451237.7249792
1;29;1766451237.7249792;1766451262.4501472
1;30;1766451262.4501472;1766451284.8286521
2;1;1766452452;1766452452.948886
2;2;1766452452.948886;1766452453.3261409
2;3;1766452453.3261409;1766452453.7201028
2;4;1766452453.7201028;1766452454.1339707
2;5;1766452454.1339707;1766452454.5300038
2;6;1766452454.5300038;1766452454.9293318
2;7;1766452454.9293318;1766452455.330989
2;8;1766452455.330989;1766452455.7430348
2;9;1766452455.7430348;1766452456.2659948
2;10;1766452456.2659948;1766452456.6527789
2;11;1766452456.6527789;1766452457.025704
2;12;1766452457.025704;1766452457.4436538
2;13;1766452457.4436538;1766452457.8395889
2;14;1766452457.8395889;1766452458.265401
2;15;1766452458.265401;1766452458.7387028
2;16;1766452458.7387028;1766452459.1874607
2;17;1766452459.1874607;1766452459.6041965
2;18;1766452459.6041965;1766452459.9881945
2;19;1766452459.9881945;1766452460.3631716
2;20;1766452460.3631716;1766452460.7697506
2;21;1766452460.7697506;1766452461.1598015
2;22;1766452461.1598015;1766452461.5625765
2;23;1766452461.5625765;1766452461.9856296
2;24;1766452461.9856296;1766452462.4241836
2;25;1766452462.4241836;1766452462.8212857
2;26;1766452462.8212857;1766452463.2429256
2;27;1766452463.2429256;1766452463.6614387
2;28;1766452463.6614387;1766452464.0890567
2;29;1766452464.0890567;1766452464.5275207
2;30;1766452464.5275207;1766452464.9740436
3;1;1766452467;1766452477.420149
3;2;1766452477.420149;1766452487.8535502
3;3;1766452487.8535502;1766452498.1853793
3;4;1766452498.1853793;1766452507.9155574
3;5;1766452507.9155574;1766452517.9364583
3;6;1766452517.9364583;1766452527.8900414
3;7;1766452527.8900414;1766452536.8006394
3;8;1766452536.8006394;1766452546.8737655
3;9;1766452546.8737655;1766452556.7448514
3;10;1766452556.7448514;1766452566.4230294
3;11;1766452566.4230294;1766452577.4498775
3;12;1766452577.4498775;1766452587.6319816
3;13;1766452587.6319816;1766452596.9210505
3;14;1766452596.9210505;1766452606.5093114
3;15;1766452606.5093114;1766452615.7231145
3;16;1766452615.7231145;1766452624.9502416
3;17;1766452624.9502416;1766452634.8272896
3;18;1766452634.8272896;1766452644.3902655
