query,total_ms,prop_w1,prop_w2,prop_coord
Q22,1991.231,0.1125,0.0000,0.8875
Q22,563.034,0.1568,0.0000,0.8432
Q22,634.879,0.2713,0.0000,0.7287
Q22,774.129,0.1785,0.0000,0.8215
Q22,527.742,0.2325,0.0000,0.7675
Q22,685.513,0.2889,0.0000,0.7111
Q22,616.495,0.1892,0.0000,0.8108
Q22,569.244,0.1615,0.0000,0.8385
Q22,706.173,0.2120,0.0000,0.7880
Q22,561.040,0.2684,0.0000,0.7316
