Consulta	Iteracion	Tiempo	Manager	Worker1	Worker2
1	1	10784.236	100632.77956074703	554975.0287977204	477418.3153997447
1	2	10915.282	104383.06948226554	575657.3280075735	495210.30230905203
1	3	10844.023	101882.87620125321	561869.1285343381	483348.97770284716
1	4	10804.039	100007.73124049396	551527.9789294116	474452.98424819356
1	5	10840.464	103758.02116201245	572210.2781392647	492244.9711575008
1	6	10812.118	104383.06948226554	575657.3280075735	495210.30230905203
1	7	10827.645	99382.68292024087	548080.9290611028	471487.65309664235
1	8	10838.423	100632.77956074703	554975.0287977204	477418.3153997447
1	9	10778.343	103132.97284175937	568763.2282709558	489279.6400059496
1	10	10839.068	104383.06948226554	575657.3280075735	495210.30230905203
1	11	10812.946	103758.02116201245	572210.2781392647	492244.9711575008
1	12	10821.957	103132.97284175937	568763.2282709558	489279.6400059496
1	13	10818.842	102507.92452150628	565316.178402647	486314.3088543984
1	14	10838.901	100632.77956074703	554975.0287977204	477418.3153997447
1	15	10823.882	100007.73124049396	551527.9789294116	474452.98424819356
1	16	10837.268	99382.68292024087	548080.9290611028	471487.65309664235
1	17	10814.615	98757.6345999878	544633.879192794	468522.3219450911
1	18	10875.596	100007.73124049396	551527.9789294116	474452.98424819356
1	19	10812.075	98757.6345999878	544633.879192794	468522.3219450911
1	20	10856.504	101882.87620125321	561869.1285343381	483348.97770284716
1	21	10827.232	99382.68292024087	548080.9290611028	471487.65309664235
1	22	10798.527	104383.06948226554	575657.3280075735	495210.30230905203
1	23	10821.621	100007.73124049396	551527.9789294116	474452.98424819356
1	24	10828.542	100632.77956074703	554975.0287977204	477418.3153997447
1	25	10819.027	102507.92452150628	565316.178402647	486314.3088543984
1	26	10833.503	101882.87620125321	561869.1285343381	483348.97770284716
1	27	10840.681	100007.73124049396	551527.9789294116	474452.98424819356
1	28	10773.156	101882.87620125321	561869.1285343381	483348.97770284716
1	29	10816.781	101257.82788100012	558422.0786660293	480383.64655129594
1	30	10816.203	104383.06948226554	575657.3280075735	495210.30230905203
2	1	993.435	100632.77956074703	554975.0287977204	477418.3153997447
2	2	942.611	104383.06948226554	575657.3280075735	495210.30230905203
2	3	965.630	101882.87620125321	561869.1285343381	483348.97770284716
2	4	923.560	100007.73124049396	551527.9789294116	474452.98424819356
2	5	944.796	103758.02116201245	572210.2781392647	492244.9711575008
2	6	922.652	104383.06948226554	575657.3280075735	495210.30230905203
2	7	942.283	99382.68292024087	548080.9290611028	471487.65309664235
2	8	964.689	100632.77956074703	554975.0287977204	477418.3153997447
2	9	917.811	103132.97284175937	568763.2282709558	489279.6400059496
2	10	913.075	104383.06948226554	575657.3280075735	495210.30230905203
2	11	923.220	103758.02116201245	572210.2781392647	492244.9711575008
2	12	906.148	103132.97284175937	568763.2282709558	489279.6400059496
2	13	866.898	102507.92452150628	565316.178402647	486314.3088543984
2	14	923.386	100632.77956074703	554975.0287977204	477418.3153997447
2	15	931.106	100007.73124049396	551527.9789294116	474452.98424819356
2	16	909.957	99382.68292024087	548080.9290611028	471487.65309664235
2	17	919.320	98757.6345999878	544633.879192794	468522.3219450911
2	18	941.503	100007.73124049396	551527.9789294116	474452.98424819356
2	19	918.535	98757.6345999878	544633.879192794	468522.3219450911
2	20	928.213	101882.87620125321	561869.1285343381	483348.97770284716
2	21	933.545	99382.68292024087	548080.9290611028	471487.65309664235
2	22	916.491	104383.06948226554	575657.3280075735	495210.30230905203
2	23	947.477	100007.73124049396	551527.9789294116	474452.98424819356
2	24	935.875	100632.77956074703	554975.0287977204	477418.3153997447
2	25	909.687	102507.92452150628	565316.178402647	486314.3088543984
2	26	961.751	101882.87620125321	561869.1285343381	483348.97770284716
2	27	910.938	100007.73124049396	551527.9789294116	474452.98424819356
2	28	938.640	101882.87620125321	561869.1285343381	483348.97770284716
