Consulta	Iteracion	Tiempo	Manager	Worker1	Worker2
1	1	4357.933	19793.340195030083	85976.4738424693	71298.44801470515
1	2	4383.812	20223.630199269868	87845.52762165341	72848.41427589439
1	3	4393.141	19793.340195030083	85976.4738424693	71298.44801470515
1	4	4381.452	20438.77520138976	88780.05451124547	73623.39740648902
1	5	4371.808	18932.760186550513	82238.36628410108	68198.51549232668
1	6	4413.600	20223.630199269868	87845.52762165341	72848.41427589439
1	7	4395.213	18932.760186550513	82238.36628410108	68198.51549232668
1	8	4424.679	19363.050190790298	84107.42006328519	69748.48175351591
1	9	4374.561	20008.485197149974	86911.00073206135	72073.43114529978
1	10	4390.342	19363.050190790298	84107.42006328519	69748.48175351591
1	11	4417.284	20438.77520138976	88780.05451124547	73623.39740648902
1	12	4405.743	19578.19519291019	85041.94695287725	70523.46488411054
1	13	4406.917	20008.485197149974	86911.00073206135	72073.43114529978
1	14	4395.886	19793.340195030083	85976.4738424693	71298.44801470515
1	15	4403.494	20008.485197149974	86911.00073206135	72073.43114529978
1	16	4396.664	20008.485197149974	86911.00073206135	72073.43114529978
1	17	4450.836	19363.050190790298	84107.42006328519	69748.48175351591
1	18	4367.404	19793.340195030083	85976.4738424693	71298.44801470515
1	19	4365.756	18717.615184430622	81303.83939450902	67423.53236173205
1	20	4410.647	20869.065205629544	90649.10829042958	75173.36366767825
1	21	4382.537	18932.760186550513	82238.36628410108	68198.51549232668
1	22	4371.099	20438.77520138976	88780.05451124547	73623.39740648902
1	23	4384.811	20223.630199269868	87845.52762165341	72848.41427589439
1	24	4395.361	19793.340195030083	85976.4738424693	71298.44801470515
1	25	4409.379	19793.340195030083	85976.4738424693	71298.44801470515
1	26	4346.435	18717.615184430622	81303.83939450902	67423.53236173205
1	27	4397.987	19793.340195030083	85976.4738424693	71298.44801470515
1	28	4392.181	19578.19519291019	85041.94695287725	70523.46488411054
1	29	4384.848	19578.19519291019	85041.94695287725	70523.46488411054
1	30	4399.054	19363.050190790298	84107.42006328519	69748.48175351591
2	1	437.892	19793.340195030083	85976.4738424693	71298.44801470515
2	2	433.382	20223.630199269868	87845.52762165341	72848.41427589439
2	3	434.286	19793.340195030083	85976.4738424693	71298.44801470515
2	4	489.821	20438.77520138976	88780.05451124547	73623.39740648902
2	5	504.984	18932.760186550513	82238.36628410108	68198.51549232668
2	6	430.742	20223.630199269868	87845.52762165341	72848.41427589439
2	7	434.254	18932.760186550513	82238.36628410108	68198.51549232668
2	8	447.559	19363.050190790298	84107.42006328519	69748.48175351591
2	9	442.126	20008.485197149974	86911.00073206135	72073.43114529978
2	10	427.396	19363.050190790298	84107.42006328519	69748.48175351591
2	11	435.835	20438.77520138976	88780.05451124547	73623.39740648902
2	12	467.533	19578.19519291019	85041.94695287725	70523.46488411054
2	13	449.935	20008.485197149974	86911.00073206135	72073.43114529978
2	14	433.025	19793.340195030083	85976.4738424693	71298.44801470515
2	15	446.459	20008.485197149974	86911.00073206135	72073.43114529978
2	16	431.659	20008.485197149974	86911.00073206135	72073.43114529978
2	17	486.633	19363.050190790298	84107.42006328519	69748.48175351591
2	18	684.138	19793.340195030083	85976.4738424693	71298.44801470515
2	19	442.449	18717.615184430622	81303.83939450902	67423.53236173205
2	20	438.640	20869.065205629544	90649.10829042958	75173.36366767825
2	21	440.719	18932.760186550513	82238.36628410108	68198.51549232668
2	22	455.349	20438.77520138976	88780.05451124547	73623.39740648902
2	23	478.063	20223.630199269868	87845.52762165341	72848.41427589439
2	24	433.545	19793.340195030083	85976.4738424693	71298.44801470515
2	25	469.752	19793.340195030083	85976.4738424693	71298.44801470515
2	26	434.139	18717.615184430622	81303.83939450902	67423.53236173205
2	27	461.768	19793.340195030083	85976.4738424693	71298.44801470515
2	28	460.748	19578.19519291019	85041.94695287725	70523.46488411054
2	29	462.372	19578.19519291019	85041.94695287725	70523.46488411054
2	30	425.852	19363.050190790298	84107.42006328519	69748.48175351591
3	1	3349.292	19793.340195030083	85976.4738424693	71298.44801470515
3	2	3459.545	20223.630199269868	87845.52762165341	72848.41427589439
3	3	3390.821	19793.340195030083	85976.4738424693	71298.44801470515
3	4	3744.476	20438.77520138976	88780.05451124547	73623.39740648902
3	5	3618.965	18932.760186550513	82238.36628410108	68198.51549232668
3	6	3533.793	20223.630199269868	87845.52762165341	72848.41427589439
3	7	3423.176	18932.760186550513	82238.36628410108	68198.51549232668
3	8	3777.120	19363.050190790298	84107.42006328519	69748.48175351591
3	9	3498.925	20008.485197149974	86911.00073206135	72073.43114529978
3	10	3668.129	19363.050190790298	84107.42006328519	69748.48175351591
3	11	3569.877	20438.77520138976	88780.05451124547	73623.39740648902
3	12	3567.414	19578.19519291019	85041.94695287725	70523.46488411054
3	13	3482.969	20008.485197149974	86911.00073206135	72073.43114529978
3	14	3521.449	19793.340195030083	85976.4738424693	71298.44801470515
3	15	3440.608	20008.485197149974	86911.00073206135	72073.43114529978
3	16	3439.909	20008.485197149974	86911.00073206135	72073.43114529978
3	17	3517.844	19363.050190790298	84107.42006328519	69748.48175351591
