query,total_ms,prop_w1,prop_w2,prop_coord
Q5,10727.048,0.0000,0.0000,1.0000
Q5,10995.436,0.0000,0.0000,1.0000
Q5,11653.033,0.0000,0.0000,1.0000
Q5,12117.984,0.0000,0.0000,1.0000
Q6,771.812,0.5958,0.0000,0.4042
Q6,862.155,0.4996,0.0000,0.5004
Q6,717.296,0.6395,0.0000,0.3605
Q6,736.378,0.6384,0.0000,0.3616
Q6,757.698,0.5980,0.0000,0.4020
Q6,723.628,0.6652,0.0000,0.3348
Q6,797.874,0.5708,0.0000,0.4292
Q6,694.572,0.6610,0.0000,0.3390
Q6,1115.612,0.4060,0.0000,0.5940
Q6,1584.538,0.3128,0.0000,0.6872
Q7,10565.730,0.0000,0.0000,1.0000
Q7,12441.083,0.0000,0.0000,1.0000
Q7,11769.337,0.0000,0.0000,1.0000
Q7,11915.154,0.0000,0.0000,1.0000
Q7,12016.294,0.0000,0.0000,1.0000
Q7,9389.686,0.0000,0.0000,1.0000
Q7,12227.353,0.0000,0.0000,1.0000
Q7,11604.027,0.0000,0.0000,1.0000
Q7,10807.286,0.0000,0.0000,1.0000
Q7,10466.190,0.0000,0.0000,1.0000
Q8,41313.523,0.0000,0.0000,1.0000
Q8,42748.328,0.0000,0.0000,1.0000
Q8,43491.042,0.0000,0.0000,1.0000
Q8,45248.188,0.0000,0.0000,1.0000
Q8,43082.559,0.0000,0.0000,1.0000
Q8,41025.127,0.0000,0.0000,1.0000
Q8,46429.315,0.0000,0.0000,1.0000
Q8,42916.987,0.0000,0.0000,1.0000
Q8,47098.592,0.0000,0.0000,1.0000
Q8,46950.120,0.0000,0.0000,1.0000
Q9,119716.253,0.0000,0.0000,1.0000
Q9,123874.119,0.0000,0.0000,1.0000
Q9,127365.752,0.0000,0.0000,1.0000
Q9,113223.919,0.0000,0.0000,1.0000
Q9,113150.018,0.0000,0.0000,1.0000
Q9,137306.705,0.0000,0.0000,1.0000
Q9,121455.266,0.0000,0.0000,1.0000
Q9,119178.408,0.0000,0.0000,1.0000
Q9,114435.391,0.0000,0.0000,1.0000
Q9,118130.020,0.0000,0.0000,1.0000
Q10,9276.374,0.0000,0.0000,1.0000
Q10,11124.726,0.0000,0.0000,1.0000
Q10,11124.838,0.0000,0.0000,1.0000
Q10,8262.840,0.0000,0.0000,1.0000
Q10,10553.203,0.0000,0.0000,1.0000
Q10,11469.292,0.0000,0.0000,1.0000
Q10,10519.238,0.0000,0.0000,1.0000
Q10,9659.866,0.0000,0.0000,1.0000
Q10,11157.465,0.0000,0.0000,1.0000
Q10,11936.083,0.0000,0.0000,1.0000
Q11,538.867,0.2270,0.0000,0.7730
Q11,697.074,0.2731,0.0000,0.7269
Q11,562.804,0.2180,0.0000,0.7820
Q11,414.213,0.1767,0.0000,0.8233
Q11,462.259,0.1712,0.0000,0.8288
Q11,528.734,0.2975,0.0000,0.7025
Q11,539.736,0.2517,0.0000,0.7483
Q11,532.237,0.2655,0.0000,0.7345
Q11,498.555,0.3196,0.0000,0.6804
Q11,751.114,0.2440,0.0000,0.7560
Q12,1356.586,0.4620,0.0000,0.5380
Q12,2382.617,0.2469,0.0000,0.7531
Q12,1390.346,0.4325,0.0000,0.5675
Q12,830.174,0.7163,0.0000,0.2837
Q12,836.440,0.6593,0.0000,0.3407
Q12,959.243,0.6181,0.0000,0.3819
Q12,964.701,0.5961,0.0000,0.4039
Q12,971.604,0.6018,0.0000,0.3982
Q12,811.316,0.7335,0.0000,0.2665
Q12,825.422,0.7318,0.0000,0.2682
Q13,914.680,0.6491,0.0000,0.3509
Q13,829.728,0.6190,0.0000,0.3810
Q13,922.955,0.5735,0.0000,0.4265
Q13,1360.673,0.4193,0.0000,0.5807
Q13,1323.366,0.4109,0.0000,0.5891
Q13,1334.295,0.3821,0.0000,0.6179
Q13,855.199,0.6934,0.0000,0.3066
Q13,749.648,0.6985,0.0000,0.3015
Q13,861.070,0.6255,0.0000,0.3745
Q13,829.932,0.6656,0.0000,0.3344
Q14,5498.573,0.0000,0.0000,1.0000
Q14,9351.108,0.0000,0.0000,1.0000
Q14,6156.699,0.0000,0.0000,1.0000
Q14,7765.875,0.0000,0.0000,1.0000
Q14,6246.154,0.0000,0.0000,1.0000
Q14,9494.985,0.0000,0.0000,1.0000
Q14,7658.750,0.0000,0.0000,1.0000
Q14,7285.885,0.0000,0.0000,1.0000
Q14,6575.995,0.0000,0.0000,1.0000
Q14,7270.037,0.0000,0.0000,1.0000
Q15,6202.572,0.1027,0.0000,0.8973
Q15,4981.742,0.1430,0.0000,0.8570
Q15,6352.639,0.1033,0.0000,0.8967
Q15,6971.928,0.0974,0.0000,0.9026
Q15,5848.709,0.1145,0.0000,0.8855
Q15,5018.307,0.1325,0.0000,0.8675
Q15,5415.588,0.1101,0.0000,0.8899
Q15,6923.652,0.0905,0.0000,0.9095
Q15,6423.462,0.0975,0.0000,0.9025
Q15,4690.766,0.1574,0.0000,0.8426
Q16,4610.761,0.0254,0.0000,0.9746
Q16,3161.240,0.0405,0.0000,0.9595
Q16,3232.172,0.0418,0.0000,0.9582
Q16,4257.552,0.0226,0.0000,0.9774
Q16,5404.915,0.0133,0.0000,0.9867
Q16,3512.819,0.0349,0.0000,0.9651
Q16,3866.322,0.0317,0.0000,0.9683
Q16,5533.954,0.0109,0.0000,0.9891
Q16,3764.195,0.0161,0.0000,0.9839
Q16,3842.525,0.0380,0.0000,0.9620
Q17,27166.951,0.9900,0.0000,0.0100
Q17,28587.178,0.9900,0.0000,0.0100
Q17,28509.968,0.9907,0.0000,0.0093
Q17,28606.257,0.9914,0.0000,0.0086
Q17,28990.273,0.9906,0.0000,0.0094
Q17,28514.993,0.9924,0.0000,0.0076
Q17,28817.469,0.9897,0.0000,0.0103
Q17,28596.771,0.9922,0.0000,0.0078
Q17,28469.486,0.9907,0.0000,0.0093
Q17,28705.040,0.9921,0.0000,0.0079
Q18,1598.187,0.3393,0.0000,0.6607
Q18,1026.213,0.5471,0.0000,0.4529
Q18,1160.166,0.4730,0.0000,0.5270
Q18,743.109,0.6542,0.0000,0.3458
Q18,765.269,0.6107,0.0000,0.3893
Q18,846.572,0.5569,0.0000,0.4431
Q18,818.486,0.5982,0.0000,0.4018
Q18,874.440,0.6593,0.0000,0.3407
Q18,850.425,0.6401,0.0000,0.3599
Q18,840.894,0.6379,0.0000,0.3621
Q19,10312.171,0.0000,0.0000,1.0000
Q19,8421.985,0.0000,0.0000,1.0000
Q19,9031.527,0.0000,0.0000,1.0000
Q19,10396.719,0.0000,0.0000,1.0000
Q19,7201.785,0.0000,0.0000,1.0000
Q19,9876.208,0.0000,0.0000,1.0000
Q19,10648.955,0.0000,0.0000,1.0000
Q19,7702.628,0.0000,0.0000,1.0000
Q19,10314.903,0.0000,0.0000,1.0000
Q19,10982.079,0.0000,0.0000,1.0000
Q20,41758.773,0.9467,0.0000,0.0533
Q20,42153.232,0.9456,0.0000,0.0544
Q20,42421.272,0.9402,0.0000,0.0598
Q20,41311.299,0.9705,0.0000,0.0295
Q20,41544.774,0.9668,0.0000,0.0332
Q20,41565.212,0.9655,0.0000,0.0345
Q20,41267.519,0.9714,0.0000,0.0286
Q20,41550.884,0.9678,0.0000,0.0322
Q20,41219.113,0.9796,0.0000,0.0204
Q20,41898.507,0.9560,0.0000,0.0440
Q21,2421.562,0.4280,0.0000,0.5720
Q21,1991.865,0.5542,0.0000,0.4458
Q21,1369.073,0.7864,0.0000,0.2136
Q21,1364.888,0.7818,0.0000,0.2182
Q21,1361.547,0.7824,0.0000,0.2176
Q21,1352.289,0.8183,0.0000,0.1817
Q21,1360.294,0.8119,0.0000,0.1881
Q21,1498.535,0.6956,0.0000,0.3044
Q21,1634.988,0.6682,0.0000,0.3318
Q21,2176.277,0.4972,0.0000,0.5028
Q22,1705.011,0.0729,0.0000,0.9271
Q22,579.852,0.2995,0.0000,0.7005
Q22,621.254,0.2666,0.0000,0.7334
Q22,523.660,0.1896,0.0000,0.8104
Q22,538.549,0.3035,0.0000,0.6965
Q22,584.070,0.2649,0.0000,0.7351
Q22,570.704,0.2887,0.0000,0.7113
Q22,536.966,0.2757,0.0000,0.7243
Q22,460.414,0.2482,0.0000,0.7518
Q22,525.354,0.2957,0.0000,0.7043
