Consulta,Iteracion,Tiempo,Manager,Worker1,Worker2
1,36,3852.397,0.005498815974468238,0.01462199666675416,0.007502432721970997
1,41,4358.370,0.001215710214540345,0.048455177478747315,0.020308347013661264
1,44,4445.418,0.002267112256660177,12.994379640987544,0.0497283847610293
1,50,4389.910,0.010892127041858346,0.028172569516650658,0.015383184130285393
1,55,4409.564,0.0006332059448656298,0.02807508581258639,0.017819336240376026
1,56,4401.507,0.0006332060196763683,0.05635298701035968,0.02855310196847722
1,58,4403.308,0.0016479829322872158,0.02012517791956192,0.01433366701263206
1,59,4430.857,0.011842144781161489,0.024481567758482387,10.695064831013774
1,60,4430.887,0.035526435741200985,1.8951283110462238,0.04665676015918516
1,62,4392.638,0.00168831475949675,5.667766257746468,0.026377661062316697
1,63,4406.752,0.002871080043081444,0.03051620059591736,10.929553932287519
1,64,4422.986,0.008599034246101422,0.038843825534326956,16.376274781728426
1,66,4393.591,0.0033507513950316796,5.569704971667411,0.018536702264816587
1,68,4430.587,0.0010092950462777586,0.019073338984663343,0.02648143707480863
1,75,4415.695,0.0023254409423442333,16.58665978139328,5.751619468997066
1,78,4427.610,0.0009974632191999387,0.024883505429527636,0.015996368146781084
1,79,4403.083,0.0030851512559359026,5.382505536519985,23.20820055711701
1,80,4417.814,0.0061672496392481116,5.141545255074411,5.077113326337286
1,87,4000.247,0.003325975631751089,0.024392112887464477,0.03331117404521115
1,88,4174.623,0.0016621670521712094,0.029950594991574774,0.027744605192447775
1,89,4186.417,0.0010629916440067057,0.05553232238413336,0.04303281807545056
1,90,4140.267,0.0010640425993370549,0.023598187280794537,0.02011127730200544
1,91,4277.796,0.0034000715159888655,0.023688094767943875,0.035615760517272395
1,92,4443.912,0.0034017496132459995,0.020391772058477982,0.026470651927017436
1,96,4413.528,0.0010141041384349604,14.705074975230303,19.11626677032431
1,98,4438.809,0.0016903768161891462,0.023919586175362644,0.02232833865498684
1,105,4415.989,0.008396786308557117,0.03312718087708712,19.25552592026871
1,106,4414.009,0.0015702453062075136,5.775192835625097,0.039135454207011866
1,109,4406.123,0.010986788592117777,0.027583225171223268,0.041703023542214404
1,110,4410.006,0.0036628655970863794,0.030939597334499698,0.023441395944452464
2,30,371.116,0.00157224302742969,0.0200198483138488,0.0231893610411208
2,46,365.176,0.0024410982210759,0.000334379350294213,0.00743924917816161
2,51,355.841,0.00237869638773049,0.0114968587189083,0.00724907953098288
2,56,367.27,0.00229159290950636,0.0164479322814736,0.007481907479307
2,74,356.171,0.001498949939816,0.0192722052107838,0.021410789312952
2,79,369.72,0.00155597106937053,0.0182221370296829,0.0222252710770518
2,120,378.472,0.000818307879899955,0.00360954671707762,0.0146792039222245
2,125,353.373,0.000764040432169056,0.0176229917855617,0.0193812177600549
2,129,425.625,0.00281710939305939,0.0212262563317788,0.0233439759379561
2,150,348.331,0.00220315837138706,0.017690293444952,0.022563348423631
2,155,361.376,0.00228566667801134,0.0187234791587844,0.0234083460844371
2,159,372.077,0.0023533494215289,0.0203560962640187,0.0219343883764047
2,164,368.767,0.00233241400604968,0.0201750082670882,0.0217392598800829
2,169,361.127,0.000586544127182683,0.018792522822914,0.0217720414280297
2,174,361.829,0.000587684318797495,0.0188290538799152,0.0218143644143544
2,183,361.416,0.002459266916468,0.0194770867632688,0.0222009280738341
2,188,361.799,0.00246187305241386,0.0194977270343978,0.021335742475643
2,192,374.739,0.00254992370290829,0.0195787958112069,0.0220988305649822
2,197,368.563,0.00250789891021481,0.0198008513706339,0.0230635416906955
2,206,356.709,0.000664976202155803,0.000345442647465143,0.000655590437847089
2,210,367.414,0.00238086048213539,0.000355809539080197,0.00452584656051577
2,215,366.732,0.00237644108916502,0.000355149079474268,0.0248806090603884
2,220,378.213,0.00245083852419851,0.0158019787872565,0.0200284903444001
2,227,373.341,0.000786517278910273,0.0230845473021802,0.0197704907384693
2,231,378.272,0.000796905413892251,0.0233894425661535,0.0210983561936822
2,236,345.676,0.00108915213401428,0.0194693647364196,0.0192802940096208
2,250,384.366,0.00242143381279977,0.0216484854206791,0.0214382528358981
2,255,385.858,0.00243083313336584,0.0183341739679147,0.02152147006435
2,269,370.523,0.00119196032382301,0.0227722843943914,0.0208223449078287
2,273,364.884,0.00117381984599562,0.0172287620495833,0.0205054490526854
3,2,3261.483,0.006077351206772897,0.11213875926192621,0.050535763088076606
3,3,3664.490,0.012662426833518363,0.37530512296724816,0.35043483868103775
3,4,3555.367,0.012707465237857504,0.37697480647004855,0.26080360428191623
3,10,4482.223,0.2895360596553804,0.17157774711065274,0.6278615932966991
3,11,3726.880,0.010965087700090439,0.9671576233818441,0.1665307475480037
3,12,3133.871,0.011634128255348868,0.1593501672342998,0.22661536205803165
3,17,3584.079,0.012255012444850558,0.27284719469961255,0.8253466530741809
3,24,3189.948,0.0165381288427154,0.39261674300650123,0.3212904262609029
3,26,3340.769,0.01361152751385635,0.28832249212079913,0.31083714947971813
3,27,3903.415,0.03142653227014664,0.32200952819536643,0.28329087055902014
3,29,4011.924,0.01077669867786108,0.21729120327433493,0.2502007947038714
3,31,3672.803,0.009051000254462161,0.27674612446903923,0.22796918301945698
3,32,4296.236,0.0061317369183600135,0.2786565924594411,0.24176876942162667
3,33,3851.892,0.07321576674176959,0.2740754333790346,0.31932522487577825
3,34,3488.310,0.07153327567755825,0.28673675097934237,0.23515818642474723
3,35,4150.193,0.009297849754022921,0.2592654106255261,0.29001285555396933
3,36,3606.762,0.09364409590558405,0.23702595864537254,0.2742830422596439
3,43,3488.529,0.016028409322030347,0.23769676543509524,0.26711049122718683
3,46,3206.440,0.006429781712697866,0.25154310523043416,0.26884321474900585
3,48,3533.928,0.016308756675111478,0.2601849904993168,0.31984946883817733
3,54,3440.905,0.007014908384149695,0.07782857394427181,0.3066013769530673
3,60,3869.878,0.003230518142139256,0.2709465889987456,0.34049557424582044
3,63,3641.757,0.14254626824953023,0.2845197913396815,0.30066742327723595
3,64,4025.813,0.006470413606706293,0.3600519534852174,0.318640895479012
3,65,3953.775,0.011984557165138052,0.34889447913678606,0.29285173353494376
3,69,3815.328,0.013661557552110548,0.20634566600291718,0.26003683419255375
3,70,3697.852,0.013083295769848945,0.2539791325010403,0.2364023165928233
3,71,3802.307,0.13079198263065747,0.17284302301840512,0.3256694671893803
3,72,4067.311,0.06938193822037789,0.32254140096608586,0.255102734488167
3,73,4010.824,0.12891930204028879,0.3223830333200983,0.26213037172499926
4,17,1092.071,0.00158098847827674,0.0503903298459352,0.0500962043048582
4,23,1180.341,0.00255798956777418,0.050967616096821,0.0382175657180832
4,24,1045.911,0.00226665804781861,0.0351719626178216,0.0338649359615281
4,26,1039.008,0.00225169813200924,0.0349398280882576,0.0488512724676896
4,28,1045.111,0.00226492431862152,0.0351450601661844,0.0503728282498478
4,30,1076.867,0.00233374469909991,0.0362129529839209,0.0519034212049523
4,31,1082.05,0.000830458982924718,0.0476231616263847,0.0553566919819375
4,33,1130.825,0.000867893146680693,0.0596621581097609,0.0578519765357188
4,35,1172.813,0.00489440333521307,0.0618774387187965,0.0600000443541538
4,36,1181.229,0.0049295251308183,0.0505926338658458,0.0457725587917417
4,38,1266.399,0.00528495803620057,0.0542405079244357,0.0490728916080649
4,70,1153.319,0.0051305125187861,0.0461600554643203,0.0534740791342982
4,72,1243.231,0.00571673393067238,0.049374130126231,0.0543208611997107
4,73,1236.332,0.00568501034319128,0.0491001407198047,0.0540194211443897
4,75,1226.112,0.00563801584195099,0.0414711568407108,0.0454353861949788
4,87,1207.003,0.0053633793632344,0.0556070179137428,0.0408433874997982
4,89,1082.688,0.00481097932318439,0.0331743390866595,0.0366367320755471
4,91,1173.731,0.00521553353503552,0.0359639620929796,0.0383941794575368
4,116,1223.107,0.00175256618850869,0.0480746920292497,0.043581881276838
4,117,1201.036,0.00172094108265403,0.0454370407247925,0.0526293148775766
4,119,1212.686,0.00173763414065805,0.0458777781585113,0.0531398170759484
4,120,1198.469,0.00175891969447541,0.0447030368158124,0.05251682911421
4,122,1040.477,0.00152704449339006,0.0388099163491138,0.0455936305455259
4,124,1141.757,0.00167568695861567,0.0425876724435188,0.0416369413736069
4,130,1221.364,0.00260178282330723,0.055455688911375,0.0503519939047764
4,132,1194.699,0.00504674891329357,0.0390699195991272,0.0492527017056688
4,133,1236.971,0.00522531788343814,0.0408609852163973,0.0384785588868962
4,135,1060.621,0.00448036524611332,0.0350355982486255,0.0351199892344053
4,137,1027.779,0.00140168485979055,0.0339507252188803,0.0340325030480707
4,139,1220.851,0.00166499642701412,0.0495242698704557,0.0404256317542392
5,1,4763.106,0.21997750447386205,0.22379685983376704,0.2283325519371225
5,2,4613.878,0.015982521863088243,0.2112741444480169,0.20143493888125785
5,3,4887.677,0.013163252507710133,0.2704675718834228,3.02742207821173
5,4,4830.123,0.09867197968891428,0.551854324288462,0.34790832395086246
5,5,4550.984,0.014423203928138686,0.22175789005812946,0.30084009138263584
5,6,4520.661,0.08561008941958421,0.3159942475965073,0.22229150743680573
5,7,4573.148,0.011298011325571358,0.23620055980057553,0.19126448488141629
5,8,4443.022,0.006129633276219744,0.257195741258859,0.19099202646872657
5,9,4230.919,0.04516602008918823,0.09921734754159628,0.0075274778944232085
5,10,4513.092,0.01797901486279334,0.655683695132788,0.4323389303248837
5,11,4479.837,0.00990988108554116,0.27814742521345454,0.22505187054135722
5,12,4666.000,0.0106103614580383,0.2224302688176237,3.8758902278844176
5,13,4573.327,0.0484877434598539,0.2022568263775748,0.2012364861477438
5,14,4615.571,0.04740881814316818,0.22629796771714136,0.23500594877787123
5,15,4667.994,0.023858478401698323,0.6016689317432378,5.053139969602208
5,16,4562.082,0.00481387898729019,0.2769538548413257,1.730580545156188
5,17,4642.656,0.006366882244744578,0.2764155777607156,9.346069950825964
5,18,4632.218,0.016088700913024157,0.29525225910782876,0.2658841255900423
5,19,4494.436,0.10794907881630166,0.2774581638324811,6.51712501384507
5,20,4731.247,0.012082518784415524,0.477902008705072,3.5679276098593093
5,21,4630.072,0.006075813682932513,0.3036098100598154,0.044484360807080674
5,22,4701.819,0.012261772458590428,0.30988832773926606,0.2953274729777795
5,23,4733.026,0.003281711139240323,0.4821279106427193,0.9077633717376267
5,24,4550.887,0.009518274808561324,0.3918261042404196,2.020853708711029
5,25,4635.671,0.02328455623847426,0.5687661302715232,2.326365884201167
5,26,4614.500,0.010104765422080096,0.26758203297372046,0.2529024944760707
5,27,4704.723,0.07240595190343704,0.3105184680456845,0.28393162981175757
5,28,4659.723,0.10806437772030075,8.919746427061371,0.2916524468922146
5,29,4517.938,0.2154086967618263,0.27012359313051243,1.1645917022676675
5,30,4622.219,0.033572854109644154,0.5836057565259083,1.0160906665319263
6,24,595.163,0.000841137771500735,0.00110014599049604,0.000543915615064477
6,27,661.524,0.000822417827477495,0.00122281287011609,0.000604562503616511
6,42,666.273,0.00356277755865323,0.0168566911220007,0.0230012793475135
6,65,631.456,0.00212967013780424,0.0424192960091601,0.0321091954529407
6,68,697.493,0.00235238878627726,0.0458369100994218,0.0354671411215635
6,71,679.718,0.00229244021234737,0.0485373836426262,0.0499059178157862
6,73,643.073,0.00216885002997546,0.0459206331319968,0.0472153868038673
6,76,693.791,0.000854923946165485,0.0495423100974247,0.0475739163688315
6,79,703.274,0.000866609372729807,0.0502194732872814,0.0482241748024601
6,90,691.54,0.00132388091094192,0.0212766345476106,0.0370212977148715
6,92,729.923,0.00139736114491926,0.0464740588851283,0.0390761151805133
6,95,722.075,0.00138233697077304,0.0459743782145227,0.0510575530146543
6,103,663.914,0.00326379767442437,0.0515966525748307,0.0465066283444714
