01;1;1766357337;1766357341.357933
01;2;1766357341.357933;1766357345.741745
01;3;1766357345.741745;1766357350.134886
01;4;1766357350.134886;1766357354.516338
01;5;1766357354.516338;1766357358.8881462
01;6;1766357358.8881462;1766357363.3017461
01;7;1766357363.3017461;1766357367.696959
01;8;1766357367.696959;1766357372.121638
01;9;1766357372.121638;1766357376.4961991
01;10;1766357376.4961991;1766357380.8865411
01;11;1766357380.8865411;1766357385.3038251
01;12;1766357385.3038251;1766357389.709568
01;13;1766357389.709568;1766357394.116485
01;14;1766357394.116485;1766357398.512371
01;15;1766357398.512371;1766357402.915865
01;16;1766357402.915865;1766357407.3125288
01;17;1766357407.3125288;1766357411.7633648
01;18;1766357411.7633648;1766357416.1307688
01;19;1766357416.1307688;1766357420.4965248
01;20;1766357420.4965248;1766357424.9071717
01;21;1766357424.9071717;1766357429.2897086
01;22;1766357429.2897086;1766357433.6608076
01;23;1766357433.6608076;1766357438.0456185
01;24;1766357438.0456185;1766357442.4409795
01;25;1766357442.4409795;1766357446.8503585
01;26;1766357446.8503585;1766357451.1967936
01;27;1766357451.1967936;1766357455.5947804
01;28;1766357455.5947804;1766357459.9869614
01;29;1766357459.9869614;1766357464.3718095
01;30;1766357464.3718095;1766357468.7708635
02;1;1766357928;1766357928.437892
02;2;1766357928.437892;1766357928.871274
02;3;1766357928.871274;1766357929.30556
02;4;1766357929.30556;1766357929.795381
02;5;1766357929.795381;1766357930.300365
02;6;1766357930.300365;1766357930.731107
02;7;1766357930.731107;1766357931.165361
02;8;1766357931.165361;1766357931.61292
02;9;1766357931.61292;1766357932.055046
02;10;1766357932.055046;1766357932.4824421
02;11;1766357932.4824421;1766357932.918277
02;12;1766357932.918277;1766357933.3858101
02;13;1766357933.3858101;1766357933.835745
02;14;1766357933.835745;1766357934.26877
02;15;1766357934.26877;1766357934.715229
02;16;1766357934.715229;1766357935.146888
02;17;1766357935.146888;1766357935.633521
02;18;1766357935.633521;1766357936.3176591
02;19;1766357936.3176591;1766357936.7601082
02;20;1766357936.7601082;1766357937.1987484
02;21;1766357937.1987484;1766357937.6394672
02;22;1766357937.6394672;1766357938.0948162
02;23;1766357938.0948162;1766357938.5728793
02;24;1766357938.5728793;1766357939.0064244
02;25;1766357939.0064244;1766357939.4761765
02;26;1766357939.4761765;1766357939.9103155
02;27;1766357939.9103155;1766357940.3720834
02;28;1766357940.3720834;1766357940.8328314
02;29;1766357940.8328314;1766357941.2952034
02;30;1766357941.2952034;1766357941.7210555
03;1;1766357943;1766357946.349292
03;2;1766357946.349292;1766357949.808837
03;3;1766357949.808837;1766357953.199658
03;4;1766357953.199658;1766357956.944134
03;5;1766357956.944134;1766357960.563099
03;6;1766357960.563099;1766357964.0968919
03;7;1766357964.0968919;1766357967.520068
03;8;1766357967.520068;1766357971.297188
03;9;1766357971.297188;1766357974.796113
03;10;1766357974.796113;1766357978.464242
03;11;1766357978.464242;1766357982.034119
03;12;1766357982.034119;1766357985.601533
03;13;1766357985.601533;1766357989.084502
03;14;1766357989.084502;1766357992.605951
03;15;1766357992.605951;1766357996.046559
03;16;1766357996.046559;1766357999.486468
03;17;1766357999.486468;1766358003.004312
03;18;1766358003.004312;1766358006.370785
03;19;1766358006.370785;1766358009.646038
03;20;1766358009.646038;1766358013.124941
03;21;1766358013.124941;1766358016.5912962
03;22;1766358016.5912962;1766358020.2165463
03;23;1766358020.2165463;1766358023.4910994
03;24;1766358023.4910994;1766358026.8588433
03;25;1766358026.8588433;1766358030.2974613
03;26;1766358030.2974613;1766358033.7316813
03;27;1766358033.7316813;1766358037.0945814
03;28;1766358037.0945814;1766358040.5771463
03;29;1766358040.5771463;1766358044.1533592
03;30;1766358044.1533592;1766358047.5282393
04;1;1766357499;1766357500.260732
04;2;1766357500.260732;1766357501.4769828
04;3;1766357501.4769828;1766357502.686668
04;4;1766357502.686668;1766357503.899381
04;5;1766357503.899381;1766357505.131609
04;6;1766357505.131609;1766357506.340687
04;7;1766357506.340687;1766357507.558701
04;8;1766357507.558701;1766357508.775679
04;9;1766357508.775679;1766357509.987776
04;10;1766357509.987776;1766357511.2135851
04;11;1766357511.2135851;1766357512.4698942
04;12;1766357512.4698942;1766357513.6983812
